,"enable_gcd=false","-file:{0} smt.arith.enable_gcd=false",,,,,,
,"RV 11678","T_norm 11678","T_cpu 11678","T_wc 11678","# SAT 11678","# UNSAT 11678","# UNKNOWN 11678",
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorInterv.jar-obl-8__p14273_terminationG_0.smt2",,874.947720618988,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorInterv.jar-obl-8__p14274_terminationG_0.smt2",0,24.6519424934153,26.844,27.986,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorInterv.jar-obl-8__p14275_terminationG_0.smt2",0,13.7534694288013,16.344,17.039,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorInterv.jar-obl-8__p14278_terminationG_0.smt2",,870.940882597835,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorInterv.jar-obl-8__p14279_terminationG_0.smt2",0,37.8021483562214,43.422,45.202,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorInterv.jar-obl-8__p14280_terminationG_0.smt2",,883.445945945946,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorInterv.jar-obl-8__p14283_terminationG_0.smt2",,899.011602922217,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorInterv.jar-obl-8__p14284_terminationG_0.smt2",0,57.4181743421053,62.578,65.066,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorInterv.jar-obl-8__p14285_terminationG_0.smt2",0,14.5741303005352,16.922,17.674,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorInterv.jar-obl-8__p14288_edge_closing_0.smt2",0,2.06981780167264,2.484,2.692,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorInterv.jar-obl-8__p14289_edge_closing_0.smt2",0,41.0696946654188,41.953,43.671,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorInterv.jar-obl-8__p14291_edge_closing_0.smt2",0,1.64491935483871,1.828,2.024,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorInterv.jar-obl-8__p14292_edge_closing_0.smt2",0,18.9353420716112,21.234,22.105,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorInterv.jar-obl-8__p14293_edge_closing_0.smt2",0,11.2134834265176,13.422,14.096,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorInterv.jar-obl-8__p14298_edge_closing_0.smt2",0,5.00761459589868,5.953,6.305,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorInterv.jar-obl-8__p14299_edge_closing_0.smt2",0,12.5211243803515,13.281,13.933,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorInterv.jar-obl-8__term_unfeasibility_0_0.smt2",0,1.68549239222316,1.906,2.092,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorInterv.jar-obl-8__terminationQ_2_0.smt2",0,636.977446236559,707.922,736.231,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorInterv.jar-obl-8__terminationQ_5_0.smt2",,902.891670263271,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorInterv.jar-obl-8__terminationS_0_0.smt2",,873.48643006263,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorIntervSim.jar-obl-8__p14308_terminationG_0.smt2",0,5.72860558157689,7.016,7.323,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorIntervSim.jar-obl-8__p14313_terminationG_0.smt2",0,6.98944935691318,8.313,8.663,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorIntervSim.jar-obl-8__p14323_terminationG_0.smt2",0,5.08241727107888,5.359,5.632,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorIntervSim.jar-obl-8__p14326_terminationG_0.smt2",0,18.527875465453,21.406,22.432,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorIntervSim.jar-obl-8__p14327_terminationG_0.smt2",,886.816447647308,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorIntervSim.jar-obl-8__p14328_terminationG_0.smt2",,947.034857401539,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorIntervSim.jar-obl-8__p14339_edge_closing_0.smt2",0,22.0216112012987,25.938,27.17,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorIntervSim.jar-obl-8__terminationQ_0_0.smt2",0,14.6047696697921,17.125,17.884,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorIntervSim.jar-obl-8__terminationS_0_0.smt2",0,195.277546296296,226.828,236.032,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-moduloLower.jar-obl-8__p14348_safety_0.smt2",0,2.66125852514919,2.984,3.272,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-moduloLower.jar-obl-8__p14349_safety_0.smt2",0,23.4125344352617,24.375,25.413,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-moduloUp.jar-obl-8__p14363_terminationG_0.smt2",0,1.04654365904366,1.203,1.393,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-moduloUp.jar-obl-8__p14364_terminationG_0.smt2",0,42.9845181202708,51.594,53.726,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-moduloUp.jar-obl-8__p14365_terminationG_0.smt2",,889.077773055674,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-narrowing.jar-obl-8__p14373_terminationG_0.smt2",0,8.54240519373455,9.906,10.307,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-narrowing.jar-obl-8__p14375_terminationG_0.smt2",0,6.55047123015873,7.891,8.26,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-narrowing.jar-obl-8__p14376_terminationG_0.smt2",0,178.236906915963,211.891,220.133,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-narrowing.jar-obl-8__p14379_terminationG_0.smt2",0,16.295045764155,18.297,19.127,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-narrowing.jar-obl-8__p14380_terminationG_0.smt2",0,10.4375282677521,11.031,11.451,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-narrowing.jar-obl-8__p14381_terminationG_0.smt2",0,259.719357976654,287.156,298.732,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-narrowing.jar-obl-8__p14384_terminationG_0.smt2",0,27.4903825660699,30.828,32.082,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-narrowing.jar-obl-8__p14385_terminationG_0.smt2",,932.263814616756,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-narrowing.jar-obl-8__p14386_terminationG_0.smt2",,1049.67385850477,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-narrowing.jar-obl-8__p14390_edge_closing_0.smt2",0,15.8624616564418,12.359,12.846,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-narrowing.jar-obl-8__p14394_edge_closing_0.smt2",0,6.84562583370387,7.359,7.684,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-narrowing.jar-obl-8__p14396_edge_closing_0.smt2",0,6.29819489139179,7.484,7.797,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-narrowing.jar-obl-8__p14397_edge_closing_0.smt2",0,37.599556010929,46.047,47.869,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-narrowing.jar-obl-8__term_unfeasibility_2_0.smt2",0,5.1957423580786,5.688,5.987,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-narrowing.jar-obl-8__terminationQ_0_0.smt2",0,14.8091578947368,16.813,17.541,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-narrowing.jar-obl-8__terminationS_0_0.smt2",0,2.27856067125645,2.531,2.715,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-narrowing.jar-obl-8__terminationS_1_0.smt2",0,2.08458813108946,2.25,2.504,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-narrowKonv.jar-obl-8__p14410_terminationG_0.smt2",0,62.5071985446986,71.859,74.81,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-narrowKonv.jar-obl-8__p14411_terminationG_0.smt2",,919.56043956044,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-narrowKonv.jar-obl-8__p14463_edge_closing_0.smt2",0,29.9328640776699,36.844,38.372,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-narrowKonv.jar-obl-8__p14464_edge_closing_0.smt2",,890.971039182283,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-plait.jar-obl-8__p14480_terminationG_0.smt2",0,6.72018463073852,8.047,8.42,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-plait.jar-obl-8__p14481_terminationG_0.smt2",0,3.35533940397351,3.875,4.151,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-plait.jar-obl-8__p14482_terminationG_0.smt2",0,55.9388504753674,61.875,64.443,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-plait.jar-obl-8__terminationQ_0_0.smt2",0,6.36829411764706,6.469,6.761,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-plait.jar-obl-8__terminationS_1_0.smt2",0,4.30705882352941,5.25,5.525,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-sunset.jar-obl-8__p14498_terminationG_0.smt2",0,23.8313456119163,28.297,29.39,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-sunset.jar-obl-8__p14501_terminationG_0.smt2",0,10.0556073797678,11.594,12.143,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-sunset.jar-obl-8__p14502_terminationG_0.smt2",,861.259777686291,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-sunset.jar-obl-8__p14503_terminationG_0.smt2",,942.767012167643,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-sunset.jar-obl-8__p14508_edge_closing_0.smt2",0,2.21089713480507,2.25,2.456,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-sunset.jar-obl-8__p14515_edge_closing_0.smt2",0,51.7336399627387,53.094,55.319,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-sunset.jar-obl-8__terminationQ_0_0.smt2",0,7.38365622423743,8.563,8.995,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-sunset.jar-obl-8__terminationS_0_0.smt2",0,10.3238489672978,11.469,11.949,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-sunset.jar-obl-8__terminationS_1_0.smt2",0,6.94501755926251,7.563,7.882,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-trueDiv.jar-obl-8__p14529_terminationG_0.smt2",0,0.122827618600282,0.125,0.247,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-trueDiv.jar-obl-8__p14530_terminationG_0.smt2",0,1.26792945439045,1.422,1.642,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-trueDiv.jar-obl-8__p14531_terminationG_0.smt2",0,78.5484388839681,84.781,88.355,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-trueDiv.jar-obl-8__p14534_terminationG_0.smt2",0,35.761681547619,43.078,44.845,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-trueDiv.jar-obl-8__p14535_terminationG_0.smt2",,865.894039735099,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-trueDiv.jar-obl-8__p14536_terminationG_0.smt2",,865.535788167149,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-upAndDown.jar-obl-8__p14597_terminationG_0.smt2",0,1.02744723843736,1.094,1.412,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-upAndDown.jar-obl-8__p14598_terminationG_0.smt2",0,4.53913755458515,4.969,5.228,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-upAndDown.jar-obl-8__p14599_terminationG_0.smt2",0,8.40622109158187,8.688,9.022,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-upAndDown.jar-obl-8__p14602_terminationG_0.smt2",0,8.79484304932735,10.313,10.797,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-upAndDown.jar-obl-8__p14603_terminationG_0.smt2",,1045.47726136932,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-upAndDown.jar-obl-8__p14604_terminationG_0.smt2",,947.89306751246,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-upAndDown.jar-obl-8__p14609_edge_closing_0.smt2",0,15.0602944831014,14.484,15.112,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-upAndDown.jar-obl-8__term_unfeasibility_0_0.smt2",0,0.464122718052738,0.547,0.758,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-upAndDown.jar-obl-8__terminationQ_0_0.smt2",0,4.32130646498135,4.984,5.358,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-upAndDown.jar-obl-8__terminationS_0_0.smt2",0,1.41517647058824,1.438,1.692,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-upAndDown.jar-obl-8__terminationS_1_0.smt2",0,8.37662087912088,9.109,9.552,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-upAndDown.jar-obl-8__terminationS_2_0.smt2",0,2.8458866207575,2.766,2.946,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-upAndDown.jar-obl-8__terminationS_3_0.smt2",0,4.20450980392157,5.125,5.38,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-upAndDownIneq.jar-obl-8__p14564_terminationG_0.smt2",0,3.81667403803627,4.125,4.398,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-upAndDownIneq.jar-obl-8__p14565_terminationG_0.smt2",0,93.8899870801031,86.844,90.367,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-upAndDownIneq.jar-obl-8__p14568_terminationG_0.smt2",0,10.4962420042644,11.766,12.292,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-upAndDownIneq.jar-obl-8__p14569_terminationG_0.smt2",,984.007525870179,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-upAndDownIneq.jar-obl-8__p14570_terminationG_0.smt2",,980.778246601031,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-upAndDownIneq.jar-obl-8__term_unfeasibility_0_0.smt2",0,0.404032097288676,0.484,0.723,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-upAndDownIneq.jar-obl-8__terminationQ_0_0.smt2",0,6.59598658051689,6.344,6.743,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-upAndDownIneq.jar-obl-8__terminationS_1_0.smt2",0,10.6312202380952,10.672,11.139,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-upAndDownIneq.jar-obl-8__terminationS_2_0.smt2",0,3.72301317467064,4.188,4.416,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-upAndDownIneq.jar-obl-8__terminationS_3_0.smt2",0,2.35430390865173,2.563,2.75,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileBreak.jar-obl-8__p14638_terminationG_0.smt2",0,1.11577524038461,1.109,1.312,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileBreak.jar-obl-8__p14658_terminationG_0.smt2",0,9.59823863636364,10.094,10.463,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileBreak.jar-obl-8__p14663_terminationG_0.smt2",0,2.51091131284916,2.578,2.813,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileBreak.jar-obl-8__p14666_terminationG_0.smt2",0,0.215806558098592,0.234,0.433,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileBreak.jar-obl-8__p14667_terminationG_0.smt2",0,3.8878087831656,4.063,4.349,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileBreak.jar-obl-8__p14668_terminationG_0.smt2",0,632.728652044293,710.156,738.428,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileBreak.jar-obl-8__p14671_terminationG_0.smt2",0,36.1853743260058,41.703,43.4,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileBreak.jar-obl-8__p14672_terminationG_0.smt2",,900.172117039587,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileBreak.jar-obl-8__p14673_terminationG_0.smt2",,974.382859804378,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileIncr.jar-obl-8__p14697_terminationG_0.smt2",0,0.157220157411456,0.172,0.31,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileIncr.jar-obl-8__p14698_terminationG_0.smt2",0,1.34359662576688,1.047,1.368,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileIncr.jar-obl-8__p14699_terminationG_0.smt2",0,41.1684256816183,44.75,46.646,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileIncr.jar-obl-8__p14702_terminationG_0.smt2",0,32.1596100722482,36.172,37.621,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileIncr.jar-obl-8__p14703_terminationG_0.smt2",,915.135608048994,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileIncr.jar-obl-8__p14704_terminationG_0.smt2",,834.130781499203,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileIncrPart.jar-obl-8__p14726_terminationG_0.smt2",0,0.952195172700791,1.094,1.306,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileIncrPart.jar-obl-8__p14729_terminationG_0.smt2",0,0.160784554845056,0.156,0.247,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileIncrPart.jar-obl-8__p14730_terminationG_0.smt2",0,0.873219056099733,0.938,1.135,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileIncrPart.jar-obl-8__p14731_terminationG_0.smt2",0,74.7455993294216,85.25,88.703,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileIncrPart.jar-obl-8__p14739_terminationG_0.smt2",0,23.9948682598039,28.078,29.153,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileIncrPart.jar-obl-8__p14740_terminationG_0.smt2",,853.877551020408,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileIncrPart.jar-obl-8__p14741_terminationG_0.smt2",,895.164741121095,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileNested.jar-obl-8__p14756_terminationG_0.smt2",0,1.28293319415449,1.469,1.735,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileNested.jar-obl-8__p14757_terminationG_0.smt2",0,234.739986795775,254.938,265.331,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileNested.jar-obl-8__p14758_terminationG_0.smt2",,859.4905505341,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileNested.jar-obl-8__p14761_terminationG_0.smt2",0,255.327129995608,277.906,289.096,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileNested.jar-obl-8__p14762_terminationG_0.smt2",,1005.76923076923,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileNested.jar-obl-8__p14763_terminationG_0.smt2",,820.392156862745,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileNested.jar-obl-8__p14766_terminationG_0.smt2",,870.578443612152,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileNested.jar-obl-8__p14767_terminationG_0.smt2",,901.724137931034,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileNested.jar-obl-8__p14768_terminationG_0.smt2",,914.735461303017,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileNestedOffset.jar-obl-8__p14792_terminationG_0.smt2",0,1.85050862450243,2,2.224,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileNestedOffset.jar-obl-8__p14793_terminationG_0.smt2",0,463.317994222039,536.625,558.369,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileNestedOffset.jar-obl-8__p14794_terminationG_0.smt2",,973.929236499069,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileNestedOffset.jar-obl-8__p14797_edge_closing_0.smt2",0,0.696664535379369,0.781,1.004,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileNestedOffset.jar-obl-8__p14798_edge_closing_0.smt2",0,17.0075903736799,20.016,20.842,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileNestedOffset.jar-obl-8__p14802_edge_closing_0.smt2",0,0.51348697809012,0.594,0.784,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileNestedOffset.jar-obl-8__p14810_edge_closing_0.smt2",0,0.556856899488927,0.625,0.805,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whilePart.jar-obl-8__p14817_safety_0.smt2",0,0.775197628458498,0.844,1.096,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whilePart.jar-obl-8__p14818_safety_0.smt2",0,33.6493070362473,37.719,39.271,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whilePart.jar-obl-8__p14822_edge_closing_0.smt2",0,6.00275661587811,7.156,7.483,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileSingle.jar-obl-8__p14839_terminationG_0.smt2",0,11.6413620909477,13.094,13.685,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileSingle.jar-obl-8__p14840_terminationG_0.smt2",,915.936952714536,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileSingle.jar-obl-8__p14844_edge_closing_0.smt2",0,0.441180981595093,0.344,0.458,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileSingle.jar-obl-8__p14845_edge_closing_0.smt2",0,0.3755385351843,0.375,0.561,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileSingle.jar-obl-8__terminationQ_0_0.smt2",0,0.235960721868365,0.266,0.471,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileSum.jar-obl-8__p14856_terminationG_0.smt2",0,0.641717791411043,0.75,0.98,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileSum.jar-obl-8__p14857_terminationG_0.smt2",0,1.46446824706394,1.609,1.818,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileSum.jar-obl-8__p14858_terminationG_0.smt2",0,49.03125,53.813,55.966,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Virtual.jar-obl-9__p14895_terminationG_0.smt2",0,7.05786825251601,7.375,7.76,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Virtual.jar-obl-9__p14896_terminationG_0.smt2",0,34.4004937426672,42.047,43.789,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__whileNested_rec.jar-obl-9__p14969_safety_0.smt2",0,1.2339859437751,1.469,1.687,0,1,0,
