,"z3","{0}",,,,,,
,"RV 11747","T_norm 11747","T_cpu 11747","T_wc 11747","# SAT 11747","# UNSAT 11747","# UNKNOWN 11747",
"QF_NIA/20170427-VeryMax/ITS/From_T2__small03.t2__p23517_terminationG_0.smt2",0,13.3524164166309,14.891,15.621,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small03.t2__p23518_terminationG_0.smt2",,1177.92792792793,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small03.t2__p23519_terminationG_0.smt2",,849.715678310317,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small03.t2__p23522_terminationG_0.smt2",0,78.2066152214892,79.328,82.673,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small03.t2__p23523_terminationG_0.smt2",,868.410128684101,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small03.t2__p23524_terminationG_0.smt2",,911.149825783972,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small03.t2__p23527_terminationG_0.smt2",0,117.367124522698,132.234,138.002,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small03.t2__p23528_terminationG_0.smt2",,869.131699210636,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small03.t2__p23529_terminationG_0.smt2",,807.098765432099,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small03.t2__p23532_terminationG_0.smt2",0,47.2447937830151,55.578,57.801,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small03.t2__p23533_terminationG_0.smt2",,902.502157031924,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small03.t2__p23534_terminationG_0.smt2",,869.85446985447,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small03.t2__p23537_terminationG_0.smt2",0,90.8751053074979,103.125,107.287,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small03.t2__p23538_terminationG_0.smt2",,874.947720618988,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small03.t2__p23539_terminationG_0.smt2",,885.315277190013,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small03.t2__terminationQ_5_0.smt2",0,60.3937911861614,70.094,72.867,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small04.t2__p23548_terminationG_0.smt2",0,0.112958963282937,0.125,0.199,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small04.t2__p23549_terminationG_0.smt2",0,2.03054409209383,2.234,2.612,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small04.t2__p23550_terminationG_0.smt2",0,10.891190881977,12.219,12.661,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small04.t2__p23553_terminationG_0.smt2",0,3.27851579172002,3.672,4.027,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small04.t2__p23554_terminationG_0.smt2",0,763.43155021834,835.688,869.147,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small04.t2__p23555_terminationG_0.smt2",,908.380373425966,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small04.t2__p23558_terminationG_0.smt2",0,7.18483247972684,8.047,8.502,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small04.t2__p23559_terminationG_0.smt2",,850.406504065041,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small04.t2__p23560_terminationG_0.smt2",,875.680200920887,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small04.t2__p23563_terminationG_0.smt2",0,14.9829645048203,16.344,16.976,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small04.t2__p23564_terminationG_0.smt2",,898.625429553265,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small04.t2__p23565_terminationG_0.smt2",,881.956155143339,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small04.t2__p23569_terminationG_0.smt2",0,30.6801230400697,33.672,35.182,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small04.t2__p23570_terminationG_0.smt2",,984.007525870179,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small04.t2__p23571_terminationG_0.smt2",,901.724137931034,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small04.t2__p23574_terminationG_0.smt2",0,18.4140024281667,21.75,22.658,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small04.t2__p23575_terminationG_0.smt2",,952.64116575592,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small04.t2__p23576_terminationG_0.smt2",,908.774978279757,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small04.t2__terminationQ_5_0.smt2",0,22.3478805834093,23.438,24.451,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small05.t2__p23585_terminationG_0.smt2",0,0.135472172883363,0.109,0.157,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small05.t2__p23586_terminationG_0.smt2",0,3.36632462686568,3.234,3.504,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small05.t2__p23587_terminationG_0.smt2",,866.611433305717,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small05.t2__p23590_terminationG_0.smt2",0,52.6793220840733,42.531,44.261,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small05.t2__p23591_terminationG_0.smt2",,921.992066989863,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small05.t2__p23592_terminationG_0.smt2",,923.212709620477,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small05.t2__p23595_terminationG_0.smt2",0,146.892802254098,171.328,178.403,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small05.t2__p23596_terminationG_0.smt2",,896.699528504072,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small05.t2__p23597_terminationG_0.smt2",,901.724137931034,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small10.t2__p23639_terminationG_0.smt2",0,9.84745273109243,11.203,11.841,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small10.t2__p23643_terminationG_0.smt2",0,3.30595993870403,3.609,3.875,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small10.t2__p23644_terminationG_0.smt2",,868.04979253112,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small14.t2__p23674_terminationG_0.smt2",0,4.49954997882253,5.078,5.416,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small14.t2__p23675_terminationG_0.smt2",0,128.686285871965,139.328,145.035,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small14.t2__p23676_terminationG_0.smt2",0,238.818579875056,255.828,266.015,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small14.t2__p23679_terminationG_0.smt2",0,1.01843256508749,1.141,1.42,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small14.t2__p23680_terminationG_0.smt2",0,194.303606965175,186.688,194.175,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small14.t2__p23681_terminationG_0.smt2",,891.350660417554,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small14.t2__p23684_terminationG_0.smt2",0,22.1885347682119,25.625,26.819,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small14.t2__p23685_terminationG_0.smt2",,864.820173625465,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small14.t2__p23686_terminationG_0.smt2",,935.181046043809,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small14.t2__p23689_terminationG_0.smt2",0,78.2540766857646,84.875,88.278,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small14.t2__p23690_terminationG_0.smt2",,894.017094017094,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small14.t2__p23691_terminationG_0.smt2",,919.964819700967,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small14.t2__p23694_terminationG_0.smt2",0,75.2773897058823,85.641,89.077,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small14.t2__p23695_terminationG_0.smt2",,936.017897091723,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small14.t2__p23696_terminationG_0.smt2",,816.549570647931,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small15.t2__p23717_terminationG_0.smt2",0,11.0581726555653,12.063,12.557,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small15.t2__p23732_terminationG_0.smt2",0,18.425558460076,18.531,20.237,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small15.t2__p23737_terminationG_0.smt2",0,29.7941763816926,32.984,34.383,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small15.t2__p23741_terminationG_0.smt2",0,3.82079931241942,4.25,4.478,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small15.t2__p23742_terminationG_0.smt2",0,9.75428047289034,11.438,11.919,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small15.t2__p23745_terminationG_0.smt2",0,0.964549180327869,1.125,1.391,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small15.t2__p23746_terminationG_0.smt2",0,47.4426718476357,51.797,53.921,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small15.t2__p23747_terminationG_0.smt2",,812.111801242236,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small15.t2__p23750_terminationG_0.smt2",,898.239587805925,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small15.t2__p23751_terminationG_0.smt2",,883.073026593499,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small15.t2__p23752_terminationG_0.smt2",,882.700421940928,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small15.t2__p23755_terminationG_0.smt2",,908.774978279757,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small15.t2__p23756_terminationG_0.smt2",,912.739965095986,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small15.t2__p23757_terminationG_0.smt2",,876.781223805532,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small15.t2__p23760_terminationG_0.smt2",,860.197368421053,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small15.t2__p23761_terminationG_0.smt2",,942.767012167643,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small15.t2__p23762_terminationG_0.smt2",,1010.14002897151,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small15.t2__p23765_terminationG_0.smt2",,973.023255813953,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small15.t2__p23766_terminationG_0.smt2",,869.85446985447,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small15.t2__p23767_terminationG_0.smt2",,907.986111111111,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small15.t2__p23770_terminationG_0.smt2",,846.963562753036,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small15.t2__p23771_terminationG_0.smt2",,908.774978279757,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small15.t2__p23772_terminationG_0.smt2",,910.35683202785,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small15.t2__p23775_terminationG_0.smt2",,989.593188268685,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small15.t2__p23776_terminationG_0.smt2",,795.134929684531,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small15.t2__p23777_terminationG_0.smt2",,1031.04977821587,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small15.t2__p23781_edge_closing_0.smt2",0,51.1760819704826,61.328,63.749,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small15.t2__p23787_edge_closing_0.smt2",0,38.6204083837511,42.719,44.437,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small15.t2__p23788_edge_closing_0.smt2",,905.235828645608,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small16.t2__p23808_terminationG_0.smt2",0,0.126477858985383,0.141,0.211,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small16.t2__p23809_terminationG_0.smt2",0,3.26279056517776,3.422,3.748,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small16.t2__p23810_terminationG_0.smt2",,898.625429553265,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small16.t2__p23813_terminationG_0.smt2",0,98.8172735346357,79.781,83.055,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small16.t2__p23814_terminationG_0.smt2",,897.084048027444,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small16.t2__p23815_terminationG_0.smt2",,1087.31808731809,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small16.t2__p23817_edge_closing_0.smt2",0,0.208580218778487,0.219,0.301,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small16.t2__p23818_edge_closing_0.smt2",0,6.01925061932288,6.969,7.373,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small16.t2__p23819_edge_closing_0.smt2",,866.970576046415,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small16.t2__p23821_edge_closing_0.smt2",0,3.91607063030845,4.188,4.334,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small16.t2__p23822_edge_closing_0.smt2",,822.974036191975,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small16.t2__p23823_edge_closing_0.smt2",,758.79579252811,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small17.t2__p23832_terminationG_0.smt2",0,0.411609856708641,0.453,0.712,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small17.t2__p23841_terminationG_0.smt2",0,0.516118421052631,0.609,0.709,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small17.t2__p23842_terminationG_0.smt2",0,6.3718029953917,6.609,7.019,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small17.t2__p23844_edge_closing_0.smt2",0,0.0989673442906574,0.109,0.204,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small17.t2__p23845_edge_closing_0.smt2",0,1.22578125,1.406,1.551,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small17.t2__p23846_edge_closing_0.smt2",0,10.9240974924341,12.078,12.594,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small18.t2__p23871_edge_closing_0.smt2",0,0.110852055955914,0.125,0.28,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small18.t2__p23872_edge_closing_0.smt2",0,1.25283101045296,1.375,1.634,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small18.t2__p23873_edge_closing_0.smt2",0,13.3591143546971,14.547,15.167,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small22.t2__p23897_terminationG_0.smt2",0,21.0755745274914,23.453,24.393,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small22.t2__p23898_terminationG_0.smt2",,948.75283446712,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small23.t2__p23913_terminationG_0.smt2",0,0.862992485783916,1.016,1.314,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small23.t2__p23914_terminationG_0.smt2",0,24.1633589415279,27.063,28.148,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small23.t2__p23915_terminationG_0.smt2",,902.112979732643,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small29.t2__p23946_safety_0.smt2",0,1.94745552337609,2.25,2.544,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small29.t2__p23947_safety_0.smt2",0,87.8264489619377,97.063,101.011,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small29.t2__p23958_edge_closing_0.smt2",0,0.497779187817259,0.563,0.845,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p23984_terminationG_0.smt2",0,0.289654408506867,0.313,0.48,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p23985_terminationG_0.smt2",0,11.5902213430282,12.953,13.56,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p23986_terminationG_0.smt2",,906.805374945817,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p23989_terminationG_0.smt2",0,196.313478171334,227.844,236.853,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p23990_terminationG_0.smt2",,899.398108340499,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p23991_terminationG_0.smt2",,1017.01507049101,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p23994_terminationG_0.smt2",0,181.769787966252,195.672,203.415,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p23995_terminationG_0.smt2",,914.735461303017,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p23996_terminationG_0.smt2",,846.963562753036,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p23999_terminationG_0.smt2",,855.973813420622,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p24000_terminationG_0.smt2",,931.84855233853,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p24001_terminationG_0.smt2",,883.073026593499,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p24004_terminationG_0.smt2",,878.991596638655,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p24005_terminationG_0.smt2",,871.666666666667,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p24006_terminationG_0.smt2",,889.455782312925,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p24009_terminationG_0.smt2",,800,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p24010_terminationG_0.smt2",,920.774647887324,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p24011_terminationG_0.smt2",,884.940778341794,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p24014_terminationG_0.smt2",,856.324191567745,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p24015_terminationG_0.smt2",,979.859484777518,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p24016_terminationG_0.smt2",,911.944202266783,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p24019_terminationG_0.smt2",,913.93621668851,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p24020_terminationG_0.smt2",,865.535788167149,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p24021_terminationG_0.smt2",,876.413908671973,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p24024_terminationG_0.smt2",,892.491467576792,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p24025_terminationG_0.smt2",,861.259777686291,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p24026_terminationG_0.smt2",,901.724137931034,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p24029_terminationG_0.smt2",,863.748967795211,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p24030_terminationG_0.smt2",,816.86841077704,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p24031_terminationG_0.smt2",,955.68752855185,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p24034_terminationG_0.smt2",,904.062229904927,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p24035_terminationG_0.smt2",,945.750452079566,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p24036_terminationG_0.smt2",,895.547945205479,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p24039_terminationG_0.smt2",,904.453091223519,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p24040_terminationG_0.smt2",,846.620801295022,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p24041_terminationG_0.smt2",,863.036303630363,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p24044_terminationG_0.smt2",,925.663716814159,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p24045_terminationG_0.smt2",,835.129740518962,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p24046_terminationG_0.smt2",,1068.43718079673,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p24049_terminationG_0.smt2",,903.281519861831,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p24050_terminationG_0.smt2",,840.498192044998,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p24051_terminationG_0.smt2",,985.862393967955,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p24054_terminationG_0.smt2",,911.149825783972,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p24055_terminationG_0.smt2",,953.509571558797,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p24056_terminationG_0.smt2",,847.993514389947,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p24059_terminationG_0.smt2",,1032.06709422792,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p24060_terminationG_0.smt2",,911.149825783972,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p24061_terminationG_0.smt2",,916.739702015776,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p24064_terminationG_0.smt2",,858.784893267652,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p24065_terminationG_0.smt2",,913.93621668851,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p24066_terminationG_0.smt2",,1021.98339032731,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p24069_terminationG_0.smt2",,922.805469783855,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p24070_terminationG_0.smt2",,913.93621668851,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p24071_terminationG_0.smt2",,923.620309050773,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p24074_terminationG_0.smt2",,855.973813420622,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p24075_terminationG_0.smt2",,874.947720618988,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p24076_terminationG_0.smt2",,915.536105032823,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p24079_terminationG_0.smt2",,851.444851444851,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p24080_terminationG_0.smt2",,895.547945205479,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p24081_terminationG_0.smt2",,852.833265389319,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__spctrm.c.i.spctrm.pl.t2.fixed.t2__term_unfeasibility_10_0.smt2",0,2.43936567164179,2.656,2.93,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__spctrm.c.i.spctrm.pl.t2.fixed.t2__term_unfeasibility_11_0.smt2",0,6.38229124027835,7.453,7.85,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__spctrm.c.i.spctrm.pl.t2.fixed.t2__term_unfeasibility_4_0.smt2",0,3.83134531590414,4.203,4.552,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__spctrm.c.i.spctrm.pl.t2.fixed.t2__term_unfeasibility_5_0.smt2",0,4.23726851851852,4.703,5.028,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__spctrm.c.i.spctrm.pl.t2.fixed.t2__term_unfeasibility_6_0.smt2",0,5.37660885689354,5.891,6.178,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__spctrm.c.i.spctrm.pl.t2.fixed.t2__term_unfeasibility_7_0.smt2",0,4.5302194741533,4.859,5.163,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__spctrm.c.i.spctrm.pl.t2.fixed.t2__term_unfeasibility_8_0.smt2",0,6.12556260229133,7.156,7.512,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__spctrm.c.i.spctrm.pl.t2.fixed.t2__term_unfeasibility_9_0.smt2",0,4.84373525247759,4.906,5.209,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__spctrm.t2__term_unfeasibility_10_0.smt2",0,6.64997311827957,7.391,7.731,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__spctrm.t2__term_unfeasibility_4_0.smt2",0,4.26851952277657,4.703,5.049,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__spctrm.t2__term_unfeasibility_5_0.smt2",0,4.19570895522388,4.703,5.004,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__spctrm.t2__term_unfeasibility_6_0.smt2",0,4.53599306157849,5,5.319,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__spctrm.t2__term_unfeasibility_7_0.smt2",0,1.96153635567236,2.141,2.442,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__spctrm.t2__term_unfeasibility_8_0.smt2",0,1.95422043010753,2.172,2.462,1,0,0,
