,"z3legacy","{0} smt.arith.solver=2",,,,,,
,"RV 11751","T_norm 11751","T_cpu 11751","T_wc 11751","# SAT 11751","# UNSAT 11751","# UNKNOWN 11751",
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3080_2400_100.smt2",0,0.174721603563474,0.188,0.353,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3100_2400_100.smt2",0,0.157288932633421,0.172,0.355,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3120_2400_100.smt2",0,0.154384929154143,0.172,0.346,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3140_2400_100.smt2",0,0.169438444924406,0.188,0.286,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3160_2400_100.smt2",0,0.171587926509186,0.188,0.362,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3180_2400_100.smt2",0,0.202062529719448,0.203,0.419,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3200_2400_100.smt2",0,0.184762129062647,0.188,0.352,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3220_2400_100.smt2",0,0.240231504164625,0.234,0.412,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3240_2400_100.smt2",0,0.180210983884648,0.203,0.296,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3260_2400_100.smt2",0,0.17340848806366,0.188,0.461,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3280_2400_100.smt2",0,0.180517204757859,0.203,0.404,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3300_2400_100.smt2",0,0.194955268389662,0.234,0.53,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3320_2400_100.smt2",0,0.161154478225144,0.188,0.242,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3340_2400_100.smt2",0,0.123920598146588,0.141,0.38,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3360_2400_100.smt2",0,0.168961232604374,0.203,0.384,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3380_2400_100.smt2",0,0.169805194805195,0.188,0.275,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3400_2400_100.smt2",0,0.162556983008703,0.188,0.25,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3420_2400_100.smt2",0,0.152292460821686,0.172,0.243,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3440_2400_100.smt2",0,0.149506237006237,0.172,0.513,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3460_2400_100.smt2",0,0.158327829150154,0.172,0.225,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3480_2400_100.smt2",0,0.149072346600332,0.172,0.385,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3500_2400_100.smt2",0,0.175666597767673,0.203,0.415,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3520_2400_100.smt2",0,0.179753595600677,0.203,0.249,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3540_2400_100.smt2",0,0.164534395973154,0.188,0.246,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3560_2400_100.smt2",0,0.160161469933185,0.172,0.29,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3580_2400_100.smt2",0,0.189822880371661,0.234,0.433,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3600_2400_100.smt2",0,0.1990712545676,0.234,0.395,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3620_2400_100.smt2",0,0.178996419545072,0.203,0.416,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3640_2400_100.smt2",0,0.16703518081761,0.203,0.258,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3660_2400_100.smt2",0,0.169365284974093,0.188,0.238,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3680_2400_100.smt2",0,0.155117558239862,0.172,0.256,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3700_2400_100.smt2",0,0.168961232604374,0.203,0.302,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3720_2400_100.smt2",0,0.17211496270294,0.188,0.261,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3740_2400_100.smt2",0,0.179222901729228,0.203,0.602,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3760_2400_100.smt2",0,0.163941936728395,0.203,0.279,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3780_2400_100.smt2",0,0.150633640552995,0.156,0.228,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3800_2400_100.smt2",0,0.161353352529823,0.188,0.444,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3820_2400_100.smt2",0,0.175376599257119,0.203,0.238,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3840_2400_100.smt2",0,0.182847461273666,0.203,0.296,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3860_2400_100.smt2",0,0.179222901729228,0.203,0.506,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3880_2400_100.smt2",0,0.186457876261518,0.203,0.267,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3900_2400_100.smt2",0,0.163505627344727,0.188,0.317,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3920_2400_100.smt2",0,0.155593018643396,0.188,0.615,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3940_2400_100.smt2",0,0.15660387630662,0.172,0.446,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3960_2400_100.smt2",0,0.155211301044634,0.156,0.406,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3980_2400_100.smt2",0,0.166772959183673,0.188,0.374,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4000_2400_100.smt2",0,0.150507534533277,0.172,0.354,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4020_2400_100.smt2",0,0.160232843137255,0.172,1.25,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4040_2400_100.smt2",0,0.14925799086758,0.156,0.416,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4060_2400_100.smt2",0,0.168564675547916,0.188,0.448,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4080_2400_100.smt2",0,0.153790633019675,0.172,0.529,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4100_2400_100.smt2",0,0.14308097890967,0.172,0.235,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4120_2400_100.smt2",0,0.161886091621956,0.188,0.267,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4140_2400_100.smt2",0,0.1569,0.188,0.281,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4160_2400_100.smt2",0,0.152888213283443,0.156,0.421,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4180_2400_100.smt2",0,0.172121828626137,0.172,0.449,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4200_2400_100.smt2",0,0.200158973151201,0.203,0.544,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4220_2400_100.smt2",0,0.149692964196503,0.172,0.491,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4240_2400_100.smt2",0,0.173020154723127,0.203,0.422,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4260_2400_100.smt2",0,0.176176409618574,0.203,0.358,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4280_2400_100.smt2",0,0.16741357234315,0.188,0.398,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4300_2400_100.smt2",0,0.151650147617039,0.172,0.441,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4320_2400_100.smt2",0,0.178245595637584,0.203,0.238,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4340_2400_100.smt2",0,0.174512320328542,0.203,0.388,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4360_2400_100.smt2",0,0.139203445605885,0.172,0.279,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4380_2400_100.smt2",0,0.178214447978192,0.188,0.435,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4400_2400_100.smt2",0,0.182690240756664,0.203,0.377,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4420_2400_100.smt2",0,0.167628205128205,0.188,0.25,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4440_2400_100.smt2",0,0.168347639484979,0.188,0.465,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4460_2400_100.smt2",0,0.166348600508906,0.188,0.291,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4480_2400_100.smt2",0,0.177729950158586,0.188,0.424,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4500_2400_100.smt2",0,0.161819306930693,0.188,0.718,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4520_2400_100.smt2",0,0.158327829150154,0.172,0.246,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4540_2400_100.smt2",0,0.191603165298945,0.234,0.272,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4560_2400_100.smt2",0,0.174799465240642,0.203,0.397,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4580_2400_100.smt2",0,0.193799407114624,0.188,0.254,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4600_2400_100.smt2",0,0.147664271047228,0.172,0.239,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4620_2400_100.smt2",0,0.158327829150154,0.172,0.236,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4640_2400_100.smt2",0,0.152940238196512,0.172,0.276,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4660_2400_100.smt2",0,0.139154959557258,0.156,0.45,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4680_2400_100.smt2",0,0.17379264510412,0.188,0.285,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4700_2400_100.smt2",0,0.179905800169348,0.203,0.366,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4720_2400_100.smt2",0,0.172417582417582,0.188,0.235,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4740_2400_100.smt2",0,0.234424025100852,0.25,0.573,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4760_2400_100.smt2",0,0.169365284974093,0.203,0.418,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4780_2400_100.smt2",0,0.150507534533277,0.172,0.372,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4800_2400_100.smt2",0,0.14913417669017,0.172,0.246,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4820_2400_100.smt2",0,0.153527967549103,0.172,0.253,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4840_2400_100.smt2",0,0.166185960109503,0.203,0.248,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4860_2400_100.smt2",0,0.162556983008703,0.188,0.248,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4880_2400_100.smt2",0,0.216383947041787,0.25,0.382,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4900_2400_100.smt2",0,1.46895760062524,1.797,2.053,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4920_2400_100.smt2",0,1.21692389255419,1.234,1.505,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4940_2400_100.smt2",0,1.8917941298057,2.188,2.439,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4960_2400_100.smt2",0,0.689153575857792,0.797,1.085,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4980_2400_100.smt2",0,6.60613517060368,7.219,7.564,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5000_2400_100.smt2",0,12.2378160685155,14.344,15.01,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5020_2400_100.smt2",0,288.884218289085,327.688,340.332,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5040_2400_100.smt2",0,170.893282860825,190.172,197.787,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5060_2400_100.smt2",0,70.8206189371573,80.266,83.623,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5080_2400_100.smt2",0,148.061896665204,161.297,167.727,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5100_2400_100.smt2",0,17.9975818452381,20.234,21.486,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5120_2400_100.smt2",0,32.7965037515632,37.609,39.115,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5140_2400_100.smt2",0,59.3233564204045,64.484,67.064,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5160_2400_100.smt2",0,2.3005451208981,2.547,2.81,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5180_2400_100.smt2",0,7.97692608525616,9.75,10.168,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5200_2400_100.smt2",0,6.61921875,7.594,8.092,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5220_2400_100.smt2",0,4.60578118524658,5.313,5.576,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5240_2400_100.smt2",0,12.522956530782,14.391,15.033,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5260_2400_100.smt2",0,6.45570822162645,6.906,7.295,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5280_2400_100.smt2",0,13.0624700527073,13.031,13.516,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5300_2400_100.smt2",0,2.76913379650381,2.953,4.236,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5320_2400_100.smt2",0,3.74319627709708,3.797,4.092,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5340_2400_100.smt2",0,4.25190401353967,4.203,4.482,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5360_2400_100.smt2",0,1.81440942340792,2.016,2.196,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5380_2400_100.smt2",0,2.0975935828877,2.438,2.689,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5400_2400_100.smt2",0,1.28926792828685,1.547,1.697,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5420_2400_100.smt2",0,1.43863732543377,1.625,1.868,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5440_2400_100.smt2",0,0.579027836355968,0.656,0.94,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5460_2400_100.smt2",0,0.982146635632671,1.109,2.764,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5480_2400_100.smt2",0,1.94661770583533,2.328,2.553,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5500_2400_100.smt2",0,1.71809576837416,1.844,2.009,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5520_2400_100.smt2",0,0.595671981776766,0.625,0.808,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5540_2400_100.smt2",0,1.44979466119096,1.688,2.053,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5560_2400_100.smt2",0,0.77695246179966,0.875,1.014,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5580_2400_100.smt2",0,1.38530072773973,1.547,1.867,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5600_2400_100.smt2",0,0.956432874354561,1.063,1.158,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5620_2400_100.smt2",0,0.359963998305803,0.406,0.6,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5640_2400_100.smt2",0,1.25603327085286,1.281,1.565,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5660_2400_100.smt2",0,0.896952175617404,1.094,1.277,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5680_2400_100.smt2",0,1.01356589147287,1.125,1.292,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5700_2400_100.smt2",0,0.859028092433167,0.906,1.227,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5720_2400_100.smt2",0,0.514049491211841,0.531,0.733,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5740_2400_100.smt2",0,0.45966796875,0.563,0.737,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5760_2400_100.smt2",0,0.542981727574751,0.625,0.841,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5780_2400_100.smt2",0,1.03252285951787,1.188,1.447,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5800_2400_100.smt2",0,0.562582744924978,0.609,0.814,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5820_2400_100.smt2",0,1.21907633018399,1.172,1.352,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5840_2400_100.smt2",0,0.968917249897077,1.125,1.323,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5860_2400_100.smt2",0,0.43402489626556,0.5,0.737,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5880_2400_100.smt2",0,0.620563351217499,0.719,1.946,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5900_2400_100.smt2",0,0.425249349522983,0.469,0.719,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5920_2400_100.smt2",0,0.648687076476285,0.641,0.911,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5940_2400_100.smt2",0,0.564527169334457,0.641,0.743,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5960_2400_100.smt2",0,0.465790025146689,0.531,1.68,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5980_2400_100.smt2",0,0.485774344935471,0.594,0.852,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6000_2400_100.smt2",0,0.582405345211581,0.625,0.757,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6020_2400_100.smt2",0,0.375898418782943,0.375,0.491,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6040_2400_100.smt2",0,1.01708353279081,1.016,1.396,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6060_2400_100.smt2",0,0.496485016420361,0.578,0.819,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6080_2400_100.smt2",0,0.556909607193564,0.563,0.797,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6100_2400_100.smt2",0,0.503512697751873,0.578,0.88,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6120_2400_100.smt2",0,0.650153406686416,0.734,0.988,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6140_2400_100.smt2",0,0.504659241288046,0.547,0.712,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6160_2400_100.smt2",0,0.40500099920064,0.484,2.298,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6180_2400_100.smt2",0,0.353784027550016,0.516,0.666,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6200_2400_100.smt2",0,0.370980453972257,0.422,0.529,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6220_2400_100.smt2",0,0.528600305944056,0.578,0.835,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6240_2400_100.smt2",0,0.606929708222812,0.656,0.901,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6260_2400_100.smt2",0,0.620283539276258,0.672,0.98,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6280_2400_100.smt2",0,0.310281675608749,0.359,0.469,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6300_2400_100.smt2",0,0.450418307086615,0.438,0.668,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6320_2400_100.smt2",0,0.403034651360544,0.453,0.607,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6340_2400_100.smt2",0,0.35936784241869,0.375,0.576,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6360_2400_100.smt2",0,0.506889145012573,0.578,0.892,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6380_2400_100.smt2",0,0.522113988383352,0.516,0.774,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6400_2400_100.smt2",0,0.590992251399053,0.656,0.932,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6420_2400_100.smt2",0,0.554966044142614,0.625,0.889,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6440_2400_100.smt2",0,0.41640127388535,0.469,0.675,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6460_2400_100.smt2",0,0.480496640067199,0.547,0.771,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6480_2400_100.smt2",0,0.309897980214345,0.359,0.617,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6500_2400_100.smt2",0,0.39331757627847,0.438,0.673,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6520_2400_100.smt2",0,0.220303285593934,0.25,0.303,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6540_2400_100.smt2",0,0.364128106255356,0.406,0.81,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6560_2400_100.smt2",0,0.381672226855713,0.438,0.612,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6580_2400_100.smt2",0,0.357944590451161,0.391,0.799,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6600_2400_100.smt2",0,0.40301629238221,0.438,0.81,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6620_2400_100.smt2",0,0.407223287014854,0.406,0.505,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6640_2400_100.smt2",0,0.393486672398968,0.438,0.633,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6660_2400_100.smt2",0,0.369189834926151,0.406,0.758,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6680_2400_100.smt2",0,0.326875,0.391,0.758,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6700_2400_100.smt2",0,0.313584970306076,0.328,0.478,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6720_2400_100.smt2",0,0.502884615384615,0.578,0.755,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6740_2400_100.smt2",0,0.406833413116325,0.406,0.676,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6760_2400_100.smt2",0,0.369832463011314,0.406,0.672,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6780_2400_100.smt2",0,0.340211282264779,0.391,0.669,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6800_2400_100.smt2",0,0.369189834926151,0.406,0.501,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6820_2400_100.smt2",0,0.288376709307455,0.313,0.472,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6840_2400_100.smt2",0,0.392909073284219,0.484,0.864,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6860_2400_100.smt2",0,0.277483022071307,0.313,0.438,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6880_2400_100.smt2",0,0.52121298405467,0.547,0.725,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6900_2400_100.smt2",0,0.412200504413619,0.469,0.592,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6920_2400_100.smt2",0,0.427576680198466,0.453,1.762,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6940_2400_100.smt2",0,0.297586248203163,0.297,0.474,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6960_2400_100.smt2",0,0.514313811188811,0.563,0.884,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6980_2400_100.smt2",0,0.430838108882521,0.359,0.63,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7000_2400_100.smt2",0,0.346816976127321,0.375,0.62,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7020_2400_100.smt2",0,0.292684167684168,0.344,1.099,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7040_2400_100.smt2",0,0.376519837883959,0.422,1.915,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7060_2400_100.smt2",0,0.380087209302326,0.359,0.512,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7080_2400_100.smt2",0,0.26981015270326,0.313,0.447,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7100_2400_100.smt2",0,0.395843036795529,0.406,0.637,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7120_2400_100.smt2",0,0.424690905280805,0.484,0.598,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7140_2400_100.smt2",0,0.305750425170068,0.344,0.515,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7160_2400_100.smt2",0,0.311180670529801,0.359,0.721,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7180_2400_100.smt2",0,0.324954812471758,0.344,0.444,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7200_2400_100.smt2",0,0.358219178082192,0.375,0.623,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7220_2400_100.smt2",0,0.364544609665428,0.375,0.556,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7240_2400_100.smt2",0,0.351769453642384,0.406,0.551,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7260_2400_100.smt2",0,0.278665814151748,0.313,0.418,1,0,0,
