,"smt.arith.gomory_polarity=false","-file:{0} smt.arith.gomory_polarity=false",,,,,,
,"RV 11707","T_norm 11707","T_cpu 11707","T_wc 11707","# SAT 11707","# UNSAT 11707","# UNKNOWN 11707",
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5340_2400_100.smt2",0,14.4652389151959,16.063,16.762,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5360_2400_100.smt2",0,6.80861215834119,6.906,7.234,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5380_2400_100.smt2",0,4.76103777878926,5,5.234,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5400_2400_100.smt2",0,0.87776569591528,1.109,1.365,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5420_2400_100.smt2",0,3.4810064935065,3.844,4.048,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5440_2400_100.smt2",0,1.65466809933142,1.656,1.837,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5460_2400_100.smt2",0,1.09932418050234,1.234,1.409,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5480_2400_100.smt2",0,3.74430392976589,4.281,4.49,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5500_2400_100.smt2",0,1.59338026502603,1.609,1.782,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5520_2400_100.smt2",0,3.3855980751604,3.531,3.895,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5540_2400_100.smt2",0,1.1310553633218,1.25,1.387,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5560_2400_100.smt2",0,1.12257117035698,1.188,1.359,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5580_2400_100.smt2",0,0.883100039154268,1.078,1.269,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5600_2400_100.smt2",0,1.796875,1.797,1.965,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5620_2400_100.smt2",0,5.67918490153173,6.203,6.517,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5640_2400_100.smt2",0,5.85227557673019,5.578,5.95,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5660_2400_100.smt2",0,1.60978112175103,1.688,1.909,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5680_2400_100.smt2",0,3.4046560222889,3.797,4.048,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5700_2400_100.smt2",0,1.0754329004329,1.188,1.425,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5720_2400_100.smt2",0,1.31617124585504,1.328,1.522,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5740_2400_100.smt2",0,1.13422345317726,1.297,1.497,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5760_2400_100.smt2",0,4.35224627560522,4.469,4.693,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5780_2400_100.smt2",0,1.17050729442971,1.266,1.473,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5800_2400_100.smt2",0,1.29211764705882,1.313,1.487,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5820_2400_100.smt2",0,0.748568702290076,0.75,0.927,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5840_2400_100.smt2",0,0.676652070063694,0.609,0.791,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5860_2400_100.smt2",0,1.3164518727346,1.563,1.798,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5880_2400_100.smt2",0,1.24773209236569,1.266,1.43,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5900_2400_100.smt2",0,0.900090579710144,0.891,1.071,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5920_2400_100.smt2",0,0.86630383341221,0.875,1.057,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5940_2400_100.smt2",0,0.916043904717422,0.938,1.114,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5960_2400_100.smt2",0,1.03282450896669,1.156,1.324,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex5980_2400_100.smt2",0,0.602666812993854,0.656,0.811,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6000_2400_100.smt2",0,0.638982406602954,0.703,0.894,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6020_2400_100.smt2",0,0.901724137931035,1.063,1.251,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6040_2400_100.smt2",0,0.972750354274917,0.984,1.163,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6060_2400_100.smt2",0,0.722043258168431,0.75,0.921,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6080_2400_100.smt2",0,1.25879028882378,1.438,1.701,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6100_2400_100.smt2",0,0.740674433518598,0.828,1.041,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6120_2400_100.smt2",0,0.983434813753582,0.984,1.17,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6140_2400_100.smt2",0,1.05753676470588,1.203,1.571,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6160_2400_100.smt2",0,0.610981308411215,0.688,0.898,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6180_2400_100.smt2",0,1.03280160032827,1.203,1.391,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6200_2400_100.smt2",0,0.624601910828025,0.563,0.703,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6220_2400_100.smt2",0,0.546192159383034,0.609,0.809,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6240_2400_100.smt2",0,0.698179611650483,0.688,0.855,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6260_2400_100.smt2",0,0.783908371040724,0.828,1.029,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6280_2400_100.smt2",0,0.510984130743723,0.516,0.67,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6300_2400_100.smt2",0,1.19243046055631,1.25,1.462,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6320_2400_100.smt2",0,0.558283518360376,0.625,0.816,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6340_2400_100.smt2",0,0.701878834355829,0.766,0.927,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6360_2400_100.smt2",0,0.553790766624312,0.625,0.825,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6380_2400_100.smt2",0,0.602469995713673,0.672,0.855,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6400_2400_100.smt2",0,1.18325791855204,1.25,1.444,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6420_2400_100.smt2",0,0.567772952853598,0.656,0.836,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6440_2400_100.smt2",0,0.874164278892073,0.875,1.068,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6460_2400_100.smt2",0,0.557437233538607,0.563,0.743,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6480_2400_100.smt2",0,1.42850257069409,1.594,1.807,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6500_2400_100.smt2",0,0.729915048543686,0.719,0.895,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6520_2400_100.smt2",0,0.882022754732179,1.047,1.279,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6540_2400_100.smt2",0,1.03125,1.031,1.194,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6560_2400_100.smt2",0,0.647408043654002,0.766,0.978,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6580_2400_100.smt2",0,0.735873480414228,0.781,1.031,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6600_2400_100.smt2",0,0.530067567567567,0.563,0.733,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6620_2400_100.smt2",0,1.02051797540208,1.031,1.205,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6640_2400_100.smt2",0,0.583438215102975,0.609,0.801,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6660_2400_100.smt2",0,0.743222562308701,0.813,0.995,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6680_2400_100.smt2",0,0.57757282712512,0.578,0.767,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6700_2400_100.smt2",0,0.649945441319108,0.641,0.832,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6720_2400_100.smt2",0,0.529114208633094,0.563,0.744,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6740_2400_100.smt2",0,0.791162420382166,0.891,1.108,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6760_2400_100.smt2",0,0.650281830238727,0.703,0.902,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6780_2400_100.smt2",0,0.384894243349324,0.422,0.608,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6800_2400_100.smt2",0,0.532187232219366,0.594,0.787,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6820_2400_100.smt2",0,0.394935561820379,0.469,0.676,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6840_2400_100.smt2",0,0.456241557856821,0.484,0.75,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6860_2400_100.smt2",0,0.622336808703536,0.656,0.859,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6880_2400_100.smt2",0,1.19967076856649,1.328,1.539,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6900_2400_100.smt2",0,0.526324152542373,0.594,0.8,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6920_2400_100.smt2",0,0.515343468468468,0.547,0.726,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6940_2400_100.smt2",0,0.479334200567644,0.484,0.661,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6960_2400_100.smt2",0,0.523598398169336,0.547,0.731,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex6980_2400_100.smt2",0,0.471660472234368,0.516,0.715,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7000_2400_100.smt2",0,0.421472063037249,0.422,0.589,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7020_2400_100.smt2",0,0.506909704852428,0.484,0.641,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7040_2400_100.smt2",0,0.591896785875962,0.625,0.805,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7060_2400_100.smt2",0,0.761982635585157,0.766,0.929,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7080_2400_100.smt2",0,0.638481953290871,0.719,0.944,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7100_2400_100.smt2",0,0.44797192749779,0.484,0.67,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7120_2400_100.smt2",0,1.03136832141355,1.172,1.324,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7140_2400_100.smt2",0,0.388110158311345,0.422,0.601,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7160_2400_100.smt2",0,0.517480211081794,0.563,0.737,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7180_2400_100.smt2",0,0.465553517479499,0.516,0.692,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7200_2400_100.smt2",0,0.440928507194245,0.469,0.662,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7220_2400_100.smt2",0,0.532557243505064,0.578,0.779,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7240_2400_100.smt2",0,0.41221975712284,0.422,0.587,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7260_2400_100.smt2",0,0.541509789156626,0.516,0.679,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7280_2400_100.smt2",0,0.589352462620932,0.641,0.818,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7300_2400_100.smt2",0,0.328930817610063,0.375,0.538,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7320_2400_100.smt2",0,0.557094162760971,0.625,0.923,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7340_2400_100.smt2",0,0.395633347245409,0.453,0.63,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7360_2400_100.smt2",0,0.506576264274062,0.594,0.783,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7380_2400_100.smt2",0,0.636289044816659,0.672,0.862,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7400_2400_100.smt2",0,0.517640894271076,0.531,0.725,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7420_2400_100.smt2",0,0.485801486199576,0.547,0.738,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7440_2400_100.smt2",0,0.573464912280701,0.656,0.876,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7460_2400_100.smt2",0,0.484681639773223,0.531,0.734,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7480_2400_100.smt2",0,0.588834578207382,0.641,0.813,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7500_2400_100.smt2",0,0.518849206349207,0.563,0.753,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7520_2400_100.smt2",0,0.60873213512343,0.672,0.857,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7540_2400_100.smt2",0,0.539502427184464,0.531,0.683,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7560_2400_100.smt2",0,0.469455272876488,0.547,0.757,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7580_2400_100.smt2",0,0.515751599147121,0.578,0.755,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7600_2400_100.smt2",0,0.489808285588365,0.531,0.712,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7620_2400_100.smt2",0,0.550437176165803,0.609,0.818,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7640_2400_100.smt2",0,0.800404818325435,0.969,1.187,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7660_2400_100.smt2",0,0.358258439281017,0.391,0.571,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7680_2400_100.smt2",0,0.561044135676338,0.656,0.847,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7700_2400_100.smt2",0,0.47114189860835,0.453,0.613,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7720_2400_100.smt2",0,0.362906423473434,0.438,0.638,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7740_2400_100.smt2",0,0.344683655536028,0.375,0.565,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7760_2400_100.smt2",0,0.346853777589134,0.391,0.569,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7780_2400_100.smt2",0,0.372546433094132,0.422,0.609,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7800_2400_100.smt2",0,0.5368961352657,0.531,0.686,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7820_2400_100.smt2",0,0.445675330208777,0.5,0.711,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7840_2400_100.smt2",0,0.365753211769581,0.422,0.618,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7860_2400_100.smt2",0,0.477090283569641,0.547,0.729,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7880_2400_100.smt2",0,0.330454928390901,0.375,0.535,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7900_2400_100.smt2",0,0.399149585695595,0.438,0.576,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7920_2400_100.smt2",0,0.415383675464323,0.406,0.642,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7940_2400_100.smt2",0,0.511992168379835,0.5,0.642,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7960_2400_100.smt2",0,0.506889145012573,0.578,0.794,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex7980_2400_100.smt2",0,0.377578382838284,0.438,0.59,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex8000_2400_100.smt2",0,0.436892466585662,0.516,0.682,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex8020_2400_100.smt2",0,0.422403081510934,0.406,0.59,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex8040_2400_100.smt2",0,0.44953339882122,0.438,0.643,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex8060_2400_100.smt2",0,0.431233509234828,0.469,0.631,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex8080_2400_100.smt2",0,0.514879612961296,0.547,0.727,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex8100_2400_100.smt2",0,0.324023592386995,0.391,0.586,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex8120_2400_100.smt2",0,0.607147339357429,0.578,0.851,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex8140_2400_100.smt2",0,0.398205773305086,0.359,0.528,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex8160_2400_100.smt2",0,0.403549382716049,0.469,0.587,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex8180_2400_100.smt2",0,0.452469588926175,0.516,0.684,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex8200_2400_100.smt2",0,0.44518675196038,0.516,0.69,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex8220_2400_100.smt2",0,0.455046403712297,0.469,0.608,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex8240_2400_100.smt2",0,0.346853777589134,0.391,0.572,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex8260_2400_100.smt2",0,0.331152384972562,0.375,0.555,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex8280_2400_100.smt2",0,0.384558823529412,0.438,0.619,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex8300_2400_100.smt2",0,0.484150583482944,0.516,0.711,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex8320_2400_100.smt2",0,0.477488522537563,0.547,0.738,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex8340_2400_100.smt2",0,0.376038559863656,0.422,0.63,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex8360_2400_100.smt2",0,0.432410086812733,0.5,0.676,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex8380_2400_100.smt2",0,0.388280906291245,0.422,0.603,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex8400_2400_100.smt2",0,0.534937553832903,0.594,0.781,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex8420_2400_100.smt2",0,0.433478634577605,0.422,0.62,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex8440_2400_100.smt2",0,0.375867367168914,0.453,0.652,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex8460_2400_100.smt2",0,0.459982409850484,0.5,0.671,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex8480_2400_100.smt2",0,0.38248199819982,0.406,0.587,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex8500_2400_100.smt2",0,0.405621523320496,0.453,0.65,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex8520_2400_100.smt2",0,0.323777993109388,0.359,0.531,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex8540_2400_100.smt2",0,0.38089247881356,0.344,0.493,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex8560_2400_100.smt2",0,0.458677259595543,0.531,0.731,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex8580_2400_100.smt2",0,0.30617740726864,0.391,0.633,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex8600_2400_100.smt2",0,0.41202731092437,0.469,0.655,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex8620_2400_100.smt2",0,0.33743828545781,0.359,0.555,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex8640_2400_100.smt2",0,0.326466916354557,0.375,0.566,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex8660_2400_100.smt2",0,0.351478494623656,0.375,0.56,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex8680_2400_100.smt2",0,0.316377034755829,0.344,0.525,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex8700_2400_100.smt2",0,0.435470441298917,0.5,0.698,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex8720_2400_100.smt2",0,0.323777993109388,0.359,0.545,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex8740_2400_100.smt2",0,0.306611949429037,0.359,0.538,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex8760_2400_100.smt2",0,0.412274774774775,0.438,0.589,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex8780_2400_100.smt2",0,0.44953339882122,0.438,0.654,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex8800_2400_100.smt2",0,0.39225,0.469,0.653,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex8820_2400_100.smt2",0,0.314040309106098,0.359,0.591,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex8840_2400_100.smt2",0,0.292723880597015,0.328,0.51,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex8860_2400_100.smt2",0,0.295571311138512,0.344,0.555,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex8880_2400_100.smt2",0,0.321699828840394,0.359,0.541,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex8900_2400_100.smt2",0,0.485457920792079,0.516,0.678,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex8920_2400_100.smt2",0,0.323777993109388,0.359,0.531,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex8940_2400_100.smt2",0,0.344683655536028,0.375,0.567,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex8960_2400_100.smt2",0,0.415519067796611,0.375,0.496,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex8980_2400_100.smt2",0,0.377415913654618,0.359,0.604,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex9000_2400_100.smt2",0,0.319551934826884,0.375,0.568,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex9020_2400_100.smt2",0,0.337262690879075,0.391,0.579,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex9040_2400_100.smt2",0,0.315357592281879,0.359,0.535,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex9060_2400_100.smt2",0,0.348838932806324,0.422,0.606,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex9080_2400_100.smt2",0,0.332979626485569,0.375,0.542,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex9100_2400_100.smt2",0,0.40471522905489,0.469,0.68,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex9120_2400_100.smt2",0,0.364037122969837,0.375,0.566,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex9140_2400_100.smt2",0,0.367412888722368,0.469,0.728,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex9160_2400_100.smt2",0,0.380878069080317,0.438,0.638,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex9180_2400_100.smt2",0,0.38145197486535,0.406,0.598,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex9200_2400_100.smt2",0,0.441909590198564,0.5,0.702,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex9220_2400_100.smt2",0,0.366123431899641,0.391,0.585,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex9240_2400_100.smt2",0,0.356192372170997,0.406,0.614,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex9260_2400_100.smt2",0,0.377971092077088,0.422,0.651,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex9280_2400_100.smt2",0,0.339786902286902,0.391,0.589,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex9300_2400_100.smt2",0,0.313351412714429,0.297,0.472,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex9320_2400_100.smt2",0,0.405157149181054,0.438,0.631,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex9340_2400_100.smt2",0,0.368070593330446,0.406,0.584,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex9360_2400_100.smt2",0,0.424512987012985,0.406,0.538,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex9380_2400_100.smt2",0,0.39812578748425,0.453,0.608,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex9400_2400_100.smt2",0,0.323082294800172,0.359,0.591,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex9420_2400_100.smt2",0,0.309133429276316,0.359,0.536,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex9440_2400_100.smt2",0,0.377890173410405,0.469,0.655,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex9460_2400_100.smt2",0,0.373664264413519,0.359,0.546,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex9480_2400_100.smt2",0,0.346265889830509,0.391,0.783,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex9500_2400_100.smt2",0,0.415383675464323,0.406,0.664,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex9520_2400_100.smt2",0,0.36475321888412,0.406,0.592,1,0,0,
