,"smt.arith.nl.divisions_check=false","-file:{0} smt.arith.nl.divisions_check=false",,,,,,
,"RV 11682","T_norm 11682","T_cpu 11682","T_wc 11682","# SAT 11682","# UNSAT 11682","# UNKNOWN 11682",
"QF_NIA_small\From_T2__s1-striped.t2__p14919_safety_0.smt2",,869.492934330839,1000,1000,0,0,0,
"QF_NIA_small\From_T2__s1-striped.t2__p14996_safety_0.smt2",,897.468897468897,1000,1000,0,0,0,
"QF_NIA_small\From_T2__s1-striped.t2__p15078_safety_0.smt2",0,30.2461706171735,32.328,33.666,1,0,0,
"QF_NIA_small\From_T2__s1-striped.t2__term_unfeasibility_1_0.smt2",0,1.87764675052411,2.141,2.45,1,0,0,
"QF_NIA_small\From_T2__s1-striped.t2_fixed__p10066_safety_0.smt2",0,1.634375,1.719,1.918,1,0,0,
"QF_NIA_small\From_T2__s1-striped.t2_fixed__p10133_safety_0.smt2",0,0.770054833468725,0.906,1.214,0,1,0,
"QF_NIA_small\From_T2__s1-striped.t2_fixed__p10168_safety_0.smt2",0,16.3247382706475,20.125,20.931,1,0,0,
"QF_NIA_small\From_T2__s1-striped.t2_fixed__p10216_safety_0.smt2",,884.940778341794,1000,1000,0,0,0,
"QF_NIA_small\From_T2__s1-striped.t2_fixed__p10273_safety_0.smt2",,1070.07672634271,1000,1000,0,0,0,
"QF_NIA_small\From_T2__s1-striped.t2_fixed__p10316_safety_0.smt2",0,9.08315389845875,9.578,10.005,1,0,0,
"QF_NIA_small\From_T2__s1-striped.t2_fixed__p10430_safety_0.smt2",0,2.03027950310559,2.656,3.435,1,0,0,
"QF_NIA_small\From_T2__s1-striped.t2_fixed__p10512_safety_0.smt2",0,9.22192946899067,10.875,11.449,1,0,0,
"QF_NIA_small\From_T2__s1-striped.t2_fixed__p10555_safety_0.smt2",0,2.18107989464442,2.375,2.602,1,0,0,
"QF_NIA_small\From_T2__s1-striped.t2_fixed__p10604_safety_0.smt2",0,10.6633411981945,12.422,13.251,1,0,0,
"QF_NIA_small\From_T2__s1-striped.t2_fixed__p10632_safety_0.smt2",0,37.0059981304529,42.578,44.298,1,0,0,
"QF_NIA_small\From_T2__s1-striped.t2_fixed__p10685_safety_0.smt2",0,2.23444217540843,2.484,2.711,0,1,0,
"QF_NIA_small\From_T2__s1-striped.t2_fixed__p10708_safety_0.smt2",0,2.62970371972318,2.906,3.178,0,1,0,
"QF_NIA_small\From_T2__s1-striped.t2_fixed__p10737_safety_0.smt2",0,2.21342200725514,2.625,3.072,1,0,0,
"QF_NIA_small\From_T2__s1-striped.t2_fixed__p10777_safety_0.smt2",0,4.44272926561929,5.813,6.196,1,0,0,
"QF_NIA_small\From_T2__s1-striped.t2_fixed__p10804_safety_0.smt2",,910.35683202785,1000,1000,0,0,0,
"QF_NIA_small\From_T2__s1-striped.t2_fixed__p10907_safety_0.smt2",0,1.68894077901431,2.031,2.355,1,0,0,
"QF_NIA_small\From_T2__s1-striped.t2_fixed__p10987_safety_0.smt2",0,1.94867788461538,1.938,2.187,0,1,0,
"QF_NIA_small\From_T2__s1-striped.t2_fixed__p11010_safety_0.smt2",0,1.54995766299746,1.75,1.896,1,0,0,
"QF_NIA_small\From_T2__s1-striped.t2_fixed__p11070_safety_0.smt2",0,5.33455732354141,6.25,6.503,0,1,0,
"QF_NIA_small\From_T2__s1-striped.t2_fixed__p11092_safety_0.smt2",0,5.78136251125112,6.141,6.447,0,1,0,
"QF_NIA_small\From_T2__s1-striped.t2_fixed__p11134_safety_0.smt2",0,4.17611948217317,4.703,4.984,1,0,0,
"QF_NIA_small\From_T2__s1-striped.t2_fixed__p11206_safety_0.smt2",0,2.03223511383538,2.219,2.31,1,0,0,
"QF_NIA_small\From_T2__s1-striped.t2_fixed__p11249_safety_0.smt2",0,1.49494283201407,1.625,2.061,1,0,0,
"QF_NIA_small\From_T2__s1-striped.t2_fixed__p11279_safety_0.smt2",,897.468897468897,1000,1000,0,0,0,
"QF_NIA_small\From_T2__s1-striped.t2_fixed__p11293_safety_0.smt2",,859.4905505341,1000,1000,0,0,0,
"QF_NIA_small\From_T2__s1-striped.t2_fixed__p11660_safety_0.smt2",,915.135608048994,1000,1000,0,0,0,
"QF_NIA_small\From_T2__s1-striped.t2_fixed__p11700_safety_0.smt2",,842.86865431104,1000,1000,0,0,0,
"QF_NIA_small\From_T2__s1-striped.t2_fixed__p11816_safety_0.smt2",0,5.54988302139038,5.953,6.295,0,1,0,
"QF_NIA_small\From_T2__s1-striped.t2_fixed__p11854_safety_0.smt2",0,2.17295821462488,2.188,2.558,0,1,0,
"QF_NIA_small\From_T2__s1-striped.t2_fixed__p11971_safety_0.smt2",0,29.8633,35.688,37.178,1,0,0,
"QF_NIA_small\From_T2__s1-striped.t2_fixed__p9297_terminationG_0.smt2",0,8.65945704057279,8.672,9.036,1,0,0,
"QF_NIA_small\From_T2__s1-striped.t2_fixed__p9315_terminationG_0.smt2",,851.098454027665,1000,1000,0,0,0,
"QF_NIA_small\From_T2__s1-striped.t2_fixed__p9567_safety_0.smt2",0,8.97854077253219,10,10.4,1,0,0,
"QF_NIA_small\From_T2__s1-striped.t2_fixed__p9728_safety_0.smt2",,889.455782312925,1000,1000,0,0,0,
"QF_NIA_small\From_T2__s1-striped.t2_fixed__p9772_safety_0.smt2",,1000.95693779904,1000,1000,0,0,0,
"QF_NIA_small\From_T2__s1-striped.t2_fixed__p9943_safety_0.smt2",0,1.89782276546982,2.375,2.524,1,0,0,
"QF_NIA_small\From_T2__sas2.t2__p21288_terminationG_0.smt2",,881.956155143339,1000,1000,0,0,0,
"QF_NIA_small\From_T2__sas2.t2__p21305_terminationG_0.smt2",0,92.7567028985506,91.781,95.386,1,0,0,
"QF_NIA_small\From_T2__sas2.t2__terminationQ_1_0.smt2",0,5.37328767123287,6,6.499,1,0,0,
"QF_NIA_small\From_T2__select.t2__p21345_terminationG_0.smt2",0,8.11647245762712,9.156,9.637,1,0,0,
"QF_NIA_small\From_T2__select.t2_fixed__p21326_terminationG_0.smt2",,855.623721881391,1000,1000,0,0,0,
"QF_NIA_small\From_T2__simple.t2__p21460_terminationG_0.smt2",0,0.0964639544688027,0.109,0.235,0,1,0,
"QF_NIA_small\From_T2__slayer-3.t2__p22188_terminationG_0.smt2",0,56.4276916058394,59.125,61.57,0,1,0,
"QF_NIA_small\From_T2__slayer-3.t2__p22206_terminationG_0.smt2",,951.341518872215,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3.t2__p22223_terminationG_0.smt2",,906.019922044175,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3.t2__p22243_terminationG_0.smt2",0,37.4846416382253,42,44.722,0,1,0,
"QF_NIA_small\From_T2__slayer-3.t2__p22262_terminationG_0.smt2",,901.335631193451,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3.t2__p22280_terminationG_0.smt2",,881.956155143339,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3.t2__p22301_terminationG_0.smt2",0,50.1968309169279,61.234,63.709,0,1,0,
"QF_NIA_small\From_T2__slayer-3.t2__p22317_terminationG_0.smt2",,942.342342342342,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3.t2__p22348_safety_0.smt2",,958.31424644984,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3.t2__p22367_safety_0.smt2",0,2.05716183081324,2.406,3.056,1,0,0,
"QF_NIA_small\From_T2__slayer-3.t2__p22398_safety_0.smt2",,911.944202266783,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3.t2_fixed__p22141_safety_0.smt2",0,1.20536776367962,1.453,1.744,1,0,0,
"QF_NIA_small\From_T2__slayer-3.t2_fixed__p22165_safety_0.smt2",,972.57089725709,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3.t2_fixed__terminationS_13_0.smt2",0,13.6764935470441,15.703,16.299,0,1,0,
"QF_NIA_small\From_T2__slayer-3.t2_fixed__terminationS_22_0.smt2",0,32.0730169646951,33.438,34.81,0,1,0,
"QF_NIA_small\From_T2__slayer-3.t2_fixed__terminationS_32_0.smt2",0,22.9016372141372,26.328,27.351,0,1,0,
"QF_NIA_small\From_T2__slayer-3.t2_fixed__terminationS_6_0.smt2",0,35.0470789151713,41.078,42.805,0,1,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21513_terminationG_0.smt2",,874.216464688675,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21529_terminationG_0.smt2",,913.93621668851,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21547_terminationG_0.smt2",0,49.4503205128205,49.781,51.866,0,1,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21563_terminationG_0.smt2",,874.216464688675,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21579_terminationG_0.smt2",,856.674856674857,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21597_terminationG_0.smt2",0,20.9189090529829,23.969,25.08,0,1,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21613_terminationG_0.smt2",,864.105741429162,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21629_terminationG_0.smt2",,860.197368421053,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21647_terminationG_0.smt2",0,8.53016968802698,9.672,10.222,0,1,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21663_terminationG_0.smt2",,941.494149414941,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21681_safety_0.smt2",0,606.276671447485,656.703,683.402,0,1,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21714_safety_0.smt2",0,13.8265686704695,15.063,15.624,1,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21738_safety_0.smt2",0,3.42013293310463,3.813,4.096,1,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21762_safety_0.smt2",0,0.925639264581573,1.047,1.324,1,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21786_safety_0.smt2",,819.74921630094,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p21887_terminationG_0.smt2",0,40.5976423487546,38.172,40.853,0,1,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p21904_terminationG_0.smt2",,872.757613683771,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p21920_terminationG_0.smt2",,1043.9121756487,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p21938_terminationG_0.smt2",0,33.1474824098505,36.031,37.491,0,1,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p21954_terminationG_0.smt2",,890.971039182283,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p21970_terminationG_0.smt2",,878.991596638655,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p21988_terminationG_0.smt2",0,43.8470541401274,49.359,51.316,0,1,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p22004_terminationG_0.smt2",,902.891670263271,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p22040_safety_0.smt2",0,6.16617433665008,7.109,7.44,1,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p22063_safety_0.smt2",0,1.8485749551167,1.969,2.118,1,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p22104_safety_0.smt2",0,29.0398018533123,35.203,36.641,1,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2_fixed__p21801_terminationG_0.smt2",0,59.2897638942868,72.922,75.782,1,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2_fixed__p21832_safety_0.smt2",0,1.97723616473616,2.203,2.294,1,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2_fixed__p21855_safety_0.smt2",0,13.8230721393035,15.938,16.606,1,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2_fixed__terminationS_1_0.smt2",0,24.7518866921769,27.828,29.255,0,1,0,
"QF_NIA_small\From_T2__slayer-3-new.t2_fixed__terminationS_29_0.smt2",0,26.0122568881686,30.688,31.99,0,1,0,
"QF_NIA_small\From_T2__slayer-3-new.t2_fixed__terminationS_39_0.smt2",0,39.3876243781095,37.844,39.446,0,1,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22442_terminationG_0.smt2",0,4.25357438872772,4.906,5.265,1,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22466_safety_0.smt2",,854.924397221087,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22485_terminationG_0.smt2",0,137.890611401218,151.469,157.565,1,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22506_safety_0.smt2",0,38.3104412362749,45.031,46.918,1,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22534_terminationG_0.smt2",0,4.86574844074844,5.594,5.907,1,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22554_safety_0.smt2",0,118.593491735537,137.188,142.588,1,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22580_terminationG_0.smt2",0,8.5688337520938,9.781,10.211,1,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22597_safety_0.smt2",0,1.56675030725113,1.828,2.191,1,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22618_safety_0.smt2",0,3.42638999601435,4.109,4.394,0,1,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22647_safety_0.smt2",0,1.46264482620855,1.75,1.936,1,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22668_safety_0.smt2",0,113.977280183727,124.547,129.576,1,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22693_safety_0.smt2",0,39.1248936622714,43.969,46.449,1,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22710_safety_0.smt2",0,3.70567223610244,5.672,5.901,0,1,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__terminationS_3_0.smt2",0,5.53556308213379,6.25,6.797,0,1,0,
"QF_NIA_small\From_T2__slayer-5-filtered.t2__p22746_terminationG_0.smt2",0,2.41384615384615,2.625,2.902,1,0,0,
"QF_NIA_small\From_T2__slayer-5-filtered.t2__p22780_safety_0.smt2",0,1.32459150326797,1.453,1.779,1,0,0,
"QF_NIA_small\From_T2__slayer-5-filtered.t2__p22796_safety_0.smt2",,840.836012861736,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-5-filtered.t2__p22827_terminationG_0.smt2",0,3.51163831692032,3.75,4.089,1,0,0,
"QF_NIA_small\From_T2__slayer-5-filtered.t2__p22860_terminationG_0.smt2",0,5.64934436801376,6.281,6.741,1,0,0,
"QF_NIA_small\From_T2__slayer-5-filtered.t2__p22891_terminationG_0.smt2",,892.110874200426,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-n1.t2__p23156_terminationG_0.smt2",,807.722007722008,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-n1.t2_fixed__p22950_safety_0.smt2",,857.025809094633,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-n1.t2_fixed__p22972_safety_0.smt2",0,38.1876041232819,43.828,45.613,1,0,0,
"QF_NIA_small\From_T2__slayer-n1.t2_fixed__p22991_safety_0.smt2",0,0.754972198460222,0.844,0.966,0,1,0,
"QF_NIA_small\From_T2__slayer-n1.t2_fixed__p23010_safety_0.smt2",0,1.67491866612444,1.969,2.317,1,0,0,
"QF_NIA_small\From_T2__slayer-n1.t2_fixed__p23057_safety_0.smt2",0,8.08020876609888,9.297,9.775,1,0,0,
"QF_NIA_small\From_T2__slayer-n1.t2_fixed__p23091_safety_0.smt2",0,1.44609614542269,1.578,1.866,1,0,0,
"QF_NIA_small\From_T2__slayer-n1.t2_fixed__p23107_safety_0.smt2",0,3.23414596905537,3.797,4.143,1,0,0,
"QF_NIA_small\From_T2__slayer-n2.t2__p23222_terminationG_0.smt2",0,85.2048521157168,94.328,98.187,0,1,0,
"QF_NIA_small\From_T2__slayer-n2-filtered.t2__p23173_terminationG_0.smt2",0,0.20610025220681,0.234,0.596,1,0,0,
"QF_NIA_small\From_T2__slayer-n2-filtered.t2__p23194_terminationG_0.smt2",,871.303623490212,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-n5-filtered.t2__p23267_safety_0.smt2",0,30.1489419720768,33.031,34.372,1,0,0,
"QF_NIA_small\From_T2__slayer-n5-filtered.t2__p23305_safety_0.smt2",0,153.206364633174,183.672,190.861,1,0,0,
"QF_NIA_small\From_T2__slayer-n5-filtered.t2__p23340_safety_0.smt2",0,4.11429893567793,4.25,4.705,1,0,0,
"QF_NIA_small\From_T2__slayer-n5-filtered.t2__p23379_safety_0.smt2",0,0.798726371599816,0.828,1.142,1,0,0,
"QF_NIA_small\From_T2__slayer-n5-filtered.t2__p23413_safety_0.smt2",,796.648895658797,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small01.t2__p23469_terminationG_0.smt2",,906.019922044175,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small01.t2__terminationQ_3_0.smt2",0,3.3328431372549,3.656,3.943,0,1,0,
"QF_NIA_small\From_T2__small03.t2__p23517_terminationG_0.smt2",0,13.6504745515227,15.641,16.369,0,1,0,
"QF_NIA_small\From_T2__small03.t2__p23533_terminationG_0.smt2",,917.946467749013,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small04.t2__p23554_terminationG_0.smt2",0,686.771193963604,739.625,769.654,0,1,0,
"QF_NIA_small\From_T2__small04.t2__p23571_terminationG_0.smt2",,945.323090826932,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small05.t2__p23592_terminationG_0.smt2",,868.770764119601,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small14.t2__p23679_terminationG_0.smt2",0,1.11577524038461,1.109,1.458,0,1,0,
"QF_NIA_small\From_T2__small14.t2__p23695_terminationG_0.smt2",,833.134209478295,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small15.t2__p23750_terminationG_0.smt2",,918.752744839701,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small15.t2__p23766_terminationG_0.smt2",,911.944202266783,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small15.t2__p23788_edge_closing_0.smt2",,870.578443612152,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small16.t2__p23821_edge_closing_0.smt2",0,4.44834239130435,4.891,5.109,0,1,0,
"QF_NIA_small\From_T2__small18.t2__p23872_edge_closing_0.smt2",0,1.37281719717065,1.484,1.839,0,1,0,
"QF_NIA_small\From_T2__small35.t2__p23984_terminationG_0.smt2",0,0.285658551810237,0.328,0.552,0,1,0,
"QF_NIA_small\From_T2__small35.t2__p24000_terminationG_0.smt2",,967.175219602404,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small35.t2__p24016_terminationG_0.smt2",,889.834113143343,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small35.t2__p24034_terminationG_0.smt2",,913.138367525098,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small35.t2__p24050_terminationG_0.smt2",,963.611239060341,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small35.t2__p24066_terminationG_0.smt2",,874.581939799331,1000,1000,0,0,0,
"QF_NIA_small\From_T2__spctrm.c.i.spctrm.pl.t2.fixed.t2__term_unfeasibility_10_0.smt2",0,2.78616945350734,3.266,3.59,1,0,0,
"QF_NIA_small\From_T2__spctrm.t2__term_unfeasibility_5_0.smt2",0,4.48435521317011,5.078,5.426,1,0,0,
"QF_NIA_small\From_T2__spiral.t2__p24127_edge_closing_0.smt2",,892.491467576792,1000,1000,0,0,0,
"QF_NIA_small\From_T2__st88.bug.t2_fixed__p24181_terminationG_0.smt2",,880.100967606226,1000,1000,0,0,0,
"QF_NIA_small\From_T2__st88b-fail.t2__p24138_terminationG_0.smt2",0,0.580824284304049,0.563,0.699,1,0,0,
"QF_NIA_small\From_T2__statemate.t2__term_unfeasibility_0_0.smt2",,888.700084961767,1000,1000,0,0,0,
"QF_NIA_small\From_T2__streamserver.bug.t2__terminationS_0_0.smt2",0,3.0186345646438,3.281,3.572,0,1,0,
"QF_NIA_small\From_T2__streamserver.bug.t2_fixed__terminationS_2_0.smt2",0,1.81232422659703,2.156,2.384,0,1,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24621_terminationG_0.smt2",,874.216464688675,1000,1000,0,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24667_terminationG_0.smt2",0,33.0449952448882,33.219,34.542,1,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24703_terminationG_0.smt2",,842.529198550141,1000,1000,0,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24720_terminationG_0.smt2",,796.345641416064,1000,1000,0,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24737_terminationG_0.smt2",,1032.57650542942,1000,1000,0,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24755_terminationG_0.smt2",0,17.3589315096668,20.172,21.183,0,1,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24771_terminationG_0.smt2",,917.946467749013,1000,1000,0,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24787_terminationG_0.smt2",,935.181046043809,1000,1000,0,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24810_terminationG_0.smt2",0,21.834563648294,23.859,24.857,0,1,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24825_edge_closing_0.smt2",0,11.7488879003559,12.625,13.121,1,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2_fixed__p24587_edge_closing_0.smt2",,853.181076672104,1000,1000,0,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2_fixed__terminationS_25_0.smt2",0,10.3515276538805,11.094,11.494,0,1,0,
"QF_NIA_small\From_T2__sudoku.t2__p24872_terminationG_0.smt2",0,441.15901341839,479.328,498.62,1,0,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__p24885_terminationG_0.smt2",,883.445945945946,1000,1000,0,0,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__p24898_edge_closing_0.smt2",,931.019136626613,1000,1000,0,0,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__term_unfeasibility_1_0.smt2",0,5.23058606006275,5.578,5.901,1,0,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__terminationS_0_0.smt2",0,28.1239415530773,32.547,34.131,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__terminationS_19_0.smt2",0,5.08808371897349,5.781,6.283,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__terminationS_28_0.smt2",0,25.9373231966054,26.297,27.538,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__terminationS_37_0.smt2",0,30.2189488756894,34.047,35.416,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__terminationS_47_0.smt2",0,19.7962505489679,21.547,22.6,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__terminationS_56_0.smt2",0,17.1220238095238,21.141,21.958,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__fixed_safety_0_0.smt2",0,1.48139030072003,1.672,1.998,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__p24940_edge_closing_0.smt2",,907.986111111111,1000,1000,0,0,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__terminationS_11_0.smt2",0,20.9175887505763,21.688,22.556,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__terminationS_2_0.smt2",0,21.6608979854265,24.156,25.071,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__terminationS_20_0.smt2",0,33.522629740519,40.141,42.068,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__terminationS_39_0.smt2",0,20.5038389948813,21.063,21.928,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__terminationS_48_0.smt2",0,27.6609150179856,29.406,30.6,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__terminationS_57_0.smt2",0,31.2262796155566,33.391,34.662,0,1,0,
"QF_NIA_small\From_T2__svdcmp.t2__term_unfeasibility_10_0.smt2",0,47.531633192389,53.734,55.962,1,0,0,
"QF_NIA_small\From_T2__svdcmp.t2_fixed__term_unfeasibility_10_0.smt2",0,58.9850614671503,69.953,72.812,1,0,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.fixed.t2__p25005_terminationG_0.smt2",,913.53711790393,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.fixed.t2__p25030_terminationG_0.smt2",,868.410128684101,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.fixed.t2__p25050_edge_closing_0.smt2",0,59.6817650807137,67.156,69.911,1,0,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.fixed.t2__term_unfeasibility_2_0.smt2",0,40.3894045064378,44.984,46.85,0,1,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.nor.t2.rlgfixed.t2__p25078_terminationG_0.smt2",,933.928571428571,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.nor.t2.rlgfixed.t2__p25099_edge_closing_0.smt2",,920.774647887324,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.nor.t2.rlgfixed.t2__term_unfeasibility_1_0.smt2",0,7.62492574257425,9.203,9.572,1,0,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.nor.t2.rlgfixed.t2__terminationS_2_0.smt2",0,26.5222419928826,28.5,29.572,0,1,0,
"QF_NIA_small\From_T2__tqli.t2__p25231_terminationG_0.smt2",,799.083269671505,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.t2__p25267_edge_closing_0.smt2",,873.851294903926,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.t2__terminationQ_2_0.smt2",0,25.1890311804009,27.031,28.12,1,0,0,
"QF_NIA_small\From_T2__tqli.t2_fixed__p25131_terminationG_0.smt2",0,137.784018987342,140.484,146.185,1,0,0,
"QF_NIA_small\From_T2__tqli.t2_fixed__p25153_terminationG_0.smt2",,886.065226598899,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.t2_fixed__p25176_terminationG_0.smt2",,864.105741429162,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.t2_fixed__p25199_edge_closing_0.smt2",0,136.446576763486,141.469,147.151,1,0,0,
"QF_NIA_small\From_T2__tqli.t2_fixed__terminationQ_2_0.smt2",0,47.6242729176361,48.922,50.893,1,0,0,
