,"smt.arith.nl.branching=false","-file:{0} smt.arith.nl.branching=false",,,,,,
,"RV 11681","T_norm 11681","T_cpu 11681","T_wc 11681","# SAT 11681","# UNSAT 11681","# UNKNOWN 11681",
"QF_NIA_small\From_T2__ex36.t2__p25279_safety_0.smt2",0,0.448705282861897,0.516,0.681,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p25402_safety_0.smt2",0,0.612445533769063,0.672,0.79,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p25532_safety_0.smt2",0,2.82817934782609,3.109,3.272,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p25650_safety_0.smt2",,939.802336028751,1000,1000,0,0,0,
"QF_NIA_small\From_T2__ex36.t2__p25811_safety_0.smt2",0,0.719671950682519,0.781,0.973,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p26154_safety_0.smt2",0,0.863277752909579,0.922,1.081,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p26310_safety_0.smt2",0,4.89529821506313,5.375,5.691,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p26688_safety_0.smt2",0,4.71093059239611,5.094,5.342,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p26896_safety_0.smt2",0,13.2666443022296,15.359,16.032,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p27260_safety_0.smt2",0,0.494432773109243,0.563,0.765,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p27736_safety_0.smt2",0,0.381672226855713,0.438,0.657,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p27854_safety_0.smt2",0,0.494848612279226,0.563,0.764,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p27937_safety_0.smt2",0,1.04011985574883,1.172,1.396,0,1,0,
"QF_NIA_small\From_T2__ex36.t2__p28143_safety_0.smt2",0,0.378515301902399,0.438,0.638,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p28282_safety_0.smt2",0,0.43294701986755,0.5,0.658,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p28396_safety_0.smt2",0,0.856441048034934,0.938,1.229,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p28445_safety_0.smt2",0,0.313480819529207,0.344,0.519,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p28528_safety_0.smt2",0,0.571793002915452,0.656,0.877,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p28593_safety_0.smt2",0,16.7044779286927,18.813,19.721,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p28669_safety_0.smt2",0,3.64154007045354,3.953,4.206,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p28710_safety_0.smt2",,901.724137931034,1000,1000,0,0,0,
"QF_NIA_small\From_T2__ex36.t2__p28763_safety_0.smt2",0,0.453273573692552,0.547,0.769,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p28843_safety_0.smt2",,921.180096873624,1000,1000,0,0,0,
"QF_NIA_small\From_T2__ex36.t2__p28953_safety_0.smt2",0,0.457458651399491,0.516,0.736,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p29075_safety_0.smt2",0,0.586384021693784,0.672,0.793,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p29189_safety_0.smt2",0,1.18164144598571,1.344,1.522,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p29291_safety_0.smt2",0,17.8786413043478,19.656,20.497,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p29339_safety_0.smt2",0,0.478422298751614,0.531,0.756,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p29417_safety_0.smt2",0,9.9019410267289,11.156,11.691,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p29508_safety_0.smt2",0,1.82972958754209,2.078,2.242,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p29585_safety_0.smt2",0,6.54618963225521,7.063,7.537,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p29667_safety_0.smt2",0,0.487313646788991,0.609,0.902,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p29769_safety_0.smt2",0,0.36180820610687,0.453,0.782,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p29903_safety_0.smt2",0,4.72989631336405,4.906,5.199,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p29995_safety_0.smt2",0,0.490445052716951,0.578,0.769,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p30140_safety_0.smt2",,873.851294903926,1000,1000,0,0,0,
"QF_NIA_small\From_T2__ex36.t2__p30283_safety_0.smt2",0,0.690680250107805,0.766,0.992,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p30341_safety_0.smt2",0,1.12764737991266,1.234,1.449,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p30378_safety_0.smt2",0,9.87713855421689,9.797,10.195,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p30450_safety_0.smt2",0,10.1501108998733,11.484,12.029,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p30487_safety_0.smt2",0,10.0405290102389,11.25,11.836,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p30570_safety_0.smt2",0,12.5627332089552,14.484,15.154,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p30669_safety_0.smt2",0,9.1732800083647,10.484,10.928,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p30759_safety_0.smt2",0,1.63577309666382,1.828,2.018,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p30852_safety_0.smt2",0,0.487873134328358,0.531,0.749,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p30909_safety_0.smt2",0,3.59686056278874,4.094,4.341,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31057_safety_0.smt2",0,0.549139017219656,0.625,0.786,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31189_safety_0.smt2",,862.680412371134,1000,1000,0,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31283_safety_0.smt2",0,15.7264500899281,16.719,17.41,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31375_safety_0.smt2",,967.622571692877,1000,1000,0,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31417_safety_0.smt2",0,11.1484340169416,11.953,12.425,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31483_safety_0.smt2",0,18.0207864536454,19.141,19.914,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31535_safety_0.smt2",0,1.98247970391595,1.984,2.148,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31596_safety_0.smt2",0,2.90586452573373,3.266,3.483,0,1,0,
"QF_NIA_small\From_T2__ex36.t2__p31649_safety_0.smt2",,922.398589065256,1000,1000,0,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31717_safety_0.smt2",0,1.85886920384952,2.031,2.269,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31769_safety_0.smt2",0,1.32535167563095,1.531,1.704,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31824_safety_0.smt2",0,3.55182802287582,4.156,4.439,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31869_safety_0.smt2",0,0.685653895547945,0.766,0.954,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31932_safety_0.smt2",0,2.39931925808998,2.906,3.137,0,1,0,
"QF_NIA_small\From_T2__ex36.t2__p31964_safety_0.smt2",0,0.43168911780243,0.391,0.498,0,1,0,
"QF_NIA_small\From_T2__ex36.t2__p32037_safety_0.smt2",0,0.502884615384616,0.547,0.754,0,1,0,
"QF_NIA_small\From_T2__ex36.t2__p32131_safety_0.smt2",0,12.737450353045,13.797,14.419,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p22547_terminationG_0.smt2",0,631.943448315118,663.359,690.488,0,1,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p22611_safety_0.smt2",0,1.16066267547481,1.344,1.571,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p22718_safety_0.smt2",0,2.11329764903443,2.406,2.595,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p22848_safety_0.smt2",0,0.594072697232549,0.688,1.061,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p23071_safety_0.smt2",0,4.33096130470016,5.109,5.364,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p23187_safety_0.smt2",0,33.3292893797412,35.703,37.161,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p23260_safety_0.smt2",0,3.56590909090909,4.031,4.278,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p23302_safety_0.smt2",0,1.34426143516576,1.531,1.717,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p23504_safety_0.smt2",0,10.9095215661642,12.453,12.997,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p23573_safety_0.smt2",0,1.39759755085098,1.609,1.923,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p23612_safety_0.smt2",0,2.25889227642277,2.656,2.896,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p23679_safety_0.smt2",0,1.76760492332526,2.094,2.282,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p23746_safety_0.smt2",0,3.34185303514377,3.5,3.753,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p23881_safety_0.smt2",0,35.9452533641716,40.859,42.558,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p24107_safety_0.smt2",0,0.702216722830665,0.797,0.998,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p24259_safety_0.smt2",0,3.7372618061309,4.313,4.532,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p24469_safety_0.smt2",0,26.5888599537037,27.453,28.669,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p24595_safety_0.smt2",0,21.2883023303352,24.891,25.86,1,0,0,
"QF_NIA_small\From_T2__ex40.t2__p32196_terminationG_0.smt2",0,422.605550430504,492.703,512.631,0,1,0,
"QF_NIA_small\From_T2__firewire.t2__p32277_terminationG_0.smt2",0,34.725600675139,41.797,43.48,0,1,0,
"QF_NIA_small\From_T2__firewire.t2__p32294_terminationG_0.smt2",,900.559621179509,1000,1000,0,0,0,
"QF_NIA_small\From_T2__firewire.t2__terminationQ_1_0.smt2",0,6.65344115276098,7.891,8.272,1,0,0,
"QF_NIA_small\From_T2__firewire.t2__terminationS_18_0.smt2",0,82.7084472245585,94.016,97.821,0,1,0,
"QF_NIA_small\From_T2__firewire.t2__terminationS_27_0.smt2",0,11.8791158536585,13.969,14.58,0,1,0,
"QF_NIA_small\From_T2__firewire.t2__terminationS_9_0.smt2",0,29.2305890227577,31.313,32.565,0,1,0,
"QF_NIA_small\From_T2__florian_sas2.t2__p32378_terminationG_0.smt2",0,18.2771808510638,20.531,21.37,1,0,0,
"QF_NIA_small\From_T2__florian_sas2.t2__p32394_terminationG_0.smt2",,859.4905505341,1000,1000,0,0,0,
"QF_NIA_small\From_T2__florian_sas2.t2__p32410_terminationG_0.smt2",0,249.437771975631,274,285.131,1,0,0,
"QF_NIA_small\From_T2__florian_sas2.t2__terminationS_2_0.smt2",0,27.5364103101425,31.406,32.674,0,1,0,
"QF_NIA_small\From_T2__florian_sumit.t2__p32424_terminationG_0.smt2",0,18.7242962056304,21.938,22.855,1,0,0,
"QF_NIA_small\From_T2__florian_sumit.t2__p32442_edge_closing_0.smt2",0,3.07419922762381,3.234,3.45,1,0,0,
"QF_NIA_small\From_T2__florian_sumit.t2__terminationQ_0_0.smt2",0,1.71281924262439,1.859,2.024,0,1,0,
"QF_NIA_small\From_T2__foo.t2__terminationS_12_0.smt2",0,63.5132336956522,69.828,72.616,0,1,0,
"QF_NIA_small\From_T2__foo.t2__terminationS_21_0.smt2",0,257.19234496124,285.469,296.761,1,0,0,
"QF_NIA_small\From_T2__foo.t2__terminationS_30_0.smt2",0,147.040339052288,172.063,178.875,0,1,0,
"QF_NIA_small\From_T2__fourn.c.i.fourn.pl.t2.fixed.t2__p32585_terminationG_0.smt2",0,8.33377867570383,7.641,7.96,1,0,0,
"QF_NIA_small\From_T2__fourn.c.i.fourn.pl.t2.fixed.t2__p32601_terminationG_0.smt2",,907.592190889371,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fourn.c.i.fourn.pl.t2.fixed.t2__p32621_safety_0.smt2",,875.313807531381,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fourn.c.i.fourn.pl.t2.fixed.t2__p32640_edge_closing_0.smt2",,845.252525252525,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fourn.c.i.fourn.pl.t2.nor.t2.rlgfixed.t2__p32660_terminationG_0.smt2",,887.568943572338,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fourn.c.i.fourn.pl.t2.nor.t2.rlgfixed.t2__p32684_safety_0.smt2",0,6.36133982035928,7.109,7.467,0,1,0,
"QF_NIA_small\From_T2__fourn.c.i.fourn.pl.t2.nor.t2.rlgfixed.t2__terminationQ_1_0.smt2",0,6.08558630195081,6.859,7.222,0,1,0,
"QF_NIA_small\From_T2__fourn.t2__p32736_edge_closing_0.smt2",,902.112979732643,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fun1.t2__p806_terminationG_0.smt2",,907.986111111111,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fun1.t2__p831_terminationG_0.smt2",0,38.2540559668989,41.984,43.696,1,0,0,
"QF_NIA_small\From_T2__fun1.t2__terminationQ_0_0.smt2",0,57.8186688311689,63.844,66.368,0,1,0,
"QF_NIA_small\From_T2__fun1.t2__terminationS_3_0.smt2",0,20.6367451435811,23.359,24.342,0,1,0,
"QF_NIA_small\From_T2__fun1.t2_fixed__p703_terminationG_0.smt2",0,24.743966977138,27.938,29.098,1,0,0,
"QF_NIA_small\From_T2__fun1.t2_fixed__p728_terminationG_0.smt2",0,215.210419375813,237.328,246.703,1,0,0,
"QF_NIA_small\From_T2__fun1.t2_fixed__p754_terminationG_0.smt2",0,544.99432439825,714.328,742.337,1,0,0,
"QF_NIA_small\From_T2__fun1.t2_fixed__term_unfeasibility_0_0.smt2",0,116.044826478149,129.469,134.875,0,1,0,
"QF_NIA_small\From_T2__fun10.t2__p405_terminationG_0.smt2",0,0.997668503603222,1.125,1.311,1,0,0,
"QF_NIA_small\From_T2__fun10b.t2__p340_terminationG_0.smt2",,903.281519861831,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fun11.t2__p467_terminationG_0.smt2",0,31.2363186813187,33.969,35.494,0,1,0,
"QF_NIA_small\From_T2__fun11.t2_fixed__p437_terminationG_0.smt2",0,0.239314168819983,0.266,0.474,0,1,0,
"QF_NIA_small\From_T2__fun1b.t2__p596_terminationG_0.smt2",0,80.3194563356164,89.688,93.331,1,0,0,
"QF_NIA_small\From_T2__fun1b.t2__p616_terminationG_0.smt2",0,196.920249580537,224.406,233.378,1,0,0,
"QF_NIA_small\From_T2__fun1b.t2__p639_terminationG_0.smt2",,892.491467576792,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fun1b.t2__p666_terminationG_0.smt2",0,54.0531502337442,60.797,63.299,1,0,0,
"QF_NIA_small\From_T2__fun1b.t2__p685_terminationG_0.smt2",,916.739702015776,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fun1b.t2__terminationS_15_0.smt2",0,7.55788796958855,8.078,8.42,0,1,0,
"QF_NIA_small\From_T2__fun1b.t2_fixed__p494_terminationG_0.smt2",0,27.0220621597096,28.469,29.649,1,0,0,
"QF_NIA_small\From_T2__fun1b.t2_fixed__p519_terminationG_0.smt2",0,140.52610342556,152.953,159.039,1,0,0,
"QF_NIA_small\From_T2__fun1b.t2_fixed__p544_terminationG_0.smt2",,970.315398886828,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fun1b.t2_fixed__p577_terminationG_0.smt2",0,124.304173970202,135.594,141.05,0,1,0,
"QF_NIA_small\From_T2__fun4.t2__p994_terminationG_0.smt2",0,92.1476190476191,101.75,105.909,0,1,0,
"QF_NIA_small\From_T2__fun4-alt.t2__p884_terminationG_0.smt2",0,19.7216858037578,22.578,23.53,0,1,0,
"QF_NIA_small\From_T2__fun5.t2__p1026_terminationG_0.smt2",0,197.944831066723,222.641,231.506,0,1,0,
"QF_NIA_small\From_T2__fun5.t2_fixed__p1011_edge_closing_0.smt2",0,4.14558622262774,4.344,4.636,0,1,0,
"QF_NIA_small\From_T2__fun6.t2__p1084_terminationG_0.smt2",0,80.0498459507042,86.938,90.427,1,0,0,
"QF_NIA_small\From_T2__fun6.t2__p1105_edge_closing_0.smt2",,878.253568429891,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fun6.t2_fixed__p1064_edge_closing_0.smt2",0,6.73677775250227,7.078,7.388,1,0,0,
"QF_NIA_small\From_T2__fun7.t2__p1142_terminationG_0.smt2",0,743.631257164692,930.25,967.302,1,0,0,
"QF_NIA_small\From_T2__fun7.t2__terminationQ_0_0.smt2",0,1.99923547400612,2.5,2.777,0,1,0,
"QF_NIA_small\From_T2__fun9.t2__p1196_terminationG_0.smt2",0,131.487312030075,142.109,147.849,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1232_edge_closing_0.smt2",,955.251141552511,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1248_edge_closing_0.smt2",0,20.4834270258804,23.078,24.048,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1258_edge_closing_0.smt2",0,145.30064073741,154.469,160.693,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1270_edge_closing_0.smt2",0,175.979535888347,189.859,197.567,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1280_edge_closing_0.smt2",0,1.9521124523507,2.203,2.365,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1292_edge_closing_0.smt2",0,108.519171616462,122.266,127.217,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1302_edge_closing_0.smt2",0,10.6712242322255,12.125,12.664,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1314_edge_closing_0.smt2",0,22.2850097024579,24.703,25.684,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1324_edge_closing_0.smt2",0,151.481380708493,169.656,176.478,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1334_edge_closing_0.smt2",0,9.22182178792569,11.391,11.864,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1346_edge_closing_0.smt2",0,9.75108122362869,11.047,11.582,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1356_edge_closing_0.smt2",0,120.676493710692,137.578,143.022,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1366_edge_closing_0.smt2",0,406.665433053469,439.906,457.559,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1376_edge_closing_0.smt2",0,3.14194504310345,3.484,3.705,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1386_edge_closing_0.smt2",0,258.446358720663,268.453,279.365,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1397_edge_closing_0.smt2",,1097.01101206083,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1407_edge_closing_0.smt2",0,2.85444044086477,3.219,3.472,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1420_edge_closing_0.smt2",0,70.6262170385396,83.219,86.605,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1430_edge_closing_0.smt2",,897.084048027444,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1442_edge_closing_0.smt2",0,389.637132952692,456.688,475.131,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1452_edge_closing_0.smt2",0,276.161305147059,341.109,354.727,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1462_edge_closing_0.smt2",0,4.05738799835594,4.719,4.946,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1472_edge_closing_0.smt2",0,63.8441023417173,70.375,73.198,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1483_edge_closing_0.smt2",0,7.4064082278481,8.391,8.777,1,0,0,
"QF_NIA_small\From_T2__hand7.t2__p1503_terminationG_0.smt2",,907.592190889371,1000,1000,0,0,0,
"QF_NIA_small\From_T2__heidy1.t2__p1531_terminationG_0.smt2",,866.970576046415,1000,1000,0,0,0,
"QF_NIA_small\From_T2__heidy6.t2__terminationQ_1_0.smt2",0,49.6001293508937,50.406,52.482,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.fixed.t2__p1650_edge_closing_0.smt2",,914.735461303017,1000,1000,0,0,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.fixed.t2__terminationS_14_0.smt2",0,4.83990106714095,5.203,5.521,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.fixed.t2__terminationS_24_0.smt2",0,45.3521374458875,50.078,52.09,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.fixed.t2__terminationS_33_0.smt2",0,69.7238699170943,84.422,87.83,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.fixed.t2__terminationS_42_0.smt2",0,13.4051480191554,14.719,15.397,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.fixed.t2__terminationS_5_0.smt2",0,9.0483422340899,9.719,10.092,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.fixed.t2_fixed__p1619_terminationG_0.smt2",,790.030211480363,1000,1000,0,0,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.fixed.t2_fixed__terminationS_18_0.smt2",0,48.2677876297578,53.344,55.572,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.fixed.t2_fixed__terminationS_28_0.smt2",0,38.5917866492147,42.281,44.039,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.fixed.t2_fixed__terminationS_43_0.smt2",0,38.9586162988115,43.875,45.729,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.fixed.t2_fixed__terminationS_53_0.smt2",0,92.2330517100977,108.281,112.592,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2__p1697_terminationG_0.smt2",0,717.017047930283,786.594,818.352,1,0,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2__p1718_edge_closing_0.smt2",,895.93147751606,1000,1000,0,0,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2__terminationS_18_0.smt2",0,67.9785498331943,77.922,81.084,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2__terminationS_27_0.smt2",0,61.3070939982348,66.406,69.085,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2__terminationS_36_0.smt2",0,4.04441007512152,4.375,4.649,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2__terminationS_46_0.smt2",0,65.5508119569714,75.734,78.728,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2__terminationS_7_0.smt2",0,7.39913702928871,8.453,8.89,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2_fixed__p1682_edge_closing_0.smt2",,825.898144492696,1000,1000,0,0,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2_fixed__terminationS_21_0.smt2",0,48.329289910859,57.016,59.357,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2_fixed__terminationS_32_0.smt2",0,3.00962530966144,3.484,3.662,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2_fixed__terminationS_44_0.smt2",0,45.1522181858212,49.016,51.046,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2_fixed__terminationS_54_0.smt2",0,46.800412371134,54.25,56.439,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2_fixed__terminationS_64_0.smt2",0,2.57249786142002,2.875,3.218,0,1,0,
"QF_NIA_small\From_T2__hqr.t2__p1776_terminationG_0.smt2",,907.986111111111,1000,1000,0,0,0,
"QF_NIA_small\From_T2__hqr.t2__terminationS_18_0.smt2",0,42.0383014796547,48.891,50.882,0,1,0,
"QF_NIA_small\From_T2__hqr.t2__terminationS_28_0.smt2",0,51.2799853866907,54.516,56.748,0,1,0,
"QF_NIA_small\From_T2__hqr.t2__terminationS_38_0.smt2",0,45.3503532608695,49.859,51.91,0,1,0,
"QF_NIA_small\From_T2__hqr.t2__terminationS_48_0.smt2",0,8.12578062046737,9.641,10.081,0,1,0,
"QF_NIA_small\From_T2__hqr.t2__terminationS_58_0.smt2",0,7.28735864297254,8.625,9.006,0,1,0,
"QF_NIA_small\From_T2__hqr.t2__terminationS_68_0.smt2",0,9.37464505442499,9.469,9.86,0,1,0,
"QF_NIA_small\From_T2__hqr.t2_fixed__p1737_terminationG_0.smt2",,919.156414762742,1000,1000,0,0,0,
"QF_NIA_small\From_T2__hqr.t2_fixed__term_unfeasibility_1_0.smt2",0,117.74128643853,133.219,138.728,1,0,0,
"QF_NIA_small\From_T2__hqr.t2_fixed__terminationS_27_0.smt2",0,40.6882362565445,44.578,46.404,0,1,0,
"QF_NIA_small\From_T2__hqr.t2_fixed__terminationS_38_0.smt2",0,21.192102813405,24.484,25.486,0,1,0,
"QF_NIA_small\From_T2__hqr.t2_fixed__terminationS_48_0.smt2",0,23.1230906921241,23.156,24.122,0,1,0,
"QF_NIA_small\From_T2__hqr.t2_fixed__terminationS_57_0.smt2",0,48.9712729357798,51.031,53.13,0,1,0,
"QF_NIA_small\From_T2__insertsort.t2_fixed__p1846_terminationG_0.smt2",0,24.2904158464567,23.594,24.599,0,1,0,
"QF_NIA_small\From_T2__janne_complex.t2__p2024_terminationG_0.smt2",0,3.06530082987552,3.531,3.729,1,0,0,
"QF_NIA_small\From_T2__janne_complex.t2__p2040_terminationG_0.smt2",0,45.4631541291905,53.156,55.308,1,0,0,
"QF_NIA_small\From_T2__janne_complex.t2__p2099_terminationG_0.smt2",,857.728577285773,1000,1000,0,0,0,
"QF_NIA_small\From_T2__janne_complex.t2__p2132_terminationG_0.smt2",,843.548387096774,1000,1000,0,0,0,
"QF_NIA_small\From_T2__janne_complex.t2__p2157_terminationG_0.smt2",0,82.3027128363476,89.188,92.843,1,0,0,
"QF_NIA_small\From_T2__janne_complex.t2__p2182_terminationG_0.smt2",,911.944202266783,1000,1000,0,0,0,
"QF_NIA_small\From_T2__janne_complex.t2__p2214_terminationG_0.smt2",0,370.498196138211,435.672,453.04,0,1,0,
"QF_NIA_small\From_T2__janne_complex.t2__p2230_terminationG_0.smt2",,931.84855233853,1000,1000,0,0,0,
"QF_NIA_small\From_T2__janne_complex.t2__p2254_terminationG_0.smt2",,874.581939799331,1000,1000,0,0,0,
"QF_NIA_small\From_T2__janne_complex.t2__p2276_terminationG_0.smt2",0,573.861808344489,614.734,639.442,0,1,0,
"QF_NIA_small\From_T2__janne_complex.t2_fixed__p1996_terminationG_0.smt2",,978.027115474521,1000,1000,0,0,0,
"QF_NIA_small\From_T2__janne_complex.t2_fixed__terminationS_1_0.smt2",0,93.9516699303742,103.203,107.427,0,1,0,
