,"z3legacy","{0} smt.arith.solver=2",,,,,,
,"RV 11746","T_norm 11746","T_cpu 11746","T_wc 11746","# SAT 11746","# UNSAT 11746","# UNKNOWN 11746",
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-middle.jar-obl-8__p14217_terminationG_0.smt2",,1122.92002147075,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-middle.jar-obl-8__p14218_terminationG_0.smt2",,882.700421940928,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-middle.jar-obl-8__p14221_terminationG_0.smt2",0,546.508733258928,585.172,608.716,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-middle.jar-obl-8__p14222_terminationG_0.smt2",,900.172117039587,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-middle.jar-obl-8__p14223_terminationG_0.smt2",,886.440677966102,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-middle.jar-obl-8__p14226_terminationG_0.smt2",0,515.62728880566,592.281,615.97,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-middle.jar-obl-8__p14227_terminationG_0.smt2",,896.315338474722,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-middle.jar-obl-8__p14228_terminationG_0.smt2",,899.784946236559,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-middle.jar-obl-8__p14231_terminationG_0.smt2",,899.398108340499,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-middle.jar-obl-8__p14232_terminationG_0.smt2",,873.48643006263,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-middle.jar-obl-8__p14233_terminationG_0.smt2",,822.003929273085,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-middle.jar-obl-8__p14236_terminationG_0.smt2",,938.116591928251,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-middle.jar-obl-8__p14237_terminationG_0.smt2",,833.134209478296,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-middle.jar-obl-8__p14238_terminationG_0.smt2",,1135.7220412595,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-middle.jar-obl-8__p14242_edge_closing_0.smt2",0,5.78381017736487,6.547,6.836,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-middle.jar-obl-8__terminationQ_5_0.smt2",0,336.008067940552,378.25,393.774,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-middle.jar-obl-8__terminationS_0_0.smt2",0,169.409386812264,192.813,200.522,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorInterv.jar-obl-8__p14255_terminationG_0.smt2",0,15.8320941413238,16.922,17.738,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorInterv.jar-obl-8__p14258_terminationG_0.smt2",0,102.323440409683,105.063,109.199,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorInterv.jar-obl-8__p14259_terminationG_0.smt2",0,21.213341882248,22.734,23.779,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorInterv.jar-obl-8__p14260_terminationG_0.smt2",0,102.284287084399,114.703,119.583,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorInterv.jar-obl-8__p14263_terminationG_0.smt2",,892.872385830132,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorInterv.jar-obl-8__p14264_terminationG_0.smt2",0,653.335884712838,739.531,769.336,0,0,1,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorInterv.jar-obl-8__p14265_terminationG_0.smt2",0,541.171373739689,564.453,585.519,0,0,1,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorInterv.jar-obl-8__p14268_terminationG_0.smt2",,999.522216913521,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorInterv.jar-obl-8__p14269_terminationG_0.smt2",0,369.855103806228,408.75,425.184,0,0,1,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorInterv.jar-obl-8__p14270_terminationG_0.smt2",,924.028268551237,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorInterv.jar-obl-8__p14273_terminationG_0.smt2",,866.252587991718,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorInterv.jar-obl-8__p14274_terminationG_0.smt2",0,788.084714997833,869.078,903.998,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorInterv.jar-obl-8__p14275_terminationG_0.smt2",0,17.1670359141791,17.594,18.465,0,0,1,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorInterv.jar-obl-8__p14278_terminationG_0.smt2",,933.51182507809,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorInterv.jar-obl-8__p14279_terminationG_0.smt2",0,12.400092175338,14.469,15.057,0,0,1,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorInterv.jar-obl-8__p14280_terminationG_0.smt2",,955.251141552511,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorInterv.jar-obl-8__p14283_terminationG_0.smt2",,925.663716814159,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorInterv.jar-obl-8__p14284_terminationG_0.smt2",0,482.295955030134,497.281,516.276,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorInterv.jar-obl-8__p14285_terminationG_0.smt2",0,62.1016178554558,62.844,66.096,0,0,1,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorInterv.jar-obl-8__p14288_edge_closing_0.smt2",0,2.01774691358025,2.266,2.404,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorInterv.jar-obl-8__p14289_edge_closing_0.smt2",0,40.9447412155745,41.219,43,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorInterv.jar-obl-8__p14291_edge_closing_0.smt2",0,13.1010573516386,14.141,14.823,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorInterv.jar-obl-8__p14292_edge_closing_0.smt2",,907.986111111111,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorInterv.jar-obl-8__p14293_edge_closing_0.smt2",0,275.669161414566,376.344,389.966,0,0,1,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorInterv.jar-obl-8__p14298_edge_closing_0.smt2",0,5.38028735632184,5.594,5.898,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorInterv.jar-obl-8__p14299_edge_closing_0.smt2",0,12.1100051975052,13.922,14.573,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorInterv.jar-obl-8__term_unfeasibility_0_0.smt2",0,2.24367224367224,2.5,2.884,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorInterv.jar-obl-8__terminationQ_2_0.smt2",0,560.777452745274,595.625,619.611,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorInterv.jar-obl-8__terminationQ_5_0.smt2",,904.062229904927,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorInterv.jar-obl-8__terminationS_0_0.smt2",,842.86865431104,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorIntervSim.jar-obl-8__p14308_terminationG_0.smt2",0,5.42666341569137,5.984,6.342,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorIntervSim.jar-obl-8__p14313_terminationG_0.smt2",0,6.19865795968737,7.203,7.525,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorIntervSim.jar-obl-8__p14323_terminationG_0.smt2",0,4.64923520063568,5.594,5.909,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorIntervSim.jar-obl-8__p14326_terminationG_0.smt2",0,20.2080773305085,22.797,23.77,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorIntervSim.jar-obl-8__p14327_terminationG_0.smt2",,817.826426896012,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorIntervSim.jar-obl-8__p14328_terminationG_0.smt2",,902.112979732643,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorIntervSim.jar-obl-8__p14339_edge_closing_0.smt2",0,20.7827932098765,22.531,23.513,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorIntervSim.jar-obl-8__terminationQ_0_0.smt2",0,13.4052333047945,14.969,15.562,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorIntervSim.jar-obl-8__terminationS_0_0.smt2",0,201.165454755309,208.281,216.771,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-moduloLower.jar-obl-8__p14348_safety_0.smt2",0,8.38058693516703,8.156,8.572,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-moduloLower.jar-obl-8__p14349_safety_0.smt2",0,21.7629934210526,23.719,24.977,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-moduloUp.jar-obl-8__p14363_terminationG_0.smt2",0,8.80854720439964,9.188,9.664,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-moduloUp.jar-obl-8__p14364_terminationG_0.smt2",,771.102100995208,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-moduloUp.jar-obl-8__p14365_terminationG_0.smt2",,933.095450490633,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-narrowing.jar-obl-8__p14373_terminationG_0.smt2",0,7.76084292412617,8.703,9.215,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-narrowing.jar-obl-8__p14375_terminationG_0.smt2",0,5.92800127713921,6.656,6.977,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-narrowing.jar-obl-8__p14376_terminationG_0.smt2",0,163.682979249012,197.953,205.72,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-narrowing.jar-obl-8__p14379_terminationG_0.smt2",0,14.457656867047,15.75,16.456,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-narrowing.jar-obl-8__p14380_terminationG_0.smt2",0,10.0993678283043,11.359,11.881,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-narrowing.jar-obl-8__p14381_terminationG_0.smt2",0,264.557003432003,294.781,306.634,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-narrowing.jar-obl-8__p14384_terminationG_0.smt2",0,364.823893952868,392.203,407.828,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-narrowing.jar-obl-8__p14385_terminationG_0.smt2",,906.805374945817,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-narrowing.jar-obl-8__p14386_terminationG_0.smt2",,838.141025641026,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-narrowing.jar-obl-8__p14390_edge_closing_0.smt2",0,13.6612732656514,15.438,16.056,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-narrowing.jar-obl-8__p14394_edge_closing_0.smt2",0,6.01575447012647,6.594,6.977,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-narrowing.jar-obl-8__p14396_edge_closing_0.smt2",0,6.45267608897127,6.656,7.015,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-narrowing.jar-obl-8__p14397_edge_closing_0.smt2",0,34.9374188311688,38.578,40.31,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-narrowing.jar-obl-8__term_unfeasibility_2_0.smt2",0,7.12069394663481,8.547,9.253,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-narrowing.jar-obl-8__terminationQ_0_0.smt2",0,433.047726320201,493.906,513.66,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-narrowing.jar-obl-8__terminationS_0_0.smt2",0,254.403644731274,287.359,298.423,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-narrowing.jar-obl-8__terminationS_1_0.smt2",0,26.15,30.438,31.76,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-narrowKonv.jar-obl-8__p14410_terminationG_0.smt2",,881.956155143339,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-narrowKonv.jar-obl-8__p14411_terminationG_0.smt2",,866.611433305717,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-narrowKonv.jar-obl-8__p14463_edge_closing_0.smt2",,907.592190889371,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-narrowKonv.jar-obl-8__p14464_edge_closing_0.smt2",,887.945670628183,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-plait.jar-obl-8__p14480_terminationG_0.smt2",0,255.893589882762,281.703,293.106,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-plait.jar-obl-8__p14481_terminationG_0.smt2",0,3.07677996781979,3.656,3.919,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-plait.jar-obl-8__p14482_terminationG_0.smt2",0,46.7296019640618,53.453,55.725,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-plait.jar-obl-8__terminationQ_0_0.smt2",0,56.2973033373063,67.734,70.416,0,0,1,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-plait.jar-obl-8__terminationS_1_0.smt2",,961.83908045977,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-sunset.jar-obl-8__p14498_terminationG_0.smt2",0,24.1943911792905,24.125,25.24,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-sunset.jar-obl-8__p14501_terminationG_0.smt2",,860.55121349239,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-sunset.jar-obl-8__p14502_terminationG_0.smt2",,964.05529953917,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-sunset.jar-obl-8__p14503_terminationG_0.smt2",,936.436884512086,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-sunset.jar-obl-8__p14508_edge_closing_0.smt2",0,2.15188919796013,2.219,2.768,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-sunset.jar-obl-8__p14515_edge_closing_0.smt2",0,45.2397297891037,49.219,51.271,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-sunset.jar-obl-8__terminationQ_0_0.smt2",0,449.635972461274,499.5,519.553,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-sunset.jar-obl-8__terminationS_0_0.smt2",0,5.04417800187617,5.141,5.375,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-sunset.jar-obl-8__terminationS_1_0.smt2",0,14.6906882145998,15.969,16.601,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-trueDiv.jar-obl-8__p14529_terminationG_0.smt2",0,5.89881079351536,6.609,6.986,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-trueDiv.jar-obl-8__p14530_terminationG_0.smt2",0,8.48415012406946,8.172,8.525,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-trueDiv.jar-obl-8__p14531_terminationG_0.smt2",,904.844290657439,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-trueDiv.jar-obl-8__p14534_terminationG_0.smt2",0,39.1883358498706,43.422,45.245,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-trueDiv.jar-obl-8__p14535_terminationG_0.smt2",,1022.98288508557,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-trueDiv.jar-obl-8__p14536_terminationG_0.smt2",,866.252587991718,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-upAndDown.jar-obl-8__p14597_terminationG_0.smt2",0,0.894982097725358,1.016,1.336,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-upAndDown.jar-obl-8__p14598_terminationG_0.smt2",0,5.05725073673872,4.922,5.239,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-upAndDown.jar-obl-8__p14599_terminationG_0.smt2",0,7.41365979381443,8.594,8.956,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-upAndDown.jar-obl-8__p14602_terminationG_0.smt2",,876.781223805532,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-upAndDown.jar-obl-8__p14603_terminationG_0.smt2",,878.253568429891,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-upAndDown.jar-obl-8__p14604_terminationG_0.smt2",,873.851294903926,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-upAndDown.jar-obl-8__p14609_edge_closing_0.smt2",0,9.50763006964358,11.094,11.626,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-upAndDown.jar-obl-8__term_unfeasibility_0_0.smt2",0,5.0665625,5.813,6.179,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-upAndDown.jar-obl-8__terminationQ_0_0.smt2",,890.591741166454,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-upAndDown.jar-obl-8__terminationS_0_0.smt2",0,6.70069024205749,8.469,9.021,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-upAndDown.jar-obl-8__terminationS_1_0.smt2",0,7.50266724336793,9.328,9.803,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-upAndDown.jar-obl-8__terminationS_2_0.smt2",0,9.34363361266294,9.594,10.008,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-upAndDown.jar-obl-8__terminationS_3_0.smt2",0,10.3512704745905,11.781,12.336,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-upAndDownIneq.jar-obl-8__p14564_terminationG_0.smt2",0,3.37653953118792,4.063,4.355,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-upAndDownIneq.jar-obl-8__p14565_terminationG_0.smt2",0,78.8249005860192,90.016,93.439,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-upAndDownIneq.jar-obl-8__p14568_terminationG_0.smt2",,978.027115474521,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-upAndDownIneq.jar-obl-8__p14569_terminationG_0.smt2",,843.548387096774,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-upAndDownIneq.jar-obl-8__p14570_terminationG_0.smt2",,845.594179466451,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-upAndDownIneq.jar-obl-8__term_unfeasibility_0_0.smt2",0,2.76765819964349,2.969,3.209,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-upAndDownIneq.jar-obl-8__terminationQ_0_0.smt2",,878.253568429891,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-upAndDownIneq.jar-obl-8__terminationS_1_0.smt2",0,7.86946465696466,9.047,9.421,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-upAndDownIneq.jar-obl-8__terminationS_2_0.smt2",0,8.66212256654748,10.422,10.858,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-upAndDownIneq.jar-obl-8__terminationS_3_0.smt2",0,7.70270994001714,8.594,8.953,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileBreak.jar-obl-8__p14638_terminationG_0.smt2",0,0.993724090280977,1.031,1.246,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileBreak.jar-obl-8__p14658_terminationG_0.smt2",0,9.38775951557093,11.672,12.178,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileBreak.jar-obl-8__p14663_terminationG_0.smt2",0,2.18636457473163,2.531,2.889,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileBreak.jar-obl-8__p14666_terminationG_0.smt2",0,9.18758827683616,9.328,9.824,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileBreak.jar-obl-8__p14667_terminationG_0.smt2",0,9.21711482558139,10.609,11.131,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileBreak.jar-obl-8__p14668_terminationG_0.smt2",,920.774647887324,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileBreak.jar-obl-8__p14671_terminationG_0.smt2",0,34.1099202929772,37.844,39.321,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileBreak.jar-obl-8__p14672_terminationG_0.smt2",,907.986111111111,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileBreak.jar-obl-8__p14673_terminationG_0.smt2",,988.190836088805,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileIncr.jar-obl-8__p14697_terminationG_0.smt2",0,5.62751831501831,6.609,7.003,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileIncr.jar-obl-8__p14698_terminationG_0.smt2",0,9.89262489677953,11.453,12.183,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileIncr.jar-obl-8__p14699_terminationG_0.smt2",,958.753437213566,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileIncr.jar-obl-8__p14702_terminationG_0.smt2",0,34.0256663113006,38.141,39.92,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileIncr.jar-obl-8__p14703_terminationG_0.smt2",,885.315277190013,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileIncr.jar-obl-8__p14704_terminationG_0.smt2",,763.503649635036,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileIncrPart.jar-obl-8__p14726_terminationG_0.smt2",0,1.00538254517493,1.25,1.42,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileIncrPart.jar-obl-8__p14729_terminationG_0.smt2",0,7.47348568281938,8.109,8.517,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileIncrPart.jar-obl-8__p14730_terminationG_0.smt2",0,6.80494318181818,7.156,7.463,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileIncrPart.jar-obl-8__p14731_terminationG_0.smt2",,844.229217110573,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileIncrPart.jar-obl-8__p14739_terminationG_0.smt2",0,30.1762095099668,34.734,36.252,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileIncrPart.jar-obl-8__p14740_terminationG_0.smt2",,851.444851444851,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileIncrPart.jar-obl-8__p14741_terminationG_0.smt2",,880.471380471381,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileNested.jar-obl-8__p14756_terminationG_0.smt2",0,6.86902132155206,8.547,8.991,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileNested.jar-obl-8__p14757_terminationG_0.smt2",0,416.058165856891,450.266,468.142,0,0,1,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileNested.jar-obl-8__p14758_terminationG_0.smt2",,896.315338474722,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileNested.jar-obl-8__p14761_terminationG_0.smt2",0,223.151303191489,250.672,260.819,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileNested.jar-obl-8__p14762_terminationG_0.smt2",,863.748967795211,1000,1000,0,0,0,
