,"smt.arith.nl.propagate_monomial_bounds=false","-file:{0} smt.arith.nl.propagate_monomial_bounds=false",,,,,,
,"RV 11694","T_norm 11694","T_cpu 11694","T_wc 11694","# SAT 11694","# UNSAT 11694","# UNKNOWN 11694",
"QF_NIA_small\From_T2__slayer-3.t2__p22398_safety_0.smt2",,1097.58656873033,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3.t2_fixed__p22141_safety_0.smt2",0,1.26456365272155,1.344,2.185,1,0,0,
"QF_NIA_small\From_T2__slayer-3.t2_fixed__p22165_safety_0.smt2",,1001.91570881226,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3.t2_fixed__terminationS_13_0.smt2",0,14.1583264971288,16.5,17.233,0,1,0,
"QF_NIA_small\From_T2__slayer-3.t2_fixed__terminationS_22_0.smt2",0,33.3696739130435,36.688,38.318,0,1,0,
"QF_NIA_small\From_T2__slayer-3.t2_fixed__terminationS_32_0.smt2",0,34.1784100688468,37.969,39.545,0,1,0,
"QF_NIA_small\From_T2__slayer-3.t2_fixed__terminationS_6_0.smt2",0,49.1715944574551,60.219,62.692,0,1,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21513_terminationG_0.smt2",,926.073483842408,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21529_terminationG_0.smt2",,865.894039735099,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21547_terminationG_0.smt2",0,17.3144696969697,20.484,21.279,0,1,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21563_terminationG_0.smt2",,916.739702015776,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21579_terminationG_0.smt2",,841.512469831054,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21597_terminationG_0.smt2",0,21.4668007061593,26.156,27.15,0,1,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21613_terminationG_0.smt2",,1030.0344657804,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21629_terminationG_0.smt2",,853.877551020408,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21647_terminationG_0.smt2",0,8.23133084074374,9.734,10.11,0,1,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21663_terminationG_0.smt2",,903.671706263499,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21681_safety_0.smt2",0,518.750762515776,589.422,613.284,0,1,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21714_safety_0.smt2",0,12.1030295315682,14.203,14.817,1,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21738_safety_0.smt2",0,3.39468174204355,3.875,4.251,1,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21762_safety_0.smt2",0,0.936518022181146,0.969,1.245,1,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21786_safety_0.smt2",,896.699528504072,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p21887_terminationG_0.smt2",0,32.5507894186533,37.203,38.652,0,1,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p21904_terminationG_0.smt2",,945.323090826932,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p21920_terminationG_0.smt2",,998.091603053435,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p21938_terminationG_0.smt2",0,38.130980252443,44.766,46.58,0,1,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p21954_terminationG_0.smt2",,866.252587991718,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p21970_terminationG_0.smt2",,872.393661384487,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p21988_terminationG_0.smt2",0,42.4114383269313,47.5,50.091,0,1,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p22004_terminationG_0.smt2",,922.398589065256,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p22040_safety_0.smt2",0,7.12365937365937,7.938,8.298,1,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p22063_safety_0.smt2",0,1.83543184740677,2.047,2.244,1,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p22104_safety_0.smt2",0,27.2944741813602,31.078,32.359,1,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2_fixed__p21801_terminationG_0.smt2",0,129.049940898345,156.563,162.92,1,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2_fixed__p21832_safety_0.smt2",0,1.96375692373242,2.203,2.517,1,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2_fixed__p21855_safety_0.smt2",0,13.6659604519774,16.188,16.767,1,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2_fixed__terminationS_1_0.smt2",0,25.7757260760552,29.484,30.63,0,1,0,
"QF_NIA_small\From_T2__slayer-3-new.t2_fixed__terminationS_29_0.smt2",0,46.5928983833718,48.219,50.13,0,1,0,
"QF_NIA_small\From_T2__slayer-3-new.t2_fixed__terminationS_39_0.smt2",0,48.3323164146868,53.484,55.655,0,1,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22442_terminationG_0.smt2",0,4.29328358208955,4.813,5.082,1,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22466_safety_0.smt2",,864.105741429162,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22485_terminationG_0.smt2",,900.947459086994,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22506_safety_0.smt2",0,38.8458139288739,43.859,45.669,1,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22534_terminationG_0.smt2",0,4.75840287436254,4.906,5.363,1,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22554_safety_0.smt2",0,116.375130262609,133.453,138.834,1,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22580_terminationG_0.smt2",0,8.7016960068699,9.688,10.039,1,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22597_safety_0.smt2",0,1.66297822547822,1.953,2.303,1,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22618_safety_0.smt2",0,2.79751765683423,3.219,3.539,0,1,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22647_safety_0.smt2",0,1.48579545454546,1.688,1.904,1,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22668_safety_0.smt2",0,112.906613879832,115.875,120.565,1,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22693_safety_0.smt2",0,37.1592766343826,44.016,46.857,1,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22710_safety_0.smt2",0,5.60199451245251,6.344,7.903,0,1,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__terminationS_3_0.smt2",0,6.24080594679186,7.625,7.996,0,1,0,
"QF_NIA_small\From_T2__slayer-5-filtered.t2__p22746_terminationG_0.smt2",0,2.38048793175198,2.734,3.092,1,0,0,
"QF_NIA_small\From_T2__slayer-5-filtered.t2__p22780_safety_0.smt2",0,1.3809482358403,1.422,1.754,1,0,0,
"QF_NIA_small\From_T2__slayer-5-filtered.t2__p22796_safety_0.smt2",,922.805469783855,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-5-filtered.t2__p22827_terminationG_0.smt2",0,3.3436477086743,3.906,4.152,1,0,0,
"QF_NIA_small\From_T2__slayer-5-filtered.t2__p22860_terminationG_0.smt2",0,5.48485169491526,6.188,6.478,1,0,0,
"QF_NIA_small\From_T2__slayer-5-filtered.t2__p22891_terminationG_0.smt2",,905.627705627706,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-n1.t2__p23156_terminationG_0.smt2",0,569.132337303275,639.594,665.589,0,1,0,
"QF_NIA_small\From_T2__slayer-n1.t2_fixed__p22950_safety_0.smt2",,851.444851444851,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-n1.t2_fixed__p22972_safety_0.smt2",0,37.3671207264957,41.797,43.521,1,0,0,
"QF_NIA_small\From_T2__slayer-n1.t2_fixed__p22991_safety_0.smt2",0,1.19978588907015,1.406,1.724,0,1,0,
"QF_NIA_small\From_T2__slayer-n1.t2_fixed__p23010_safety_0.smt2",0,1.79556803995006,2.063,2.397,1,0,0,
"QF_NIA_small\From_T2__slayer-n1.t2_fixed__p23057_safety_0.smt2",0,7.55802523474178,9.234,9.665,1,0,0,
"QF_NIA_small\From_T2__slayer-n1.t2_fixed__p23091_safety_0.smt2",0,1.14899729607931,1.219,1.483,1,0,0,
"QF_NIA_small\From_T2__slayer-n1.t2_fixed__p23107_safety_0.smt2",0,2.79883956737269,2.969,3.209,1,0,0,
"QF_NIA_small\From_T2__slayer-n2.t2__p23222_terminationG_0.smt2",0,87.1137041537782,94.234,98.089,0,1,0,
"QF_NIA_small\From_T2__slayer-n2-filtered.t2__p23173_terminationG_0.smt2",0,0.218110542704626,0.234,0.57,1,0,0,
"QF_NIA_small\From_T2__slayer-n2-filtered.t2__p23194_terminationG_0.smt2",,874.216464688675,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-n5-filtered.t2__p23267_safety_0.smt2",0,29.7084893882647,34.125,35.555,1,0,0,
"QF_NIA_small\From_T2__slayer-n5-filtered.t2__p23305_safety_0.smt2",0,145.487076271187,164.125,170.737,1,0,0,
"QF_NIA_small\From_T2__slayer-n5-filtered.t2__p23340_safety_0.smt2",0,3.65322217214962,3.875,4.203,1,0,0,
"QF_NIA_small\From_T2__slayer-n5-filtered.t2__p23379_safety_0.smt2",0,0.731294850147741,0.828,1.133,1,0,0,
"QF_NIA_small\From_T2__slayer-n5-filtered.t2__p23413_safety_0.smt2",,867.330016583748,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small01.t2__p23469_terminationG_0.smt2",,900.947459086994,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small01.t2__terminationQ_3_0.smt2",0,3.2631239242685,3.625,3.957,0,1,0,
"QF_NIA_small\From_T2__small03.t2__p23517_terminationG_0.smt2",0,13.7480202375715,14.938,15.681,0,1,0,
"QF_NIA_small\From_T2__small03.t2__p23533_terminationG_0.smt2",,978.484565014032,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small04.t2__p23554_terminationG_0.smt2",0,661.495396675085,751.297,781.713,0,1,0,
"QF_NIA_small\From_T2__small04.t2__p23571_terminationG_0.smt2",,919.964819700967,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small05.t2__p23592_terminationG_0.smt2",,861.259777686291,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small14.t2__p23679_terminationG_0.smt2",0,0.742579297042435,0.828,1.025,0,1,0,
"QF_NIA_small\From_T2__small14.t2__p23695_terminationG_0.smt2",,883.073026593499,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small15.t2__p23750_terminationG_0.smt2",,760.174418604651,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small15.t2__p23766_terminationG_0.smt2",,911.149825783972,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small15.t2__p23788_edge_closing_0.smt2",,952.207555757852,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small16.t2__p23821_edge_closing_0.smt2",0,3.8578075351793,4.063,4.275,0,1,0,
"QF_NIA_small\From_T2__small18.t2__p23872_edge_closing_0.smt2",0,1.17440119760479,1.313,1.576,0,1,0,
"QF_NIA_small\From_T2__small35.t2__p23984_terminationG_0.smt2",0,0.35578231292517,0.375,0.518,0,1,0,
"QF_NIA_small\From_T2__small35.t2__p24000_terminationG_0.smt2",,908.380373425966,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small35.t2__p24016_terminationG_0.smt2",,909.565217391304,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small35.t2__p24034_terminationG_0.smt2",,948.75283446712,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small35.t2__p24050_terminationG_0.smt2",,867.689755288262,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small35.t2__p24066_terminationG_0.smt2",,896.699528504072,1000,1000,0,0,0,
"QF_NIA_small\From_T2__spctrm.c.i.spctrm.pl.t2.fixed.t2__term_unfeasibility_10_0.smt2",0,2.70063677226027,3.016,3.372,1,0,0,
"QF_NIA_small\From_T2__spctrm.t2__term_unfeasibility_5_0.smt2",0,4.37175538935328,4.75,5.13,1,0,0,
"QF_NIA_small\From_T2__spiral.t2__p24127_edge_closing_0.smt2",,852.833265389319,1000,1000,0,0,0,
"QF_NIA_small\From_T2__st88.bug.t2_fixed__p24181_terminationG_0.smt2",,942.767012167643,1000,1000,0,0,0,
"QF_NIA_small\From_T2__st88b-fail.t2__p24138_terminationG_0.smt2",0,0.593598668280872,0.703,1.019,1,0,0,
"QF_NIA_small\From_T2__statemate.t2__term_unfeasibility_0_0.smt2",,896.699528504072,1000,1000,0,0,0,
"QF_NIA_small\From_T2__streamserver.bug.t2__terminationS_0_0.smt2",0,6.09744830620326,6.625,6.998,0,1,0,
"QF_NIA_small\From_T2__streamserver.bug.t2_fixed__terminationS_2_0.smt2",0,3.32991164241164,3.828,4.022,0,1,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24621_terminationG_0.smt2",,894.781864841745,1000,1000,0,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24667_terminationG_0.smt2",0,32.2154322794692,39.453,41.076,1,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24703_terminationG_0.smt2",,894.017094017094,1000,1000,0,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24720_terminationG_0.smt2",,803.688052247407,1000,1000,0,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24737_terminationG_0.smt2",,895.547945205479,1000,1000,0,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24755_terminationG_0.smt2",0,20.079659423318,22.969,23.895,0,1,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24771_terminationG_0.smt2",,898.625429553265,1000,1000,0,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24787_terminationG_0.smt2",,833.798326026305,1000,1000,0,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24810_terminationG_0.smt2",0,24.1084353522337,26.828,27.938,0,1,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24825_edge_closing_0.smt2",0,11.0552388123924,12.281,12.798,1,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2_fixed__p24587_edge_closing_0.smt2",,906.019922044175,1000,1000,0,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2_fixed__terminationS_25_0.smt2",0,8.73052464228934,10.5,11.104,0,1,0,
"QF_NIA_small\From_T2__sudoku.t2__p24872_terminationG_0.smt2",,900.172117039587,1000,1000,0,0,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__p24885_terminationG_0.smt2",,867.689755288262,1000,1000,0,0,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__p24898_edge_closing_0.smt2",,983.544898918665,1000,1000,0,0,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__term_unfeasibility_1_0.smt2",0,5.07464223764094,5.594,5.886,1,0,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__terminationS_0_0.smt2",0,34.7268782952548,37.781,39.439,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__terminationS_19_0.smt2",0,39.9615827987169,47.641,49.558,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__terminationS_28_0.smt2",0,37.6649457655402,43.156,44.938,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__terminationS_37_0.smt2",0,68.5440346844964,78.406,81.526,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__terminationS_47_0.smt2",0,36.4459930313589,45,46.884,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__terminationS_56_0.smt2",0,25.633493227991,27.141,28.211,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__fixed_safety_0_0.smt2",0,1.6442974848222,1.813,2.019,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__p24940_edge_closing_0.smt2",,930.604982206406,1000,1000,0,0,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__terminationS_11_0.smt2",0,20.0777153558053,23.063,24.173,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__terminationS_2_0.smt2",0,46.5593660823481,54.594,56.829,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__terminationS_20_0.smt2",0,43.4634525264874,50.984,53.154,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__terminationS_39_0.smt2",0,41.9101903870163,48.141,50.02,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__terminationS_48_0.smt2",0,61.5692108667529,68.25,70.986,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__terminationS_57_0.smt2",0,46.0453725961539,54.938,57.174,0,1,0,
"QF_NIA_small\From_T2__svdcmp.t2__term_unfeasibility_10_0.smt2",0,35.5488484785327,40.766,42.448,1,0,0,
"QF_NIA_small\From_T2__svdcmp.t2_fixed__term_unfeasibility_10_0.smt2",0,65.8694552330335,77.016,80.144,1,0,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.fixed.t2__p25005_terminationG_0.smt2",,828.18685669042,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.fixed.t2__p25030_terminationG_0.smt2",,872.757613683771,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.fixed.t2__p25050_edge_closing_0.smt2",0,74.6339435585397,85.016,88.444,1,0,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.fixed.t2__term_unfeasibility_2_0.smt2",0,37.5579235845041,42.172,43.941,0,1,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.nor.t2.rlgfixed.t2__p25078_terminationG_0.smt2",,888.700084961767,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.nor.t2.rlgfixed.t2__p25099_edge_closing_0.smt2",,883.445945945946,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.nor.t2.rlgfixed.t2__term_unfeasibility_1_0.smt2",0,9.67650909592059,8.391,8.888,1,0,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.nor.t2.rlgfixed.t2__terminationS_2_0.smt2",0,26.527506827936,32.5,33.769,0,1,0,
"QF_NIA_small\From_T2__tqli.t2__p25231_terminationG_0.smt2",,773.382624768946,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.t2__p25267_edge_closing_0.smt2",0,178.290720828355,214,222.673,1,0,0,
"QF_NIA_small\From_T2__tqli.t2__terminationQ_2_0.smt2",0,43.0105694784026,50.453,52.64,1,0,0,
"QF_NIA_small\From_T2__tqli.t2_fixed__p25131_terminationG_0.smt2",0,265.840189526731,289.984,301.629,1,0,0,
"QF_NIA_small\From_T2__tqli.t2_fixed__p25153_terminationG_0.smt2",,827.53164556962,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.t2_fixed__p25176_terminationG_0.smt2",,903.671706263499,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.t2_fixed__p25199_edge_closing_0.smt2",0,72.2981245051465,87.297,90.945,1,0,0,
"QF_NIA_small\From_T2__tqli.t2_fixed__terminationQ_2_0.smt2",0,19.4945257482394,21.172,22.036,1,0,0,
"QF_NIA_small\From_T2__ud.t2__p25362_terminationG_0.smt2",0,3.46767064144737,4.031,4.437,1,0,0,
"QF_NIA_small\From_T2__w2_nt.t2__p25384_safety_0.smt2",,891.730605285592,1000,1000,0,0,0,
"QF_NIA_small\From_T2__walk.t2__p25539_terminationG_0.smt2",0,1.3539201183432,1.422,1.808,0,1,0,
"QF_NIA_small\From_T2__walk.t2__p25562_terminationG_0.smt2",,1124.12681354111,1000,1000,0,0,0,
"QF_NIA_small\From_T2__walk.t2__p25580_terminationG_0.smt2",,874.216464688675,1000,1000,0,0,0,
"QF_NIA_small\From_T2__walk.t2__p25598_terminationG_0.smt2",0,310.765504410143,269.469,280.325,0,1,0,
"QF_NIA_small\From_T2__walk.t2__p25613_edge_closing_0.smt2",0,43.2755957634599,46.875,48.864,1,0,0,
"QF_NIA_small\From_T2__weakness.t2__p25648_terminationG_0.smt2",0,201.937027112232,229.641,238.976,1,0,0,
"QF_NIA_small\From_T2__weakness.t2__p25671_terminationG_0.smt2",0,185.18587196468,200.5,208.575,1,0,0,
"QF_NIA_small\From_T2__wrong_loop.t2__p25728_terminationG_0.smt2",0,0.999413982878108,1.172,1.458,1,0,0,
"QF_NIA_small\From_T2__wrong_loop.t2_fixed__p25712_edge_closing_0.smt2",0,0.104935794542536,0.125,0.237,1,0,0,
"QF_NIA_small\From_T2__zeroconf.t2__p25773_terminationG_0.smt2",0,70.3306635534318,77.391,80.538,0,1,0,
"QF_NIA_small\From_T2__zeroconf.t2__terminationS_2_0.smt2",0,6.71550123762376,7.781,8.102,0,1,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p25903_terminationG_0.smt2",0,136.825280482642,154.484,160.687,1,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p25952_safety_0.smt2",0,10.2934194711539,12.281,12.775,1,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26007_safety_0.smt2",0,0.370154616724739,0.406,0.694,1,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26045_safety_0.smt2",0,20.0107518232518,22.297,23.176,0,1,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26088_safety_0.smt2",0,0.258452975447358,0.297,0.588,0,1,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26143_safety_0.smt2",,932.67944716897,1000,1000,0,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26165_terminationG_0.smt2",,927.716186252772,1000,1000,0,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26214_safety_0.smt2",0,4.11723404255319,4.625,5.162,1,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26281_safety_0.smt2",0,0.326613709032774,0.391,0.522,1,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26305_terminationG_0.smt2",,847.993514389947,1000,1000,0,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26355_safety_0.smt2",0,0.361267683465959,0.391,0.592,1,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2_fixed__p25815_safety_0.smt2",0,2.19340958605665,2.406,2.653,0,1,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2_fixed__p25859_safety_0.smt2",0,2.65764239779513,2.766,2.952,0,1,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2_fixed__terminationS_0_0.smt2",,829.829432764776,1000,1000,0,0,0,
"QF_NIA_small\From_T2__zlib-crc32.c.t2__p26616_edge_closing_0.smt2",0,27.0867933829974,29.547,30.73,1,0,0,
"QF_NIA_small\From_T2__zlib-crc32-BYFOUR.c.t2__p26457_safety_0.smt2",0,87.1224106417547,102.531,106.7,1,0,0,
"QF_NIA_small\From_T2__zlib-crc32-BYFOUR.c.t2__p26484_terminationG_0.smt2",,835.463258785943,1000,1000,0,0,0,
"QF_NIA_small\From_T2__zlib-crc32-BYFOUR.c.t2__p26531_safety_0.smt2",0,0.933524448290783,1.031,1.378,1,0,0,
"QF_NIA_small\From_T2__zlib-crc32-BYFOUR.c.t2__p26555_edge_closing_0.smt2",0,68.2530508667884,71.516,74.402,1,0,0,
"QF_NIA_small\From_T2__zlib-crc32-BYFOUR.c.t2_fixed__p26393_terminationG_0.smt2",0,4.5483025984912,5.188,5.619,1,0,0,
"QF_NIA_small\Hanoi_plus_false-termination.c_Iteration1_Lasso+nonterminationTemplate_0.smt2",0,3.92785616750114,4.125,4.498,0,1,0,
"QF_NIA_small\java_AG313-alloca_true-termination.c.i_Iteration2_Lasso+nonterminationTemplate.smt2",0,0.254157667386609,0.281,0.546,0,1,0,
"QF_NIA_small\PastaA6_true-termination.c_Iteration1_Loop+nonterminationTemplate_0.smt2",0,1.74422097759674,2.047,2.217,0,1,0,
"QF_NIA_small\PastaC7_true-termination.c_Iteration1_Loop+nonterminationTemplate_0.smt2",0,33.406210359408,37.766,39.295,0,1,0,
"QF_NIA_small\problem-000008.cvc.1.smt2",0,0.474175245671502,0.484,0.774,1,0,0,
"QF_NIA_small\problem-000019.cvc.1.smt2",0,0.453420554854981,0.516,0.892,1,0,0,
"QF_NIA_small\problem-000019.cvc.2.smt2",0,0.273790134946487,0.281,0.596,1,0,0,
"QF_NIA_small\problem-000025.cvc.2.smt2",0,2.39839063221043,2.484,2.663,0,1,0,
"QF_NIA_small\problem-000080.cvc.1.smt2",0,0.212164647338814,0.234,0.582,0,1,0,
"QF_NIA_small\problem-000124.cvc.1.smt2",0,4.47908612542955,4.984,5.244,0,1,0,
"QF_NIA_small\problem-000131.cvc.1.smt2",0,0.256425474814203,0.297,0.59,1,0,0,
"QF_NIA_small\problem-000441.cvc.1.smt2",0,0.040471522905489,0.047,0.141,0,1,0,
"QF_NIA_small\problem-001265.cvc.1.smt2",0,0.0283622559652928,0.031,0.157,0,1,0,
"QF_NIA_small\problem-001268.cvc.1.smt2",0,0.0404048207663782,0.047,0.163,0,1,0,
"QF_NIA_small\problem-002452.cvc.1.smt2",0,0.0465855106888361,0.047,0.146,0,1,0,
"QF_NIA_small\problem-002563.cvc.1.smt2",0,0.0440532345013477,0.047,0.149,1,0,0,
"QF_NIA_small\problem-002617.cvc.1.smt2",0,0.176212938005391,0.188,0.287,1,0,0,
"QF_NIA_small\problem-002619.cvc.1.smt2",0,0.191672304916554,0.203,0.533,1,0,0,
"QF_NIA_small\problem-002871.cvc.1.smt2",0,0.0273192645215211,0.031,0.091,0,1,0,
"QF_NIA_small\problem-002949.cvc.1.smt2",0,0.0709364149305556,0.078,0.165,0,1,0,
"QF_NIA_small\problem-005140.cvc.1.smt2",0,0.0514493704092342,0.047,0.107,1,0,0,
"QF_NIA_small\problem-005897.cvc.1.smt2",0,0.0423596112311015,0.047,0.096,1,0,0,
"QF_NIA_small\problem-005952.cvc.1.smt2",0,0.0859067017082786,0.094,0.202,1,0,0,
"QF_NIA_small\problem-006501.cvc.1.smt2",0,0.0594048159927306,0.063,0.158,0,1,0,
"QF_NIA_small\problem-006526.cvc.1.smt2",0,0.0547300125575555,0.063,0.132,0,1,0,
"QF_NIA_small\problem-006535.cvc.1.smt2",0,0.0295948392937981,0.031,0.146,0,1,0,
"QF_NIA_small\problem-006538.cvc.1.smt2",0,0.0548218029350105,0.063,0.145,1,0,0,
