,"enable_gcd=false","-file:{0} smt.arith.enable_gcd=false",,,,,,
,"RV 11679","T_norm 11679","T_cpu 11679","T_wc 11679","# SAT 11679","# UNSAT 11679","# UNKNOWN 11679",
"QF_NIA_small\aproveSMT3571876635740058861.smt2",0,11.6282881002088,13.313,13.935,0,1,0,
"QF_NIA_small\aproveSMT3611058756933534688.smt2",0,0.028498256320837,0.031,0.15,1,0,0,
"QF_NIA_small\aproveSMT3612851711724526218.smt2",0,0.957374476987448,1.094,1.305,1,0,0,
"QF_NIA_small\aproveSMT3778692042252886508.smt2",0,0.0426915542011319,0.047,0.164,1,0,0,
"QF_NIA_small\aproveSMT3807494294977005803.smt2",0,0.0334057230454778,0.031,0.154,1,0,0,
"QF_NIA_small\aproveSMT3839584170547805483.smt2",0,182.643714689266,185.438,193.011,0,1,0,
"QF_NIA_small\aproveSMT3935457195847984314.smt2",0,5.45300817757009,5.578,5.841,0,1,0,
"QF_NIA_small\aproveSMT3970517148307051183.smt2",0,0.0924245994344958,0.094,0.208,1,0,0,
"QF_NIA_small\aproveSMT3981927164583947462.smt2",0,7.04681059356966,8.172,8.472,0,1,0,
"QF_NIA_small\aproveSMT4004559194265078508.smt2",0,0.0317817209528439,0.031,0.143,1,0,0,
"QF_NIA_small\aproveSMT4005477226838207398.smt2",0,0.141572425409047,0.141,0.238,1,0,0,
"QF_NIA_small\aproveSMT4015411381612320072.smt2",0,1.71363040629096,1.875,2.073,1,0,0,
"QF_NIA_small\aproveSMT405002793410787217.smt2",0,0.0780503820439351,0.078,0.202,1,0,0,
"QF_NIA_small\aproveSMT4068876412031045354.smt2",0,0.145536509349955,0.156,0.469,1,0,0,
"QF_NIA_small\aproveSMT4159349101604568985.smt2",0,0.466964285714286,0.609,0.89,0,1,0,
"QF_NIA_small\aproveSMT4163246385735196737.smt2",0,0.138636899151744,0.141,0.306,1,0,0,
"QF_NIA_small\aproveSMT4177797293206130085.smt2",0,0.153318480300188,0.156,0.257,0,1,0,
"QF_NIA_small\aproveSMT4293993713008672806.smt2",0,12.8516301732434,12.766,13.249,1,0,0,
"QF_NIA_small\aproveSMT4380061691498964684.smt2",0,4.32243432769368,4.641,4.985,1,0,0,
"QF_NIA_small\aproveSMT4408268044216253595.smt2",0,0.65508691206544,0.766,1.007,1,0,0,
"QF_NIA_small\aproveSMT4439607947222714793.smt2",0,0.049277638190955,0.047,0.157,1,0,0,
"QF_NIA_small\aproveSMT4504963179470263546.smt2",0,0.46283185840708,0.5,0.692,0,1,0,
"QF_NIA_small\aproveSMT4525776783561378911.smt2",0,0.0629816955684008,0.063,0.183,1,0,0,
"QF_NIA_small\aproveSMT4553505495713257009.smt2",0,0.0489822677322675,0.047,0.181,1,0,0,
"QF_NIA_small\aproveSMT4589478066325636629.smt2",0,0.46830229226361,0.469,0.698,1,0,0,
"QF_NIA_small\aproveSMT4606013414596055049.smt2",0,0.0989673442906574,0.109,0.271,1,0,0,
"QF_NIA_small\aproveSMT4610599926347927445.smt2",0,0.0616163996229972,0.063,0.209,1,0,0,
"QF_NIA_small\aproveSMT4626738710431749334.smt2",0,0.180344827586207,0.188,0.295,0,1,0,
"QF_NIA_small\aproveSMT4726660327701427.smt2",0,0.0615294117647059,0.063,0.151,1,0,0,
"QF_NIA_small\aproveSMT4764278413219307912.smt2",0,0.0409446764091858,0.047,0.191,1,0,0,
"QF_NIA_small\aproveSMT4776473963623431246.smt2",0,17.4409328683522,19.125,19.922,0,1,0,
"QF_NIA_small\aproveSMT4786517774271864296.smt2",0,6.67411297344362,7.328,7.741,0,1,0,
"QF_NIA_small\aproveSMT4790304217385820014.smt2",0,0.526368760064412,0.625,0.826,1,0,0,
"QF_NIA_small\aproveSMT4812740542900327077.smt2",0,0.0610981308411215,0.063,0.176,1,0,0,
"QF_NIA_small\aproveSMT4817399800518468578.smt2",0,0.405775862068965,0.422,0.634,1,0,0,
"QF_NIA_small\aproveSMT4830702979511545177.smt2",0,0.105020080321285,0.125,0.238,1,0,0,
"QF_NIA_small\aproveSMT4843513687534854491.smt2",0,0.59519562007874,0.578,0.792,1,0,0,
"QF_NIA_small\aproveSMT4894552965501289252.smt2",0,0.119734432234432,0.156,0.286,1,0,0,
"QF_NIA_small\aproveSMT4940364873027923219.smt2",0,0.0431993392070484,0.047,0.254,1,0,0,
"QF_NIA_small\aproveSMT5038173880269306850.smt2",0,0.199314024390244,0.203,0.289,1,0,0,
"QF_NIA_small\aproveSMT5046440760903487310.smt2",0,0.0607856810785681,0.063,0.265,1,0,0,
"QF_NIA_small\aproveSMT5056627952338669338.smt2",0,0.628887024608501,0.672,0.871,1,0,0,
"QF_NIA_small\aproveSMT5205173846890464046.smt2",0,0.0464971550497866,0.047,0.175,1,0,0,
"QF_NIA_small\aproveSMT5210438168892578988.smt2",0,0.222363945578231,0.219,0.381,1,0,0,
"QF_NIA_small\aproveSMT5219933089216354552.smt2",0,0.255770735524257,0.313,0.582,1,0,0,
"QF_NIA_small\aproveSMT522772885303483707.smt2",0,0.333205912334353,0.313,0.494,0,1,0,
"QF_NIA_small\aproveSMT5236930360453082734.smt2",0,0.0471908084696822,0.047,0.164,1,0,0,
"QF_NIA_small\aproveSMT525791599825112152.smt2",0,0.373293197616684,0.359,0.683,0,1,0,
"QF_NIA_small\aproveSMT5335778151184305698.smt2",0,1.42059011504048,1.594,1.85,1,0,0,
"QF_NIA_small\aproveSMT5348320449423401087.smt2",0,0.0571210135430319,0.063,0.167,1,0,0,
"QF_NIA_small\aproveSMT5476436532372645500.smt2",0,0.267814790858128,0.297,0.522,1,0,0,
"QF_NIA_small\aproveSMT5493191018463992513.smt2",0,0.276519367764915,0.297,0.601,0,1,0,
"QF_NIA_small\aproveSMT5521985939949569030.smt2",0,4.60550509525919,4.969,5.275,1,0,0,
"QF_NIA_small\aproveSMT5541044923638316164.smt2",0,0.0596759470561388,0.063,0.168,1,0,0,
"QF_NIA_small\aproveSMT5555859573725551605.smt2",0,0.725476340033501,0.828,1.204,1,0,0,
"QF_NIA_small\aproveSMT5598217329789101375.smt2",0,0.743616892545986,0.734,0.974,1,0,0,
"QF_NIA_small\aproveSMT5606410117877393489.smt2",0,0.176848512173129,0.188,0.286,1,0,0,
"QF_NIA_small\aproveSMT5625725354797588883.smt2",0,0.439666321779617,0.406,0.591,1,0,0,
"QF_NIA_small\aproveSMT5697460246608014240.smt2",0,0.118809631985461,0.125,0.221,1,0,0,
"QF_NIA_small\aproveSMT5775190440758349853.smt2",0,0.0465633903133903,0.047,0.187,1,0,0,
"QF_NIA_small\aproveSMT578728211229400351.smt2",0,558.022321428571,634.844,660.398,0,1,0,
"QF_NIA_small\aproveSMT5829491630698138486.smt2",0,0.0912633783154956,0.094,0.229,1,0,0,
"QF_NIA_small\aproveSMT5858552346124402853.smt2",0,4.03155501330967,4.344,4.61,0,1,0,
"QF_NIA_small\aproveSMT5913022081957613825.smt2",0,24.5541352497644,24.906,25.912,0,1,0,
"QF_NIA_small\aproveSMT5989587704234446991.smt2",0,1.88025442477876,2.031,2.202,1,0,0,
"QF_NIA_small\aproveSMT5992389869070970435.smt2",0,9.95328719723183,11,11.507,0,1,0,
"QF_NIA_small\aproveSMT6007639960281434719.smt2",0,1.09487257281553,1.078,1.248,1,0,0,
"QF_NIA_small\aproveSMT6023062156836720896.smt2",0,15.4495402298851,16.063,16.722,1,0,0,
"QF_NIA_small\aproveSMT6030602863271290399.smt2",,902.891670263271,1000,1000,0,0,0,
"QF_NIA_small\aproveSMT6033388866962201290.smt2",0,4.7316567065073,5.109,5.373,1,0,0,
"QF_NIA_small\aproveSMT6054561478528727566.smt2",0,0.122834029227557,0.141,0.291,0,1,0,
"QF_NIA_small\aproveSMT6071606564644554507.smt2",0,1.70067239858907,1.844,2.073,1,0,0,
"QF_NIA_small\aproveSMT6116422603960968616.smt2",0,6.02138157894737,6.563,6.908,1,0,0,
"QF_NIA_small\aproveSMT6155317075733447430.smt2",0,0.0889859346642468,0.094,0.187,1,0,0,
"QF_NIA_small\aproveSMT6201299735749963496.smt2",0,0.593003318584071,0.641,0.82,1,0,0,
"QF_NIA_small\aproveSMT6242888656932764676.smt2",0,0.0610981308411215,0.063,0.768,1,0,0,
"QF_NIA_small\aproveSMT6285895805497343865.smt2",0,1.07095797720798,1.078,1.297,0,1,0,
"QF_NIA_small\aproveSMT629665582926508878.smt2",0,0.931394165535957,0.984,1.184,1,0,0,
"QF_NIA_small\aproveSMT6301725928280158574.smt2",0,0.919778138528139,1.016,1.222,1,0,0,
"QF_NIA_small\aproveSMT6405258831427788557.smt2",0,0.387010473588342,0.406,0.555,1,0,0,
"QF_NIA_small\aproveSMT6456513912671766647.smt2",0,3.90141129032258,4.047,4.249,0,1,0,
"QF_NIA_small\aproveSMT6461796824751951221.smt2",0,5.20813160211268,5.656,5.923,0,1,0,
"QF_NIA_small\aproveSMT6500048596873196244.smt2",0,0.783107808340728,0.844,1.012,1,0,0,
"QF_NIA_small\aproveSMT6549179037310304786.smt2",0,0.109505862646566,0.125,0.478,1,0,0,
"QF_NIA_small\aproveSMT655469581631834278.smt2",0,0.0601149425287356,0.063,0.153,1,0,0,
"QF_NIA_small\aproveSMT6658278851923446624.smt2",0,0.128747264770241,0.141,0.254,1,0,0,
"QF_NIA_small\aproveSMT6674842082078899004.smt2",0,33.5836516853933,35.719,37.194,1,0,0,
"QF_NIA_small\aproveSMT6744625072979146355.smt2",0,1.38961352657005,1.375,1.532,1,0,0,
"QF_NIA_small\aproveSMT6753330551938377858.smt2",0,0.0307069046500705,0.031,0.167,1,0,0,
"QF_NIA_small\aproveSMT6771738228131904044.smt2",0,14.764402055094,16.141,16.86,0,1,0,
"QF_NIA_small\aproveSMT6871796204961549893.smt2",0,0.0807497529644266,0.078,0.185,1,0,0,
"QF_NIA_small\aproveSMT691472806777450769.smt2",0,0.0276661024121879,0.031,0.139,1,0,0,
"QF_NIA_small\aproveSMT7048666801337573956.smt2",0,5.0397974738676,5.531,5.804,1,0,0,
"QF_NIA_small\aproveSMT7070426067875134896.smt2",0,21.0250572439634,24.141,25.073,0,1,0,
"QF_NIA_small\aproveSMT7081278616493440418.smt2",0,0.0460820018796992,0.047,0.2,1,0,0,
"QF_NIA_small\aproveSMT7141115503836990123.smt2",0,0.0581369497554469,0.063,0.202,1,0,0,
"QF_NIA_small\aproveSMT7144269790757830415.smt2",0,3.20733298538622,3.672,3.889,1,0,0,
"QF_NIA_small\aproveSMT7145338241152838632.smt2",0,4.53351369257951,4.906,5.145,1,0,0,
"QF_NIA_small\aproveSMT7201733644041072759.smt2",,963.16758747698,1000,1000,0,0,0,
"QF_NIA_small\aproveSMT7278800282732675654.smt2",0,5.8953987396784,6.484,6.76,1,0,0,
"QF_NIA_small\aproveSMT7315824316795347455.smt2",0,0.857025809094633,1,1.197,1,0,0,
"QF_NIA_small\aproveSMT7334875128895402176.smt2",0,0.0908406669754516,0.094,0.172,1,0,0,
"QF_NIA_small\aproveSMT7377887083439038055.smt2",0,0.0300574712643678,0.031,0.171,1,0,0,
"QF_NIA_small\aproveSMT7425096829426664326.smt2",0,3.23383070134696,3.328,3.527,1,0,0,
"QF_NIA_small\aproveSMT743198230882528455.smt2",0,0.0727358700489541,0.078,0.211,1,0,0,
"QF_NIA_small\aproveSMT7440630011441673394.smt2",,955.68752855185,1000,1000,0,0,0,
"QF_NIA_small\aproveSMT7608975121595496463.smt2",0,0.0734880845323741,0.078,0.201,1,0,0,
"QF_NIA_small\aproveSMT7610852511450248253.smt2",0,0.534491568727645,0.5,0.716,1,0,0,
"QF_NIA_small\aproveSMT778144120697107907.smt2",0,0.120841035120148,0.125,0.23,1,0,0,
"QF_NIA_small\aproveSMT7823144654332746343.smt2",0,0.357403189066059,0.375,0.553,0,1,0,
"QF_NIA_small\aproveSMT7861215804091976133.smt2",0,1.00576923076923,1.125,1.323,0,1,0,
"QF_NIA_small\aproveSMT7917963829768768087.smt2",0,11.4715152491409,12.766,13.298,0,1,0,
"QF_NIA_small\aproveSMT8012602079643276968.smt2",0,0.0829983072365637,0.094,0.206,1,0,0,
"QF_NIA_small\aproveSMT8038578912200818680.smt2",0,0.0418355375426621,0.047,0.205,1,0,0,
"QF_NIA_small\aproveSMT8056030040600901039.smt2",0,1.51409632034632,1.672,2.047,1,0,0,
"QF_NIA_small\aproveSMT8120783453179243473.smt2",0,0.265536149471974,0.313,0.529,0,1,0,
"QF_NIA_small\aproveSMT8137047330849691949.smt2",0,2.2611327280588,2.5,2.673,0,1,0,
"QF_NIA_small\aproveSMT8204649684904954337.smt2",0,0.0458235981308411,0.047,0.15,1,0,0,
"QF_NIA_small\aproveSMT8205772230016192248.smt2",0,8.30006127450979,8.094,8.509,0,1,0,
"QF_NIA_small\aproveSMT8213728202959413718.smt2",0,2.2505638651472,2.266,2.475,1,0,0,
"QF_NIA_small\aproveSMT8264792885821091201.smt2",0,2.68183526632302,2.984,3.208,1,0,0,
"QF_NIA_small\aproveSMT8282187318664889653.smt2",0,0.132741116751269,0.125,0.266,1,0,0,
"QF_NIA_small\aproveSMT82980353335522103.smt2",0,3.62204813805631,3.813,4.049,1,0,0,
"QF_NIA_small\aproveSMT8328864454385468275.smt2",0,2.37753157665505,2.609,2.821,1,0,0,
"QF_NIA_small\aproveSMT8349063162874178644.smt2",0,0.82441924778761,0.891,1.097,1,0,0,
"QF_NIA_small\aproveSMT8366476055690990863.smt2",0,0.308081998114986,0.313,0.536,0,1,0,
"QF_NIA_small\aproveSMT8377786446909921993.smt2",0,2.42236435818262,2.625,2.856,0,1,0,
"QF_NIA_small\aproveSMT8384181922198476260.smt2",,936.856247201075,1000,1000,0,0,0,
"QF_NIA_small\aproveSMT8423039779088334472.smt2",0,1.74503580729167,1.922,2.188,0,1,0,
"QF_NIA_small\aproveSMT8524404391338204488.smt2",0,0.100532732864675,0.109,0.224,1,0,0,
"QF_NIA_small\aproveSMT8573084889555001775.smt2",0,7.06650060386474,8.391,8.789,0,1,0,
"QF_NIA_small\aproveSMT8666199152065483741.smt2",0,0.171049188906332,0.156,0.225,0,1,0,
"QF_NIA_small\aproveSMT8677323562739420602.smt2",0,0.0433138250883392,0.047,0.163,1,0,0,
"QF_NIA_small\aproveSMT8739079467798956217.smt2",0,0.495050843790567,0.547,0.748,0,1,0,
"QF_NIA_small\aproveSMT8739447481320129819.smt2",0,0.126804956896552,0.141,0.245,1,0,0,
"QF_NIA_small\aproveSMT8797788573757816721.smt2",0,0.113646240764885,0.125,0.219,1,0,0,
"QF_NIA_small\aproveSMT8801446599485295192.smt2",0,1.39638837850253,1.453,1.654,1,0,0,
"QF_NIA_small\aproveSMT880649614033826505.smt2",0,1.3825115159129,1.578,1.842,1,0,0,
"QF_NIA_small\aproveSMT8813034472200507181.smt2",0,0.0849025974025974,0.094,0.423,1,0,0,
"QF_NIA_small\aproveSMT8866413736567330792.smt2",0,0.0763726635514019,0.078,0.123,1,0,0,
"QF_NIA_small\aproveSMT8878736820157791946.smt2",0,0.133011190233978,0.125,0.205,1,0,0,
"QF_NIA_small\aproveSMT901847787721299507.smt2",0,0.0320465686274509,0.031,0.141,1,0,0,
"QF_NIA_small\aproveSMT902782301342505505.smt2",0,0.405448032506416,0.453,0.648,1,0,0,
"QF_NIA_small\aproveSMT9030607454323718032.smt2",0,4.7767629566695,5.375,5.617,1,0,0,
"QF_NIA_small\aproveSMT9054136929086877877.smt2",0,5.7533409387223,6.328,6.607,1,0,0,
"QF_NIA_small\aproveSMT9073350781778038452.smt2",0,7.42770081615121,8.266,8.662,0,1,0,
"QF_NIA_small\aproveSMT9118077011737449494.smt2",0,3.15887605042017,3.594,3.84,1,0,0,
"QF_NIA_small\aproveSMT9169917326916030775.smt2",0,0.240974631396357,0.266,0.453,0,1,0,
"QF_NIA_small\aproveSMT9190658207098859112.smt2",0,7.91054451166811,8.75,9.176,1,0,0,
"QF_NIA_small\aproveSMT9210831631031619938.smt2",0,20.4923996458087,24.891,25.972,1,0,0,
"QF_NIA_small\aproveSMT944940066259205664.smt2",0,0.0668114460909556,0.063,0.197,1,0,0,
"QF_NIA_small\aproveSMT955385929993658388.smt2",0,0.194761668321748,0.188,0.273,0,1,0,
"QF_NIA_small\aproveSMT993796237976442048.smt2",0,4.86898274296094,5.125,5.4,0,1,0,
"QF_NIA_small\b.04_true-termination.c_Iteration1_Loop+nonterminationTemplate_0.smt2",0,0.942496723460026,1.031,1.218,0,1,0,
"QF_NIA_small\b.07-alloca_true-termination.c.i_Iteration2_Lasso+nonterminationTemplate.smt2",0,0.969416126042632,1,1.178,0,1,0,
"QF_NIA_small\ChenFlurMukhopadhyay-SAS2012-Ex2.06_false-termination.c_Iteration1_Loop+nonterminationTemplate_0.smt2",,880.471380471381,1000,1000,0,0,0,
"QF_NIA_small\ChenFlurMukhopadhyay-SAS2012-Ex3.10_true-termination.c_Iteration1_Loop+nonterminationTemplate_0.smt2",0,1.12323292735972,1.234,1.414,0,1,0,
"QF_NIA_small\flag-alloca_true-termination.c.i_Iteration1_Lasso+nonterminationTemplate.smt2",0,1.41722027972028,1.453,1.661,0,1,0,
"QF_NIA_small\From_AProVE_2014__Alternate.jar-obl-10__p27480_terminationG_0.smt2",,944.896115627823,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__Alternate.jar-obl-10__terminationS_8_0.smt2",0,8.99707072858969,10.094,10.575,0,1,0,
"QF_NIA_small\From_AProVE_2014__AlternatingGrowReduce2.jar-obl-9__terminationS_1_0.smt2",0,1.41839250493097,1.375,1.544,0,1,0,
"QF_NIA_small\From_AProVE_2014__AlternatingGrowReduceRec2.jar-obl-9__term_unfeasibility_1_0.smt2",0,0.237554505813954,0.234,0.433,0,1,0,
"QF_NIA_small\From_AProVE_2014__alternDivWidening_rec.jar-obl-8__p27568_terminationG_0.smt2",0,2.17916666666667,2.422,2.625,1,0,0,
"QF_NIA_small\From_AProVE_2014__alternKonv_rec.jar-obl-8__p27639_edge_closing_0.smt2",0,8.85936144839549,9.766,10.222,0,1,0,
"QF_NIA_small\From_AProVE_2014__AProVE12-cyclic-Visit.jar-obl-9__p27675_terminationG_0.smt2",0,0.554293846899226,0.547,0.749,1,0,0,
"QF_NIA_small\From_AProVE_2014__BMOG_CAV_12_MarkingGraphVisitor.jar-obl-11__p27764_terminationG_0.smt2",0,147.176484123332,152.875,159.02,0,1,0,
"QF_NIA_small\From_AProVE_2014__Choose.jar-obl-8__p27802_terminationG_0.smt2",0,0.216832504145937,0.25,0.495,0,1,0,
"QF_NIA_small\From_AProVE_2014__ChooseLife.jar-obl-8__p27825_terminationG_0.smt2",,907.986111111111,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__complxStruc_rec.jar-obl-8__terminationS_0_0.smt2",0,113.959196500402,135.422,141.07,0,1,0,
"QF_NIA_small\From_AProVE_2014__Convert.jar-obl-9__p27975_edge_closing_0.smt2",0,2.78222482174688,2.984,3.199,0,1,0,
"QF_NIA_small\From_AProVE_2014__ConvertRec.jar-obl-9__p28041_edge_closing_0.smt2",0,1.69408453695837,1.906,2.116,0,1,0,
"QF_NIA_small\From_AProVE_2014__Count.jar-obl-10__p28177_edge_closing_0.smt2",0,1.43728232477144,1.578,1.757,0,1,0,
"QF_NIA_small\From_AProVE_2014__Count.jar-obl-10-2__p28122_terminationG_0.smt2",,894.781864841745,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__Count.jar-obl-10-2__terminationS_9_0.smt2",0,8.76698490230906,9.438,9.855,0,1,0,
"QF_NIA_small\From_AProVE_2014__CountMetaList.jar-obl-9__p28209_edge_closing_0.smt2",0,71.2049783549784,78.625,81.897,1,0,0,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28249_terminationG_0.smt2",,855.623721881391,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28267_terminationG_0.smt2",,1097.58656873033,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28283_terminationG_0.smt2",,844.229217110573,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28299_terminationG_0.smt2",,898.625429553265,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28317_terminationG_0.smt2",,902.891670263271,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28333_terminationG_0.smt2",,860.197368421053,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28349_terminationG_0.smt2",,954.379562043796,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28367_terminationG_0.smt2",0,6.57127098579423,7.297,7.623,0,1,0,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28383_terminationG_0.smt2",,898.625429553265,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__CyclicalListDuplicate.jar-obl-9__p28410_terminationG_0.smt2",0,0.926574803149606,0.844,1.012,1,0,0,
"QF_NIA_small\From_AProVE_2014__Distances.jar-obl-19__p28453_terminationG_0.smt2",0,109.471131820075,125.641,130.71,1,0,0,
"QF_NIA_small\From_AProVE_2014__Distances.jar-obl-19__terminationS_12_0.smt2",0,8.4210175304878,7.922,8.292,0,1,0,
"QF_NIA_small\From_AProVE_2014__Distances.jar-obl-19__terminationS_4_0.smt2",0,9.42342342342342,10.5,10.923,0,1,0,
"QF_NIA_small\From_AProVE_2014__DivMinus.jar-obl-11__p28485_terminationG_0.smt2",0,37.3916576086956,41.109,42.726,1,0,0,
"QF_NIA_small\From_AProVE_2014__DivMinus.jar-obl-11__p28519_terminationG_0.smt2",0,3.35361704355109,3.828,3.994,1,0,0,
"QF_NIA_small\From_AProVE_2014__DivMinus.jar-obl-11__p28547_terminationG_0.smt2",,843.208383716243,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__DivMinus.jar-obl-11__p28566_edge_closing_0.smt2",0,453.891063779153,455.844,474.142,1,0,0,
"QF_NIA_small\From_AProVE_2014__DivTernary.jar-obl-10__p28667_terminationG_0.smt2",0,2.18779702970297,2.641,2.837,1,0,0,
"QF_NIA_small\From_AProVE_2014__DivTernary.jar-obl-10__terminationS_14_0.smt2",0,8.54514172104404,10.016,10.608,0,1,0,
"QF_NIA_small\From_AProVE_2014__DivTernary.jar-obl-10__terminationS_23_0.smt2",0,21.0532022591645,23.609,24.619,0,1,0,
"QF_NIA_small\From_AProVE_2014__DivTernary2.jar-obl-9__p28622_terminationG_0.smt2",0,210.646165225307,221.219,230.178,0,1,0,
"QF_NIA_small\From_AProVE_2014__DivTernary2.jar-obl-9__p28634_edge_closing_0.smt2",0,2.77404526166902,2.813,2.986,1,0,0,
"QF_NIA_small\From_AProVE_2014__DivTernary2.jar-obl-9__p28644_edge_closing_0.smt2",,901.335631193451,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__Domino.jar-obl-27__p28689_terminationG_0.smt2",0,187.364852308294,228.922,238.011,1,0,0,
"QF_NIA_small\From_AProVE_2014__Domino.jar-obl-27__terminationS_10_0.smt2",0,44.3647078353254,47.906,49.883,0,1,0,
"QF_NIA_small\From_AProVE_2014__Domino.jar-obl-27__terminationS_4_0.smt2",0,15.2370078740157,18.5,19.28,0,1,0,
"QF_NIA_small\From_AProVE_2014__Et1-rec.jar-obl-8__p28758_terminationG_0.smt2",,1000.47824007652,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__Et3.jar-obl-9__p28807_terminationG_0.smt2",0,16.2734326982176,12.656,13.167,1,0,0,
"QF_NIA_small\From_AProVE_2014__Et3-rec.jar-obl-8__p28848_terminationG_0.smt2",0,1.02634395813511,1.031,1.249,0,1,0,
"QF_NIA_small\From_AProVE_2014__Et4.jar-obl-8__p28888_terminationG_0.smt2",0,5.30441556914393,5.391,5.643,1,0,0,
"QF_NIA_small\From_AProVE_2014__Et4.jar-obl-8__p28936_terminationG_0.smt2",0,72.42386019879,80.109,83.384,1,0,0,
"QF_NIA_small\From_AProVE_2014__Et4-rec.jar-obl-8__p28955_terminationG_0.smt2",0,2.72741952562474,3.078,3.246,1,0,0,
"QF_NIA_small\From_AProVE_2014__even_rec.jar-obl-8__p29058_terminationG_0.smt2",0,0.140229515229515,0.156,0.279,0,1,0,
"QF_NIA_small\From_AProVE_2014__EvenOdd.jar-obl-8__p29030_terminationG_0.smt2",0,0.168709677419355,0.188,0.273,0,1,0,
"QF_NIA_small\From_AProVE_2014__ex01_rec.jar-obl-8__p29091_terminationG_0.smt2",,876.413908671973,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__ex04_rec.jar-obl-8__p29168_terminationG_0.smt2",,922.398589065256,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__ex04_rec.jar-obl-8__p29187_terminationG_0.smt2",,888.700084961767,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__ex08_rec.jar-obl-8__p29227_terminationG_0.smt2",0,46.7917274052478,53.703,55.918,1,0,0,
"QF_NIA_small\From_AProVE_2014__ex08_rec.jar-obl-8__terminationS_4_0.smt2",0,37.2184405940594,44.922,46.808,0,1,0,
"QF_NIA_small\From_AProVE_2014__Exc2.jar-obl-8__p29261_edge_closing_0.smt2",0,1.35316946959897,1.5,1.717,1,0,0,
"QF_NIA_small\From_AProVE_2014__FibSLR.jar-obl-8__p29342_terminationG_0.smt2",0,1.9129378470739,2.141,2.338,1,0,0,
"QF_NIA_small\From_AProVE_2014__Flatten.jar-obl-10__p29372_safety_0.smt2",0,4.30440786566505,4.656,4.888,1,0,0,
"QF_NIA_small\From_AProVE_2014__Flatten.jar-obl-10__p29393_safety_0.smt2",0,1.76874475671141,2.016,2.197,0,1,0,
"QF_NIA_small\From_AProVE_2014__FlattenRTA.jar-obl-10__p29425_safety_0.smt2",0,1.8998093569662,2.203,2.388,1,0,0,
"QF_NIA_small\From_AProVE_2014__FlattenRTA.jar-obl-10__p29448_safety_0.smt2",0,33.9034463894967,37.031,38.559,1,0,0,
"QF_NIA_small\From_AProVE_2014__FlattenRTA.jar-obl-10__p29475_terminationG_0.smt2",,919.56043956044,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__FlattenTree.jar-obl-9__p29513_terminationG_0.smt2",0,52.5872123430962,60.078,62.576,1,0,0,
"QF_NIA_small\From_AProVE_2014__FlattenTreeListRec.jar-obl-10__p29555_safety_0.smt2",0,2.51784096057997,2.656,2.85,1,0,0,
"QF_NIA_small\From_AProVE_2014__FlattenTreeListRec.jar-obl-10__p29573_safety_0.smt2",0,5.8786614092585,6.859,7.253,1,0,0,
"QF_NIA_small\From_AProVE_2014__FlattenTreeListRec.jar-obl-10__p29595_terminationG_0.smt2",0,781.440280352178,806.094,838.694,0,1,0,
"QF_NIA_small\From_AProVE_2014__FlattenTreeRec.jar-obl-9__p29631_edge_closing_0.smt2",,893.635198633063,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__flip_rec.jar-obl-8__p29677_terminationG_0.smt2",,907.986111111111,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__Graph.jar-obl-17__p29751_terminationG_0.smt2",,853.181076672104,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__Graph.jar-obl-17__p29767_edge_closing_0.smt2",0,3.50223214285714,3.797,4.027,1,0,0,
"QF_NIA_small\From_AProVE_2014__Graph.jar-obl-17__p29778_edge_closing_0.smt2",,938.537460744729,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__Graph.jar-obl-17__terminationQ_2_0.smt2",0,175.132361111111,188.359,195.928,0,1,0,
