,"smt.arith.gomory_polarity=false","-file:{0} smt.arith.gomory_polarity=false",,,,,,
,"RV 11688","T_norm 11688","T_cpu 11688","T_wc 11688","# SAT 11688","# UNSAT 11688","# UNKNOWN 11688",
"QF_NIA_small\aproveSMT3496695621216907819.smt2",0,9.95371240601503,11.391,11.911,0,1,0,
"QF_NIA_small\aproveSMT3571876635740058861.smt2",0,12.9321905339806,15.281,15.988,0,1,0,
"QF_NIA_small\aproveSMT3611058756933534688.smt2",0,0.0409788967822816,0.047,0.224,1,0,0,
"QF_NIA_small\aproveSMT3612851711724526218.smt2",0,0.952591590341382,1.094,1.416,1,0,0,
"QF_NIA_small\aproveSMT3778692042252886508.smt2",0,0.0283376679670568,0.031,0.129,1,0,0,
"QF_NIA_small\aproveSMT3807494294977005803.smt2",0,0.0288631346578367,0.031,0.471,1,0,0,
"QF_NIA_small\aproveSMT3839584170547805483.smt2",0,176.239756279268,197.891,205.942,0,1,0,
"QF_NIA_small\aproveSMT3935457195847984314.smt2",0,5.05365953947368,5.141,5.368,0,1,0,
"QF_NIA_small\aproveSMT3970517148307051183.smt2",0,0.0716831140350877,0.078,0.27,1,0,0,
"QF_NIA_small\aproveSMT3981927164583947462.smt2",0,9.19293251149185,10.516,10.932,0,1,0,
"QF_NIA_small\aproveSMT4004559194265078508.smt2",0,0.0283253899480069,0.031,0.151,1,0,0,
"QF_NIA_small\aproveSMT4005477226838207398.smt2",0,0.144124779541446,0.156,0.239,1,0,0,
"QF_NIA_small\aproveSMT4015411381612320072.smt2",0,1.65775357607282,1.828,2.164,1,0,0,
"QF_NIA_small\aproveSMT405002793410787217.smt2",0,0.0577262693156733,0.063,0.148,1,0,0,
"QF_NIA_small\aproveSMT4068876412031045354.smt2",0,0.127574804856895,0.141,0.188,1,0,0,
"QF_NIA_small\aproveSMT4159349101604568985.smt2",0,0.475402159541648,0.516,0.811,0,1,0,
"QF_NIA_small\aproveSMT4163246385735196737.smt2",0,0.129884105960265,0.141,0.494,1,0,0,
"QF_NIA_small\aproveSMT4177797293206130085.smt2",0,0.171900283171521,0.203,0.42,0,1,0,
"QF_NIA_small\aproveSMT4293993713008672806.smt2",0,14.1619387135922,16.734,17.463,1,0,0,
"QF_NIA_small\aproveSMT4380061691498964684.smt2",0,3.57271925958572,3.875,4.206,1,0,0,
"QF_NIA_small\aproveSMT4408268044216253595.smt2",0,0.551134082697712,0.656,0.832,1,0,0,
"QF_NIA_small\aproveSMT4439607947222714793.smt2",0,0.0436609528049866,0.047,0.166,1,0,0,
"QF_NIA_small\aproveSMT4504963179470263546.smt2",0,0.440497423701942,0.531,1.181,0,1,0,
"QF_NIA_small\aproveSMT4525776783561378911.smt2",0,0.0524889602569249,0.063,0.174,1,0,0,
"QF_NIA_small\aproveSMT4553505495713257009.smt2",0,0.0420327903986284,0.047,0.484,1,0,0,
"QF_NIA_small\aproveSMT4589478066325636629.smt2",0,0.389652317880795,0.422,0.734,1,0,0,
"QF_NIA_small\aproveSMT4606013414596055049.smt2",0,0.0994836956521739,0.109,0.2,1,0,0,
"QF_NIA_small\aproveSMT4610599926347927445.smt2",0,0.0537844508432744,0.063,0.182,1,0,0,
"QF_NIA_small\aproveSMT4626738710431749334.smt2",0,0.147422099220992,0.172,0.465,0,1,0,
"QF_NIA_small\aproveSMT4726660327701427.smt2",0,0.0390376194267516,0.047,0.163,1,0,0,
"QF_NIA_small\aproveSMT4764278413219307912.smt2",0,0.0291073018699911,0.031,0.155,1,0,0,
"QF_NIA_small\aproveSMT4776473963623431246.smt2",0,20.9587771512114,23.984,24.989,0,1,0,
"QF_NIA_small\aproveSMT4786517774271864296.smt2",0,6.20681955038137,7.391,7.812,0,1,0,
"QF_NIA_small\aproveSMT4790304217385820014.smt2",0,0.589446721311475,0.688,0.875,1,0,0,
"QF_NIA_small\aproveSMT4812740542900327077.smt2",0,0.0432183781401498,0.047,0.256,1,0,0,
"QF_NIA_small\aproveSMT4817399800518468578.smt2",0,0.406316973853408,0.453,0.705,1,0,0,
"QF_NIA_small\aproveSMT4830702979511545177.smt2",0,0.122769953051643,0.125,0.229,1,0,0,
"QF_NIA_small\aproveSMT4843513687534854491.smt2",0,0.582106164383562,0.609,0.791,1,0,0,
"QF_NIA_small\aproveSMT4894552965501289252.smt2",0,0.103646452635751,0.125,0.465,1,0,0,
"QF_NIA_small\aproveSMT4940364873027923219.smt2",0,0.0427846858638743,0.047,0.15,1,0,0,
"QF_NIA_small\aproveSMT5038173880269306850.smt2",0,0.144315673289183,0.156,0.28,1,0,0,
"QF_NIA_small\aproveSMT5046440760903487310.smt2",0,0.0426358695652174,0.047,0.156,1,0,0,
"QF_NIA_small\aproveSMT5056627952338669338.smt2",0,0.617016022827041,0.672,0.89,1,0,0,
"QF_NIA_small\aproveSMT5205173846890464046.smt2",0,0.0421411688869789,0.047,0.177,1,0,0,
"QF_NIA_small\aproveSMT5210438168892578988.smt2",0,0.215137803373098,0.25,0.434,1,0,0,
"QF_NIA_small\aproveSMT5219933089216354552.smt2",0,0.23422571656051,0.281,0.6,1,0,0,
"QF_NIA_small\aproveSMT522772885303483707.smt2",0,0.328445827872433,0.359,0.536,0,1,0,
"QF_NIA_small\aproveSMT5236930360453082734.smt2",0,0.028264159100735,0.031,0.165,1,0,0,
"QF_NIA_small\aproveSMT525791599825112152.smt2",0,0.326602830974188,0.375,0.655,0,1,0,
"QF_NIA_small\aproveSMT5335778151184305698.smt2",0,1.19339937666963,1.281,1.521,1,0,0,
"QF_NIA_small\aproveSMT5348320449423401087.smt2",0,0.06681827473426,0.078,0.149,1,0,0,
"QF_NIA_small\aproveSMT5476436532372645500.smt2",0,0.234072240943555,0.266,0.453,1,0,0,
"QF_NIA_small\aproveSMT5493191018463992513.smt2",0,0.274199779249448,0.297,0.453,0,1,0,
"QF_NIA_small\aproveSMT5521985939949569030.smt2",0,4.30911190965092,5.016,5.51,1,0,0,
"QF_NIA_small\aproveSMT5541044923638316164.smt2",0,0.0613849765258216,0.063,0.167,1,0,0,
"QF_NIA_small\aproveSMT5555859573725551605.smt2",0,0.789206540825285,0.859,1.114,1,0,0,
"QF_NIA_small\aproveSMT5598217329789101375.smt2",0,0.661154935275081,0.781,0.992,1,0,0,
"QF_NIA_small\aproveSMT5606410117877393489.smt2",0,0.163915587129127,0.188,0.433,1,0,0,
"QF_NIA_small\aproveSMT5625725354797588883.smt2",0,0.386377068557919,0.469,0.708,1,0,0,
"QF_NIA_small\aproveSMT5697460246608014240.smt2",0,0.0811775662251655,0.094,0.192,1,0,0,
"QF_NIA_small\aproveSMT5775190440758349853.smt2",0,0.0447365419708029,0.047,0.126,1,0,0,
"QF_NIA_small\aproveSMT578728211229400351.smt2",0,564.029622395833,569.422,591.96,0,1,0,
"QF_NIA_small\aproveSMT5829491630698138486.smt2",0,0.0941227889757302,0.109,0.218,1,0,0,
"QF_NIA_small\aproveSMT5858552346124402853.smt2",0,4.16803516228748,5.156,5.559,0,1,0,
"QF_NIA_small\aproveSMT5913022081957613825.smt2",0,21.0144084384515,23.094,24.043,0,1,0,
"QF_NIA_small\aproveSMT5989587704234446991.smt2",0,2.0949846356453,2.281,2.566,1,0,0,
"QF_NIA_small\aproveSMT5992389869070970435.smt2",0,9.6693390052356,10.594,11.099,0,1,0,
"QF_NIA_small\aproveSMT6007639960281434719.smt2",0,0.88485270700637,1.063,1.364,1,0,0,
"QF_NIA_small\aproveSMT6023062156836720896.smt2",0,16.0565376569038,18.344,19.033,1,0,0,
"QF_NIA_small\aproveSMT6030602863271290399.smt2",0,832.314540705268,913.875,950.266,0,1,0,
"QF_NIA_small\aproveSMT6033388866962201290.smt2",0,5.29100662442395,4.391,4.689,1,0,0,
"QF_NIA_small\aproveSMT6054561478528727566.smt2",0,0.15035648574057,0.156,0.27,0,1,0,
"QF_NIA_small\aproveSMT6071606564644554507.smt2",0,1.55654761904762,1.625,1.963,1,0,0,
"QF_NIA_small\aproveSMT6116422603960968616.smt2",0,7.38878381476387,7.703,7.983,1,0,0,
"QF_NIA_small\aproveSMT6155317075733447430.smt2",0,0.0704168461869884,0.078,0.185,1,0,0,
"QF_NIA_small\aproveSMT6201299735749963496.smt2",0,0.649804756833511,0.875,1.312,1,0,0,
"QF_NIA_small\aproveSMT6242888656932764676.smt2",0,0.057396839332748,0.063,0.266,1,0,0,
"QF_NIA_small\aproveSMT6285895805497343865.smt2",0,0.988953025477707,1.188,1.532,0,1,0,
"QF_NIA_small\aproveSMT629665582926508878.smt2",0,0.809655817972348,0.672,0.844,1,0,0,
"QF_NIA_small\aproveSMT6301725928280158574.smt2",0,1.04887362637363,1.141,1.478,1,0,0,
"QF_NIA_small\aproveSMT6405258831427788557.smt2",0,0.344236492673993,0.359,0.687,1,0,0,
"QF_NIA_small\aproveSMT6456513912671766647.smt2",0,3.80585307459678,3.609,3.951,0,1,0,
"QF_NIA_small\aproveSMT6461796824751951221.smt2",0,4.66551590808661,5.047,5.346,0,1,0,
"QF_NIA_small\aproveSMT6500048596873196244.smt2",0,0.828697183098592,0.844,1.171,1,0,0,
"QF_NIA_small\aproveSMT6549179037310304786.smt2",0,0.122885338345865,0.141,0.505,1,0,0,
"QF_NIA_small\aproveSMT655469581631834278.smt2",0,0.0271153048527582,0.031,0.142,1,0,0,
"QF_NIA_small\aproveSMT6658278851923446624.smt2",0,0.135464152507252,0.156,0.236,1,0,0,
"QF_NIA_small\aproveSMT6674842082078899004.smt2",0,43.2737150020894,49.5,51.435,1,0,0,
"QF_NIA_small\aproveSMT6744625072979146355.smt2",0,1.22018871837412,1.406,1.627,1,0,0,
"QF_NIA_small\aproveSMT6753330551938377858.smt2",0,0.0528638814016172,0.047,0.268,1,0,0,
"QF_NIA_small\aproveSMT6771738228131904044.smt2",0,13.9969908393694,15.703,16.38,0,1,0,
"QF_NIA_small\aproveSMT6871796204961549893.smt2",0,0.0424696838458207,0.047,0.154,1,0,0,
"QF_NIA_small\aproveSMT691472806777450769.smt2",0,0.0151541492814094,0.016,0.13,1,0,0,
"QF_NIA_small\aproveSMT7048666801337573956.smt2",0,7.5198383808969,6.172,6.479,1,0,0,
"QF_NIA_small\aproveSMT7070426067875134896.smt2",0,20.7838020833333,23.844,24.86,0,1,0,
"QF_NIA_small\aproveSMT7081278616493440418.smt2",0,0.0575991189427313,0.063,0.162,1,0,0,
"QF_NIA_small\aproveSMT7141115503836990123.smt2",0,0.0687289739276703,0.078,0.177,1,0,0,
"QF_NIA_small\aproveSMT7144269790757830415.smt2",0,3.24032608695652,3.563,3.897,1,0,0,
"QF_NIA_small\aproveSMT7145338241152838632.smt2",0,4.55732182628062,4.891,5.073,1,0,0,
"QF_NIA_small\aproveSMT7201733644041072759.smt2",,869.131699210636,1000,1000,0,0,0,
"QF_NIA_small\aproveSMT7278800282732675654.smt2",0,6.60060328185328,8.172,8.698,1,0,0,
"QF_NIA_small\aproveSMT7315824316795347455.smt2",0,0.767375411861614,0.891,1.47,1,0,0,
"QF_NIA_small\aproveSMT7334875128895402176.smt2",0,0.0699048331907613,0.078,0.165,1,0,0,
"QF_NIA_small\aproveSMT7377887083439038055.smt2",0,0.0281667384747953,0.031,0.153,1,0,0,
"QF_NIA_small\aproveSMT7425096829426664326.smt2",0,3.32345711297071,3.797,4.165,1,0,0,
"QF_NIA_small\aproveSMT743198230882528455.smt2",0,0.0560918060918061,0.063,0.299,1,0,0,
"QF_NIA_small\aproveSMT7440630011441673394.smt2",0,517.737856859635,624.156,648.8,0,1,0,
"QF_NIA_small\aproveSMT7608975121595496463.smt2",0,0.0552386987748204,0.063,0.171,1,0,0,
"QF_NIA_small\aproveSMT7610852511450248253.smt2",0,0.421385819521179,0.438,0.744,1,0,0,
"QF_NIA_small\aproveSMT778144120697107907.smt2",0,0.114442013129103,0.125,0.211,1,0,0,
"QF_NIA_small\aproveSMT7823144654332746343.smt2",0,0.387539899680802,0.406,0.74,0,1,0,
"QF_NIA_small\aproveSMT7861215804091976133.smt2",0,1.08759685505925,1.141,1.474,0,1,0,
"QF_NIA_small\aproveSMT7917963829768768087.smt2",0,10.8004947916667,12.391,13.792,0,1,0,
"QF_NIA_small\aproveSMT8012602079643276968.smt2",0,0.0701448497854077,0.078,0.184,1,0,0,
"QF_NIA_small\aproveSMT8038578912200818680.smt2",0,0.0425065019505852,0.047,0.151,1,0,0,
"QF_NIA_small\aproveSMT8056030040600901039.smt2",0,1.65289886660854,1.813,2.083,1,0,0,
"QF_NIA_small\aproveSMT8120783453179243473.smt2",0,0.251442307692308,0.281,0.571,0,1,0,
"QF_NIA_small\aproveSMT8137047330849691949.smt2",0,2.1681189269117,2.453,2.759,0,1,0,
"QF_NIA_small\aproveSMT8204649684904954337.smt2",0,0.0398628048780488,0.047,0.144,1,0,0,
"QF_NIA_small\aproveSMT8205772230016192248.smt2",0,7.78415830291971,8.156,8.493,0,1,0,
"QF_NIA_small\aproveSMT8213728202959413718.smt2",0,2.01663213627993,2.094,2.332,1,0,0,
"QF_NIA_small\aproveSMT8264792885821091201.smt2",0,2.95126538987688,3.094,3.387,1,0,0,
"QF_NIA_small\aproveSMT8282187318664889653.smt2",0,0.113498263888889,0.141,0.271,1,0,0,
"QF_NIA_small\aproveSMT82980353335522103.smt2",0,4.0822128532361,4.281,4.63,1,0,0,
"QF_NIA_small\aproveSMT8328864454385468275.smt2",0,2.32880901287554,2.594,2.93,1,0,0,
"QF_NIA_small\aproveSMT8349063162874178644.smt2",0,0.861637029288703,0.984,1.168,1,0,0,
"QF_NIA_small\aproveSMT8366476055690990863.smt2",0,0.252464430894309,0.297,0.463,0,1,0,
"QF_NIA_small\aproveSMT8377786446909921993.smt2",0,2.25383932302549,2.578,2.824,0,1,0,
"QF_NIA_small\aproveSMT8384181922198476260.smt2",,917.946467749013,1000,1000,0,0,0,
"QF_NIA_small\aproveSMT8423039779088334472.smt2",0,1.74472513686131,1.828,2.122,0,1,0,
"QF_NIA_small\aproveSMT8524404391338204488.smt2",0,0.0947463768115942,0.109,0.428,1,0,0,
"QF_NIA_small\aproveSMT8573084889555001775.smt2",0,8.48077749140893,9.438,9.805,0,1,0,
"QF_NIA_small\aproveSMT8666199152065483741.smt2",0,0.116556061806656,0.141,0.449,0,1,0,
"QF_NIA_small\aproveSMT8677323562739420602.smt2",0,0.0671476992604766,0.078,0.18,1,0,0,
"QF_NIA_small\aproveSMT8739079467798956217.smt2",0,0.479132736156352,0.563,0.869,0,1,0,
"QF_NIA_small\aproveSMT8739447481320129819.smt2",0,0.125613791631085,0.141,0.245,1,0,0,
"QF_NIA_small\aproveSMT8797788573757816721.smt2",0,0.104480593607306,0.109,0.234,1,0,0,
"QF_NIA_small\aproveSMT8801446599485295192.smt2",0,1.24793926247289,1.375,1.692,1,0,0,
"QF_NIA_small\aproveSMT880649614033826505.smt2",0,1.2063927943761,1.313,1.574,1,0,0,
"QF_NIA_small\aproveSMT8813034472200507181.smt2",0,0.0797256097560976,0.094,0.212,1,0,0,
"QF_NIA_small\aproveSMT8866413736567330792.smt2",0,0.0682981613038027,0.078,0.302,1,0,0,
"QF_NIA_small\aproveSMT8878736820157791946.smt2",0,0.113745106568073,0.125,0.428,1,0,0,
"QF_NIA_small\aproveSMT901847787721299507.smt2",0,0.0596487226277373,0.063,0.175,1,0,0,
"QF_NIA_small\aproveSMT902782301342505505.smt2",0,0.453039689206216,0.516,0.73,1,0,0,
"QF_NIA_small\aproveSMT9030607454323718032.smt2",0,4.9179157239819,6.234,6.657,1,0,0,
"QF_NIA_small\aproveSMT9054136929086877877.smt2",0,6.58483283645656,7.391,7.736,1,0,0,
"QF_NIA_small\aproveSMT9073350781778038452.smt2",0,7.33111816616444,8.141,8.522,0,1,0,
"QF_NIA_small\aproveSMT9118077011737449494.smt2",0,2.8046771340115,3.031,3.379,1,0,0,
"QF_NIA_small\aproveSMT9169917326916030775.smt2",0,0.235161870503597,0.234,0.405,0,1,0,
"QF_NIA_small\aproveSMT9190658207098859112.smt2",0,9.22330517100977,10.828,11.208,1,0,0,
"QF_NIA_small\aproveSMT9210831631031619938.smt2",0,17.5259501430323,20.5,21.719,1,0,0,
"QF_NIA_small\aproveSMT944940066259205664.smt2",0,0.0556146320714589,0.063,0.416,1,0,0,
"QF_NIA_small\aproveSMT955385929993658388.smt2",0,0.137573653198653,0.156,0.487,0,1,0,
"QF_NIA_small\aproveSMT993796237976442048.smt2",0,5.03362642585551,5.063,5.318,0,1,0,
"QF_NIA_small\b.04_true-termination.c_Iteration1_Loop+nonterminationTemplate_0.smt2",0,0.88691997640582,1.078,1.421,0,1,0,
"QF_NIA_small\b.07-alloca_true-termination.c.i_Iteration2_Lasso+nonterminationTemplate.smt2",0,0.953673361522199,1.078,1.472,0,1,0,
"QF_NIA_small\ChenFlurMukhopadhyay-SAS2012-Ex2.06_false-termination.c_Iteration1_Loop+nonterminationTemplate_0.smt2",0,151.783933808127,173.188,180.284,0,1,0,
"QF_NIA_small\ChenFlurMukhopadhyay-SAS2012-Ex3.10_true-termination.c_Iteration1_Loop+nonterminationTemplate_0.smt2",0,1.11580962800875,1.219,1.439,0,1,0,
"QF_NIA_small\flag-alloca_true-termination.c.i_Iteration1_Lasso+nonterminationTemplate.smt2",0,1.41689768145162,1.344,1.634,0,1,0,
"QF_NIA_small\From_AProVE_2014__Alternate.jar-obl-10__p27480_terminationG_0.smt2",,799.694189602447,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__Alternate.jar-obl-10__terminationS_8_0.smt2",0,10.4741679566564,9.703,10.166,0,1,0,
"QF_NIA_small\From_AProVE_2014__AlternatingGrowReduce2.jar-obl-9__terminationS_1_0.smt2",0,1.36432336488812,1.516,1.691,0,1,0,
"QF_NIA_small\From_AProVE_2014__AlternatingGrowReduceRec2.jar-obl-9__term_unfeasibility_1_0.smt2",0,0.250053123671908,0.281,0.429,0,1,0,
"QF_NIA_small\From_AProVE_2014__alternDivWidening_rec.jar-obl-8__p27568_terminationG_0.smt2",0,2.12419837537409,2.375,2.595,1,0,0,
"QF_NIA_small\From_AProVE_2014__alternKonv_rec.jar-obl-8__p27639_edge_closing_0.smt2",0,8.0664314516129,9.563,9.962,0,1,0,
"QF_NIA_small\From_AProVE_2014__AProVE12-cyclic-Visit.jar-obl-9__p27675_terminationG_0.smt2",0,0.487873134328358,0.578,0.764,1,0,0,
"QF_NIA_small\From_AProVE_2014__BMOG_CAV_12_MarkingGraphVisitor.jar-obl-11__p27764_terminationG_0.smt2",0,131.894420131291,144.063,149.881,0,1,0,
"QF_NIA_small\From_AProVE_2014__Choose.jar-obl-8__p27802_terminationG_0.smt2",0,0.216377978817299,0.234,0.418,0,1,0,
"QF_NIA_small\From_AProVE_2014__ChooseLife.jar-obl-8__p27825_terminationG_0.smt2",,904.453091223519,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__complxStruc_rec.jar-obl-8__terminationS_0_0.smt2",0,101.821087588211,117.25,122.047,0,1,0,
"QF_NIA_small\From_AProVE_2014__Convert.jar-obl-9__p27975_edge_closing_0.smt2",0,2.80298101535836,3.141,3.362,0,1,0,
"QF_NIA_small\From_AProVE_2014__ConvertRec.jar-obl-9__p28041_edge_closing_0.smt2",0,1.87006501182033,1.891,2.121,0,1,0,
"QF_NIA_small\From_AProVE_2014__Count.jar-obl-10__p28177_edge_closing_0.smt2",0,1.44459488734835,1.594,1.794,0,1,0,
"QF_NIA_small\From_AProVE_2014__Count.jar-obl-10-2__p28122_terminationG_0.smt2",,888.322717622081,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__Count.jar-obl-10-2__terminationS_9_0.smt2",0,8.32308427192277,9.891,10.285,0,1,0,
"QF_NIA_small\From_AProVE_2014__CountMetaList.jar-obl-9__p28209_edge_closing_0.smt2",0,70.224974593496,82.578,85.936,1,0,0,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28249_terminationG_0.smt2",,916.739702015776,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28267_terminationG_0.smt2",,902.891670263271,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28283_terminationG_0.smt2",,863.392488650433,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28299_terminationG_0.smt2",,891.730605285592,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28317_terminationG_0.smt2",,913.53711790393,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28333_terminationG_0.smt2",,869.131699210636,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28349_terminationG_0.smt2",0,83.3995871655518,95.359,99.655,0,1,0,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28367_terminationG_0.smt2",0,4.92551369863013,5.672,5.964,0,1,0,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28383_terminationG_0.smt2",,877.148846960168,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__CyclicalListDuplicate.jar-obl-9__p28410_terminationG_0.smt2",0,0.986740008503401,1.109,1.31,1,0,0,
"QF_NIA_small\From_AProVE_2014__Distances.jar-obl-19__p28453_terminationG_0.smt2",0,79.1295676350431,83.328,86.656,1,0,0,
"QF_NIA_small\From_AProVE_2014__Distances.jar-obl-19__terminationS_12_0.smt2",0,7.74106775123559,8.984,9.39,0,1,0,
"QF_NIA_small\From_AProVE_2014__Distances.jar-obl-19__terminationS_4_0.smt2",0,10.424752034588,9.797,10.24,0,1,0,
"QF_NIA_small\From_AProVE_2014__DivMinus.jar-obl-11__p28485_terminationG_0.smt2",0,35.9449524769585,29.828,31.034,1,0,0,
"QF_NIA_small\From_AProVE_2014__DivMinus.jar-obl-11__p28519_terminationG_0.smt2",0,3.4632001736865,3.813,4.023,1,0,0,
"QF_NIA_small\From_AProVE_2014__DivMinus.jar-obl-11__p28547_terminationG_0.smt2",,977.11349836525,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__DivMinus.jar-obl-11__p28566_edge_closing_0.smt2",0,271.488239102287,300.688,312.878,1,0,0,
"QF_NIA_small\From_AProVE_2014__DivTernary.jar-obl-10__p28667_terminationG_0.smt2",0,2.13870468611848,2.313,2.518,1,0,0,
"QF_NIA_small\From_AProVE_2014__DivTernary.jar-obl-10__terminationS_14_0.smt2",0,10.0179436511984,9.391,9.785,0,1,0,
"QF_NIA_small\From_AProVE_2014__DivTernary.jar-obl-10__terminationS_23_0.smt2",0,21.1357459939368,23.328,24.296,0,1,0,
"QF_NIA_small\From_AProVE_2014__DivTernary2.jar-obl-9__p28622_terminationG_0.smt2",0,189.161259343854,217.734,226.637,0,1,0,
"QF_NIA_small\From_AProVE_2014__DivTernary2.jar-obl-9__p28634_edge_closing_0.smt2",0,2.4650991717524,2.703,2.901,1,0,0,
"QF_NIA_small\From_AProVE_2014__DivTernary2.jar-obl-9__p28644_edge_closing_0.smt2",,998.091603053435,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__Domino.jar-obl-27__p28689_terminationG_0.smt2",0,330.195046861378,362.078,376.403,1,0,0,
"QF_NIA_small\From_AProVE_2014__Domino.jar-obl-27__terminationS_10_0.smt2",0,44.5376410835214,47.156,49.192,0,1,0,
"QF_NIA_small\From_AProVE_2014__Domino.jar-obl-27__terminationS_4_0.smt2",0,16.7117549668874,18.094,18.768,0,1,0,
"QF_NIA_small\From_AProVE_2014__Et1-rec.jar-obl-8__p28758_terminationG_0.smt2",,841.512469831054,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__Et3.jar-obl-9__p28807_terminationG_0.smt2",0,15.3075262352427,16.734,17.466,1,0,0,
"QF_NIA_small\From_AProVE_2014__Et3-rec.jar-obl-8__p28848_terminationG_0.smt2",0,0.99526968247064,1.094,1.37,0,1,0,
"QF_NIA_small\From_AProVE_2014__Et4.jar-obl-8__p28888_terminationG_0.smt2",0,5.09395597928437,5.172,5.433,1,0,0,
"QF_NIA_small\From_AProVE_2014__Et4.jar-obl-8__p28936_terminationG_0.smt2",0,80.7755115424974,73.594,76.547,1,0,0,
"QF_NIA_small\From_AProVE_2014__Et4-rec.jar-obl-8__p28955_terminationG_0.smt2",0,2.75178790355537,3.219,3.385,1,0,0,
"QF_NIA_small\From_AProVE_2014__even_rec.jar-obl-8__p29058_terminationG_0.smt2",0,0.13880042462845,0.156,0.26,0,1,0,
"QF_NIA_small\From_AProVE_2014__EvenOdd.jar-obl-8__p29030_terminationG_0.smt2",0,0.159876611827479,0.172,0.277,0,1,0,
"QF_NIA_small\From_AProVE_2014__ex01_rec.jar-obl-8__p29091_terminationG_0.smt2",,924.028268551237,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__ex04_rec.jar-obl-8__p29168_terminationG_0.smt2",,906.412478336222,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__ex04_rec.jar-obl-8__p29187_terminationG_0.smt2",,871.303623490212,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__ex08_rec.jar-obl-8__p29227_terminationG_0.smt2",0,45.2709788414133,52.672,54.806,1,0,0,
"QF_NIA_small\From_AProVE_2014__ex08_rec.jar-obl-8__terminationS_4_0.smt2",0,36.9624421783011,42.016,43.811,0,1,0,
"QF_NIA_small\From_AProVE_2014__Exc2.jar-obl-8__p29261_edge_closing_0.smt2",0,1.29776674937965,1.5,1.716,1,0,0,
"QF_NIA_small\From_AProVE_2014__FibSLR.jar-obl-8__p29342_terminationG_0.smt2",0,1.93498942917548,2.188,2.399,1,0,0,
"QF_NIA_small\From_AProVE_2014__Flatten.jar-obl-10__p29372_safety_0.smt2",0,3.77541326749678,4.203,4.459,1,0,0,
"QF_NIA_small\From_AProVE_2014__Flatten.jar-obl-10__p29393_safety_0.smt2",0,1.82277361631294,2.094,2.302,0,1,0,
"QF_NIA_small\From_AProVE_2014__FlattenRTA.jar-obl-10__p29425_safety_0.smt2",0,2.1167496886675,2.438,2.66,1,0,0,
"QF_NIA_small\From_AProVE_2014__FlattenRTA.jar-obl-10__p29448_safety_0.smt2",0,32.9541648776299,36.688,38.222,1,0,0,
"QF_NIA_small\From_AProVE_2014__FlattenRTA.jar-obl-10__p29475_terminationG_0.smt2",,908.774978279757,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__FlattenTree.jar-obl-9__p29513_terminationG_0.smt2",0,51.441953125,59.016,61.413,1,0,0,
"QF_NIA_small\From_AProVE_2014__FlattenTreeListRec.jar-obl-10__p29555_safety_0.smt2",0,2.26600767953508,2.609,2.754,1,0,0,
"QF_NIA_small\From_AProVE_2014__FlattenTreeListRec.jar-obl-10__p29573_safety_0.smt2",0,5.06872246696035,5.5,5.692,1,0,0,
"QF_NIA_small\From_AProVE_2014__FlattenTreeListRec.jar-obl-10__p29595_terminationG_0.smt2",0,696.974917763158,759.609,790.483,0,1,0,
"QF_NIA_small\From_AProVE_2014__FlattenTreeRec.jar-obl-9__p29631_edge_closing_0.smt2",,891.730605285592,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__flip_rec.jar-obl-8__p29677_terminationG_0.smt2",,892.110874200426,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__Graph.jar-obl-17__p29751_terminationG_0.smt2",,1099.89484752892,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__Graph.jar-obl-17__p29767_edge_closing_0.smt2",0,3.43598837209302,3.531,3.797,1,0,0,
"QF_NIA_small\From_AProVE_2014__Graph.jar-obl-17__p29778_edge_closing_0.smt2",,875.313807531381,1000,1000,0,0,0,
