,"smt.arith.gomory_use_big_cuts=false","-file:{0} smt.arith.gomory_use_big_cuts=false",,,,,,
,"RV 11708","T_norm 11708","T_cpu 11708","T_wc 11708","# SAT 11708","# UNSAT 11708","# UNKNOWN 11708",
"QF_LIA/nec-smt/large/bftpd_login/prp-80-50.smt2",0,91.5796229111697,99.547,103.448,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-81-50.smt2",0,171.639036978221,180.828,188.085,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-82-50.smt2",0,87.622598206661,98.094,101.933,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-83-50.smt2",0,97.8011100589226,111.078,115.63,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-84-50.smt2",0,176.92415235579,192.063,199.665,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-8-46.smt2",0,114.815525876461,131.5,136.762,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-8-47.smt2",0,123.823541189931,129.328,134.551,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-8-48.smt2",0,110.240196078431,120.938,125.778,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-8-49.smt2",0,330.916621475054,364.609,379.383,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-8-50.smt2",0,199.89844877345,198.656,206.544,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-85-50.smt2",0,85.7422314963797,101.891,106.016,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-86-50.smt2",0,87.3940421535894,100.094,104.199,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-87-50.smt2",0,104.386820652174,114.766,119.441,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-9-46.smt2",0,96.0245922791082,111.172,115.724,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-9-47.smt2",0,61.3114464812473,69.547,72.408,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-9-48.smt2",0,111.263221153846,116.156,120.785,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-9-49.smt2",0,255.760609192607,251.359,261.423,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-9-50.smt2",,899.398108340499,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-10-46.smt2",0,575.600124750499,689.234,716.582,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-10-47.smt2",0,613.768595041322,639,664.461,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-10-48.smt2",,861.969509682736,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-10-49.smt2",,863.036303630363,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-10-50.smt2",,996.190476190476,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-11-46.smt2",0,434.569379762913,490.656,510.302,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-11-47.smt2",0,854.93342760181,903.156,938.784,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-11-48.smt2",,983.082706766917,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-11-49.smt2",,990.061523899669,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-11-50.smt2",,928.12777284827,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-12-46.smt2",0,353.430932479375,389.078,404.674,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-12-47.smt2",0,688.250023737182,866.234,900.248,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-12-48.smt2",0,743.327091836735,870.531,905.776,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-12-49.smt2",,813.691170750681,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-12-50.smt2",,1058.16894284269,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-13-46.smt2",0,468.983434666117,543.859,565.601,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-13-47.smt2",0,536.125197606143,567.391,590.168,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-13-48.smt2",0,652.562664113786,712.766,741.37,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-13-49.smt2",0,873.920597880926,827.969,861.147,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-13-50.smt2",,838.141025641026,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-14-46.smt2",0,531.595551638324,612.656,636.844,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-14-47.smt2",0,708.235602480806,573.156,596.487,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-14-48.smt2",,810.852713178295,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-14-49.smt2",,968.518518518519,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-14-50.smt2",,892.872385830132,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-1-46.smt2",0,196.774794727744,217.656,226.573,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-1-47.smt2",0,356.324708958169,431.609,448.719,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-1-48.smt2",0,405.322419068298,490.766,510.016,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-1-49.smt2",0,704.924247925311,812.078,844.839,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-1-50.smt2",,828.843106180666,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-15-46.smt2",0,191.551893028846,190.453,198.154,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-15-47.smt2",0,325.823315217391,358.219,372.774,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-15-48.smt2",0,278.602260288967,304.172,316.43,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-15-49.smt2",0,825.163598047915,889.063,924.661,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-15-50.smt2",,913.93621668851,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-16-46.smt2",0,253.724888641425,272.281,283.272,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-16-47.smt2",0,534.336866212186,599.469,623.652,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-16-48.smt2",0,798.364444563816,888.047,923.306,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-16-49.smt2",,887.568943572338,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-16-50.smt2",,922.805469783855,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-17-46.smt2",0,276.026325,329.859,343.503,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-17-47.smt2",0,468.433782734132,504.484,524.324,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-17-48.smt2",0,531.778461217681,609.563,633.694,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-17-49.smt2",0,554.41857531056,512.016,532.565,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-17-50.smt2",,911.149825783972,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-18-46.smt2",0,753.571670883164,783.109,814.318,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-18-47.smt2",,875.313807531381,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-18-48.smt2",,892.491467576792,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-18-49.smt2",,1099.89484752892,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-18-50.smt2",,985.398021667452,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-19-46.smt2",0,285.800485791893,326.922,340.026,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-19-47.smt2",0,456.081468273487,443.219,460.897,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-19-48.smt2",0,552.263680131517,562.031,584.531,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-19-49.smt2",,951.774340309372,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-19-50.smt2",,864.820173625465,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-20-46.smt2",0,231.632911070411,272.047,282.938,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-20-47.smt2",0,410.849527994792,452.484,470.754,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-20-48.smt2",0,393.52125568887,454.656,472.835,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-20-49.smt2",,828.514851485148,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-20-50.smt2",,841.512469831054,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-21-46.smt2",0,167.145173060884,191.594,199.324,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-21-47.smt2",0,182.520870190181,197.266,205.189,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-21-48.smt2",0,413.374695287107,364.766,379.585,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-21-49.smt2",0,403.559768178105,472.234,491.179,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-21-50.smt2",,945.750452079566,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-22-46.smt2",0,30.1156408629442,34.031,35.461,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-22-47.smt2",0,43.735848085632,50.781,52.882,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-22-48.smt2",0,76.7353843669251,85.172,88.692,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-22-49.smt2",0,63.2011613691929,61.781,64.293,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-22-50.smt2",,883.819180397127,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-23-46.smt2",0,81.5425560586459,90.391,94.134,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-23-47.smt2",0,46.2966926070039,56.875,59.256,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-23-48.smt2",0,414.560515873016,436.953,454.423,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-23-49.smt2",0,181.410417614929,190.516,198.215,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-23-50.smt2",,821.358460934433,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-24-46.smt2",0,138.73117437338,153.453,159.717,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-24-47.smt2",0,330.594711115993,359.672,374.063,1,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-24-48.smt2",0,499.867307692308,528.063,549.038,1,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-24-49.smt2",,862.324814509481,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-24-50.smt2",,827.85912148793,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-2-46.smt2",0,791.054673817864,863.656,898.286,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-2-47.smt2",,877.148846960168,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-2-48.smt2",,916.338151554972,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-2-49.smt2",,940.647482014389,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-2-50.smt2",,876.413908671973,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-25-43.smt2",0,56.5545634920635,59.609,61.998,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-25-46.smt2",0,136.786212568058,144.109,149.999,1,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-25-48.smt2",0,430.668070083682,492.016,511.889,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-25-49.smt2",0,552.391991598449,612.859,637.584,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-25-50.smt2",0,587.735739895698,646.453,672.596,1,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-26-43.smt2",0,69.1434837092732,79.125,82.324,1,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-26-45.smt2",0,82.212784679089,94.906,98.761,1,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-26-47.smt2",0,244.734388009992,281,292.216,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-26-48.smt2",0,210.909290224509,215.547,224.264,1,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-26-50.smt2",0,678.429550789586,759.828,790.338,1,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-27-46.smt2",0,130.425496372661,163.281,169.73,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-27-47.smt2",0,116.457863187588,118.406,123.157,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-27-48.smt2",0,159.826173580786,174.953,182.133,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-27-49.smt2",0,359.973663522013,410.391,427.015,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-27-50.smt2",,880.842105263158,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-28-42.smt2",0,28.4071639022261,31.109,32.407,1,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-28-44.smt2",0,71.0001029230136,82.438,85.818,1,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-28-46.smt2",0,111.37962962963,122.188,127.224,1,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-28-48.smt2",0,282.000105086171,320.688,333.734,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-28-49.smt2",0,317.750699917047,366.203,380.788,1,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-29-46.smt2",0,210.052371039805,247.203,257.059,1,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-29-47.smt2",0,191.87308877225,200.953,208.911,1,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-29-48.smt2",0,278.50730913504,301.672,313.805,1,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-29-49.smt2",0,557.493439226519,675.281,702.099,1,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-29-50.smt2",,1051.25628140704,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-30-46.smt2",0,210.247822299652,230.75,239.951,1,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-30-47.smt2",0,234.764116991079,276.734,287.866,1,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-30-48.smt2",0,256.874410377358,299.359,311.3,1,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-30-49.smt2",0,442.613697961839,487.891,507.482,1,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-30-50.smt2",,802.147239263804,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-31-46.smt2",0,145.616392569806,147.078,152.982,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-31-47.smt2",0,165.463092345079,195.281,202.993,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-31-48.smt2",0,189.639384920635,205.594,213.965,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-31-49.smt2",0,337.789932077125,368.469,383.498,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-31-50.smt2",,946.606334841629,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-32-46.smt2",0,170.133632757816,174.281,181.361,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-32-47.smt2",0,378.566020802651,491.484,510.862,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-32-48.smt2",0,415.318768056129,481.031,500.666,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-32-49.smt2",0,369.952021375465,380.563,395.947,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-32-50.smt2",0,781.916992579221,931.797,969.11,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-33-45.smt2",0,168.917161586733,180.141,187.478,1,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-33-46.smt2",0,250.365180170098,267.359,278.137,1,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-33-47.smt2",0,302.411049006323,320.047,332.899,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-33-48.smt2",0,331.693996751626,317.266,330.071,1,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-33-50.smt2",0,621.940280561122,741.75,771.637,1,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-34-46.smt2",0,345.729528985507,399.109,415.215,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-34-47.smt2",0,406.643020786768,434.828,452.56,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-34-48.smt2",0,890.093443627451,954.766,993.589,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-34-49.smt2",0,994.362985620583,942.078,980.328,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-34-50.smt2",,1005.28592023066,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-3-46.smt2",0,212.364838782925,223.531,232.604,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-3-47.smt2",0,595.251136812969,719.594,748.195,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-3-48.smt2",0,513.453174603174,541.188,562.77,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-3-49.smt2",0,682.019072106691,721.141,750.017,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-3-50.smt2",,983.082706766917,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-35-46.smt2",0,340.082946507515,367.719,382.309,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-35-47.smt2",0,483.692939330544,552.594,575.035,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-35-48.smt2",0,717.295699541285,747.469,777.09,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-35-49.smt2",,946.606334841629,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-35-50.smt2",,985.398021667452,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-36-45.smt2",0,90.7585107781286,82.516,85.91,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-36-46.smt2",0,179.489033264033,206.344,214.823,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-36-47.smt2",0,159.932473671614,159.703,166.148,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-37-46.smt2",0,152.241129638917,145.109,150.957,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-37-47.smt2",0,336.686739084803,383.359,398.902,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-37-48.smt2",0,373.393974167378,418.016,434.871,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-37-49.smt2",0,816.183744993324,876.656,912.239,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-37-50.smt2",0,573.024127531236,635.75,661.427,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-38-46.smt2",0,221.411025613431,245.859,255.89,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-38-47.smt2",0,154.00499092559,162.25,168.796,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-38-48.smt2",0,118.205144189072,130.297,135.675,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-38-49.smt2",0,353.908911325724,385.375,401.013,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-38-50.smt2",0,600.046918931584,612.094,636.754,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-39-46.smt2",0,235.235807860262,283.25,294.729,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-39-47.smt2",0,197.158941501525,247.297,257.218,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-39-48.smt2",0,213.665623707075,246.859,256.67,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-39-49.smt2",0,276.759361342869,332.984,346.363,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-39-50.smt2",,850.060950832995,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-40-46.smt2",0,272.745058760684,244.063,253.935,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-40-47.smt2",0,110.057072829132,112.688,117.261,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-40-48.smt2",0,188.584001128668,199.672,208.852,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-40-49.smt2",0,465.192048725329,540.797,562.753,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-40-50.smt2",,825.572217837411,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-41-46.smt2",0,238.096062052506,238.438,248.348,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-41-47.smt2",0,158.254125569044,199.406,207.458,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-41-48.smt2",0,226.316079952267,226.641,235.786,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-41-49.smt2",0,256.651747768806,288.672,300.289,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-42-46.smt2",0,279.811117609528,314.453,327.117,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-42-47.smt2",0,162.774233568593,176.391,183.576,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-42-48.smt2",,836.8,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-42-49.smt2",0,652.163928098809,706.719,735.405,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-42-50.smt2",0,618.575253999135,683.922,710.92,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-43-46.smt2",0,373.364190170054,430.297,447.627,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-43-47.smt2",0,165.998582474227,192.422,200.126,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-43-48.smt2",0,437.184259467989,463.516,482.004,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-43-49.smt2",0,655.77287397541,764.859,795.785,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-43-50.smt2",0,597.165787981859,629.422,654.545,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-44-46.smt2",0,139.432837429927,154.563,160.878,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-44-47.smt2",0,342.619764397906,375.375,390.414,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-44-48.smt2",0,362.041235806975,426.766,443.866,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-44-49.smt2",0,736.493242532604,836.828,869.811,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-44-50.smt2",,860.905349794239,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-4-46.smt2",,954.81515289822,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-4-47.smt2",,913.53711790393,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-4-48.smt2",,1232.03769140165,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-4-49.smt2",,915.936952714536,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-4-50.smt2",,1004.32069131061,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-45-45.smt2",0,91.4373730706743,107.609,111.903,1,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-45-47.smt2",0,233.67521280908,275.563,286.556,1,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-45-49.smt2",,828.514851485148,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-46-48.smt2",0,555.503788639101,661.453,687.759,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-46-49.smt2",,877.51677852349,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-46-50.smt2",0,572.454193622921,592.156,616.015,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-47-47.smt2",0,137.449748609328,153.547,159.665,1,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-47-49.smt2",0,463.541455874087,394.188,409.919,1,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-48-49.smt2",0,461.238761994159,528.484,549.708,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-48-50.smt2",,796.042617960426,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-49-49.smt2",0,871.050191885965,949.328,987.32,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-49-50.smt2",0,614.563553074979,697.406,725.664,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-50-49.smt2",0,655.447291853178,699.938,727.49,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-50-50.smt2",,972.118959107807,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-51-48.smt2",0,292.605156999564,320.719,333.761,1,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-51-50.smt2",0,592.516333567088,605.828,630.432,1,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-52-50.smt2",0,762.25514380531,823.469,855.992,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-53-50.smt2",0,596.21376300954,657.203,683.939,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-54-50.smt2",0,811.827562111801,937.172,975.138,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-5-46.smt2",0,540.146156330749,599.531,623.247,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-5-47.smt2",0,807.575931903373,926.859,964.557,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-5-48.smt2",,1136.95652173913,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-5-49.smt2",,825.572217837411,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-5-50.smt2",,907.986111111111,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-55-50.smt2",,923.212709620477,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-56-50.smt2",,871.666666666667,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-57-49.smt2",0,483.661510900283,572.672,595.518,1,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-58-49.smt2",0,644.422975929978,703.875,732.05,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-58-50.smt2",,930.19119608715,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-63-50.smt2",,936.017897091723,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-6-46.smt2",0,171.971618673647,235.516,245.449,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-6-47.smt2",0,309.184437639198,331.797,345.244,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-6-48.smt2",0,371.460578186597,405.375,421.666,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-6-49.smt2",,911.149825783972,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-6-50.smt2",,994.769377080361,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/checkpass/prp-7-46.smt2",0,253.280653526971,291.781,303.483,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-7-47.smt2",0,319.008298755187,294,306.071,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-7-48.smt2",0,427.940358154593,505.469,526.464,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-7-49.smt2",0,772.718912376004,781.953,813.45,0,1,0,
"QF_LIA/nec-smt/large/checkpass/prp-7-50.smt2",,982.159624413145,1000,1000,0,0,0,
