path,vanilla-10 result,vanilla-10 time,vanilla-10 memory,hybrid-10-clausal-lookahead result,hybrid-10-clausal-lookahead time,hybrid-10-clausal-lookahead memory,hybrid-10-lookahead result,hybrid-10-lookahead time,hybrid-10-lookahead memory
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp10_6vars_1ite_unsat.smt2,UNSAT,64,18760,UNSAT,95,51940,UNSAT,57,51940
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp6_7vars_4ite_unsat.smt2,UNSAT,758,19550,UNSAT,748,52900,UNSAT,796,52990
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp4_3vars_0ite_unsat.smt2,UNSAT,37,18350,UNSAT,41,51230,UNSAT,25,51230
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp4_8vars_1ite_unsat.smt2,UNSAT,65,18820,UNSAT,30,52220,UNSAT,82,52220
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp8_6vars_1ite_unsat.smt2,UNSAT,43,18850,UNSAT,69,52040,UNSAT,69,52040
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp16_6vars_1ite_unsat.smt2,UNSAT,39,18760,UNSAT,66,51940,UNSAT,50,51940
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp4_6vars_4ite_unsat.smt2,UNSAT,394,19050,UNSAT,571,52240,UNSAT,411,52240
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp14_7vars_4ite_unsat.smt2,UNSAT,1060,19550,UNSAT,1617,52900,UNSAT,1110,53000
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp6_4vars_3ite_unsat.smt2,UNSAT,255,18770,UNSAT,330,51670,UNSAT,189,51670
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp6_9vars_4ite_unsat.smt2,UNSAT,1538,20210,UNSAT,1925,53780,UNSAT,1928,53880
