path,vanilla-10 result,vanilla-10 time,vanilla-10 memory,hybrid-10-clausal-lookahead result,hybrid-10-clausal-lookahead time,hybrid-10-clausal-lookahead memory,hybrid-10-lookahead result,hybrid-10-lookahead time,hybrid-10-lookahead memory
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/OpposedDisjuncts.bpl_Iteration1_Lasso_5-phaseTemplate.smt2,UNKNOWN,10035,84780,UNKNOWN,10035,141950,UNKNOWN,10024,150590
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/2013POPL-BenAmGen-Ex4.2.bpl_Iteration1_Lasso_4-pieceTemplate.smt2,UNKNOWN,10029,27410,UNKNOWN,10029,63930,UNKNOWN,10023,64190
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/yPositive-SIscaled50.bpl_Iteration1_Loop_7-phaseTemplate.smt2,UNKNOWN,10023,41840,UNKNOWN,10033,41860,UNKNOWN,10034,41860
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/Gcd.bpl_Iteration1_Lasso_7-phaseTemplate.smt2,UNKNOWN,10031,106090,UNKNOWN,10046,165190,UNKNOWN,10031,165740
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/simple-scaled200.bpl_Iteration1_Lasso_4-phaseTemplate.smt2,UNKNOWN,10031,68090,UNKNOWN,10024,68110,UNKNOWN,10027,68110
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/simple-scaled200.bpl_Iteration1_Lasso_4-pieceTemplate.smt2,UNKNOWN,10038,239350,UNKNOWN,10036,239400,UNKNOWN,10032,239400
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/2013POPL-BenAmGen-Ex3.20.bpl_Iteration1_Loop_4-pieceTemplate.smt2,UNKNOWN,10019,26220,UNKNOWN,10052,61660,UNKNOWN,10019,62170
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/yPositive-SIscaled100.bpl_Iteration1_Loop_5-phaseTemplate.smt2,UNKNOWN,10038,40690,UNKNOWN,10023,40720,UNKNOWN,10024,40720
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/Damaskus.bpl_Iteration1_Lasso_7-phaseTemplate.smt2,SAT,1781,45370,SAT,2673,91300,SAT,1508,91150
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/yPositive-SIscaled75.bpl_Iteration1_Loop_6-phaseTemplate.smt2,UNKNOWN,10029,41180,UNKNOWN,10039,41200,UNKNOWN,10028,41200
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/simple-scaled250.bpl_Iteration1_Lasso_6-nestedTemplate.smt2,UNKNOWN,10047,525150,UNKNOWN,10022,121660,UNKNOWN,10031,121660
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/Braverman-2006CAV-Ex1-int.bpl_Iteration1_Lasso_5-phaseTemplate.smt2,UNKNOWN,10024,22940,UNKNOWN,10025,57400,UNKNOWN,10028,57690
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/BradleyMannaSipma-2005ICALP-Fig1-deterministic.bpl_Iteration1_Lasso_7-phaseTemplate.smt2,UNKNOWN,10030,83050,UNKNOWN,10053,138110,UNKNOWN,10032,138990
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/simple-scaled100.bpl_Iteration1_Lasso_5-phaseTemplate.smt2,UNKNOWN,10030,70670,UNKNOWN,10028,70700,UNKNOWN,10020,70700
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/SyntaxSupportDisjunction1.bpl_Iteration1_Loop_7-phaseTemplate.smt2,SAT,3048,55960,SAT,4344,108910,SAT,1955,104830
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/NonTerminationDifficult.bpl_Iteration1_Lasso_7-phaseTemplate.smt2,UNSAT,5872,44730,UNSAT,6007,84660,UNSAT,5548,85080
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/Canberra.bpl_Iteration1_Lasso_4-pieceTemplate.smt2,UNKNOWN,10030,131300,UNKNOWN,10043,232810,UNKNOWN,10032,231070
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/GcdNew.bpl_Iteration1_Lasso_6-phaseTemplate.smt2,UNKNOWN,10031,111100,UNKNOWN,10032,193720,UNKNOWN,10030,193700
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/Gcd_havoc.bpl_Iteration1_Lasso_7-phaseTemplate.smt2,UNKNOWN,10034,84520,SAT,9345,144090,SAT,6951,145240
