path,vanilla-10 result,vanilla-10 time,vanilla-10 memory,hybrid-10-lookahead result,hybrid-10-lookahead time,hybrid-10-lookahead memory
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-7835.smt2,SAT,19,18370,SAT,27,51060
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-7115.smt2,UNSAT,20,17890,UNSAT,13,17910
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-6777.smt2,SAT,16,18370,SAT,31,51160
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-4642.smt2,SAT,23,18280,SAT,30,51000
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-2289.smt2,UNSAT,13,18150,UNSAT,20,18170
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-5900.smt2,SAT,23,18390,SAT,36,51170
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-4726.smt2,UNSAT,21,18390,UNSAT,25,51200
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-0174.smt2,SAT,16,18280,SAT,25,51010
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-5020.smt2,SAT,14,18380,SAT,32,51080
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-3897.smt2,SAT,28,18490,SAT,32,51340
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-1082.smt2,SAT,20,18260,SAT,27,51010
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-5144.smt2,SAT,20,18380,SAT,27,51090
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-7071.smt2,UNSAT,20,18390,UNSAT,30,51310
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-6187.smt2,UNSAT,17,17890,UNSAT,14,17910
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-0010.smt2,SAT,18,18250,SAT,23,50940
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-2041.smt2,UNSAT,17,17890,UNSAT,24,17910
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-3334.smt2,UNSAT,11,17890,UNSAT,24,17910
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-4231.smt2,UNSAT,15,17890,UNSAT,13,17910
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-2125.smt2,SAT,20,18590,SAT,32,51340
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-1365.smt2,SAT,18,18250,SAT,26,50950
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-6260.smt2,UNSAT,23,17890,UNSAT,13,17910
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-1201.smt2,SAT,16,18250,SAT,28,50970
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-3250.smt2,SAT,18,18260,SAT,32,51010
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-6746.smt2,UNSAT,25,18280,UNSAT,14,18300
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-5931.smt2,SAT,15,18270,SAT,24,50980
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-4355.smt2,SAT,16,18370,SAT,24,51050
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-0293.smt2,UNSAT,19,18400,UNSAT,24,51270
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-2680.smt2,SAT,16,18270,SAT,26,51030
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-1993.smt2,UNSAT,12,17890,UNSAT,14,17910
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-4673.smt2,UNSAT,15,18270,UNSAT,18,18290
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-7804.smt2,UNSAT,12,18260,UNSAT,14,18280
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-3098.smt2,SAT,22,18490,SAT,31,51370
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-5855.smt2,SAT,23,18270,SAT,24,51000
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-4717.smt2,UNSAT,25,18390,UNSAT,24,51290
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-5429.smt2,SAT,12,18270,SAT,26,50990
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-7478.smt2,SAT,15,18260,SAT,26,51020
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-2448.smt2,UNSAT,11,17890,UNSAT,14,17910
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-3612.smt2,SAT,14,18260,SAT,20,50990
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-0419.smt2,UNSAT,15,18260,UNSAT,14,18280
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-0865.smt2,UNSAT,14,17890,UNSAT,18,17910
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-3776.smt2,UNSAT,13,17890,UNSAT,12,17910
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-6622.smt2,SAT,25,18700,SAT,36,51490
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-5785.smt2,SAT,15,18390,SAT,26,51080
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/20230321-UltimateAutomizerSvcomp2023/s3_clnt.blast.03.i.cil-1.c_4.smt2,UNKNOWN,10064,232960,UNKNOWN,10041,236980
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-4594.smt2,UNSAT,12,17790,UNSAT,15,17810
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-6896.smt2,SAT,13,18270,SAT,24,51010
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-2834.smt2,SAT,18,18270,SAT,24,51010
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-0901.smt2,SAT,16,18390,SAT,32,51220
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-2950.smt2,UNSAT,17,18270,UNSAT,23,51030
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-1727.smt2,SAT,17,18380,SAT,23,51060
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-0452.smt2,UNSAT,11,18370,UNSAT,23,51110
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-1643.smt2,UNSAT,26,18490,UNSAT,25,51440
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-2403.smt2,SAT,17,18390,SAT,31,51220
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-7396.smt2,UNSAT,63,20250,UNSAT,53,20280
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-0536.smt2,UNSAT,22,17890,UNSAT,12,17910
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-2567.smt2,UNSAT,16,18370,UNSAT,24,51170
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-3989.smt2,UNSAT,12,17890,UNSAT,12,17900
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-1608.smt2,SAT,18,18370,SAT,29,51220
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-6669.smt2,UNSAT,13,17890,UNSAT,14,17910
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-7433.smt2,UNSAT,12,17880,UNSAT,12,17900
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-3491.smt2,UNSAT,16,17890,UNSAT,14,17910
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-3659.smt2,SAT,18,18270,SAT,37,51020
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-5462.smt2,UNSAT,20,17790,UNSAT,16,17810
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-5506.smt2,SAT,14,18270,SAT,26,51040
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-4364.smt2,UNSAT,13,17890,UNSAT,12,17910
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-7557.smt2,UNSAT,20,18370,UNSAT,26,51090
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-6335.smt2,UNSAT,14,18270,UNSAT,18,18290
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-6251.smt2,UNSAT,18,17890,UNSAT,16,17910
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-4638.smt2,SAT,23,18280,SAT,24,50990
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/20230321-UltimateAutomizerSvcomp2023/tree-2.i_1.smt2,UNKNOWN,10038,304710,SAT,9943,383370
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-3261.smt2,SAT,15,18370,SAT,25,51060
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-1230.smt2,SAT,15,18260,SAT,25,50980
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-0145.smt2,UNSAT,17,17790,UNSAT,12,17810
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-1354.smt2,SAT,14,18250,SAT,25,50940
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-2397.smt2,SAT,25,18390,SAT,25,51230
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-4083.smt2,UNSAT,12,17790,UNSAT,16,17810
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-6099.smt2,SAT,15,18270,SAT,28,51000
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-0021.smt2,SAT,14,18250,SAT,26,50950
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/20230321-UltimateAutomizerSvcomp2023/s3_srvr.blast.06.i.cil-1.c_0.smt2,UNKNOWN,10024,109030,UNKNOWN,10037,113020
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-3305.smt2,SAT,19,18260,SAT,35,50960
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-2070.smt2,SAT,17,18600,SAT,35,51330
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-5292.smt2,SAT,23,18380,SAT,31,51180
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-7288.smt2,SAT,23,18390,SAT,29,51210
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-2114.smt2,UNSAT,15,17880,UNSAT,26,17900
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-4200.smt2,SAT,25,18370,SAT,42,51210
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-7040.smt2,UNSAT,13,17890,UNSAT,16,17900
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-3186.smt2,SAT,14,18270,SAT,35,51030
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-7305.smt2,UNSAT,15,17890,UNSAT,18,17910
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-1292.smt2,UNSAT,16,17890,UNSAT,18,17910
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-5230.smt2,UNSAT,16,17880,UNSAT,18,17900
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-5175.smt2,SAT,15,18380,SAT,44,51080
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-7124.smt2,SAT,13,18490,SAT,46,51350
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-5011.smt2,SAT,18,18380,SAT,35,51080
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-0364.smt2,SAT,12,18250,SAT,23,50940
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-2099.smt2,SAT,15,18590,SAT,23,51340
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-1011.smt2,UNSAT,17,17890,UNSAT,12,17910
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-7261.smt2,SAT,25,18390,SAT,31,51200
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-2335.smt2,SAT,14,18260,SAT,29,51010
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-7186.smt2,UNSAT,17,17890,UNSAT,13,17910
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-5354.smt2,SAT,34,18250,SAT,21,50950
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-6834.smt2,UNSAT,14,18270,UNSAT,14,18290
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-0200.smt2,SAT,18,18390,SAT,29,51080
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-6397.smt2,UNSAT,18,18490,UNSAT,29,51270
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-2251.smt2,UNSAT,30,18280,UNSAT,30,51060
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-3040.smt2,SAT,17,18490,SAT,30,51280
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-3124.smt2,SAT,17,18490,SAT,30,51400
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-1175.smt2,UNSAT,30,17790,UNSAT,17,17810
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-6114.smt2,SAT,13,18250,SAT,27,50940
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-4021.smt2,SAT,14,18390,SAT,27,51080
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-0083.smt2,SAT,13,18370,SAT,27,51170
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-6070.smt2,SAT,22,18270,SAT,37,50990
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-4419.smt2,UNSAT,15,18390,UNSAT,26,18410
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-5643.smt2,SAT,15,18490,SAT,25,51350
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-3288.smt2,SAT,13,18270,SAT,31,51010
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-4145.smt2,SAT,19,18370,SAT,33,51180
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-1785.smt2,SAT,17,18370,SAT,23,51040
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-7612.smt2,SAT,16,18270,SAT,33,51030
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-4865.smt2,SAT,17,18390,SAT,24,51190
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-7776.smt2,UNSAT,11,17790,UNSAT,13,17810
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-5727.smt2,SAT,17,18270,SAT,24,50990
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-6448.smt2,SAT,17,18590,SAT,28,51450
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-1931.smt2,UNSAT,12,17890,UNSAT,14,17900
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-2746.smt2,UNSAT,23,18250,UNSAT,14,18270
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-3960.smt2,UNSAT,20,17790,UNSAT,17,17810
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-6680.smt2,UNSAT,23,17890,UNSAT,17,17910
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-6950.smt2,SAT,23,18380,SAT,26,51200
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-0717.smt2,SAT,13,18260,SAT,28,51010
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-4901.smt2,SAT,17,18370,SAT,28,51050
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-0673.smt2,UNSAT,16,18260,UNSAT,24,18280
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-2896.smt2,SAT,24,18390,SAT,27,51220
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-5993.smt2,SAT,12,18260,SAT,27,50990
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/20230321-UltimateAutomizerSvcomp2023/cs_peterson.i_0.smt2,UNKNOWN,10039,137680,SAT,52,57170
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-1429.smt2,UNSAT,13,18360,UNSAT,26,51060
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-3557.smt2,UNSAT,14,17890,UNSAT,14,17910
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-1462.smt2,UNSAT,13,17790,UNSAT,14,17810
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-3804.smt2,SAT,16,18270,SAT,34,51000
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-3478.smt2,SAT,23,18270,SAT,28,51020
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-7491.smt2,SAT,20,18370,SAT,23,51060
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-0638.smt2,UNSAT,26,17790,UNSAT,15,17810
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-1506.smt2,UNSAT,14,18260,UNSAT,30,51020
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-2622.smt2,SAT,15,18490,SAT,30,51330
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-7659.smt2,UNSAT,21,17890,UNSAT,16,17910
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-2669.smt2,SAT,27,18260,SAT,23,50970
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-3433.smt2,SAT,16,18260,SAT,23,50990
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-0890.smt2,UNSAT,14,17890,UNSAT,11,17910
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-4452.smt2,SAT,16,18260,SAT,31,50970
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-5608.smt2,SAT,16,18260,SAT,31,51020
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-1855.smt2,UNSAT,47,18390,UNSAT,24,51250
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-4536.smt2,SAT,21,18270,SAT,26,51020
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-6907.smt2,UNSAT,26,18270,UNSAT,14,18290
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-4956.smt2,SAT,15,18380,SAT,24,51070
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-0594.smt2,SAT,23,18490,SAT,26,51340
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-6567.smt2,SAT,16,18590,SAT,26,51450
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-6403.smt2,SAT,21,18500,SAT,31,51410
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-6863.smt2,UNSAT,19,17890,UNSAT,11,17910
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-5614.smt2,SAT,15,18370,SAT,29,51050
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-5770.smt2,SAT,16,18370,SAT,32,51050
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-7721.smt2,SAT,17,18490,SAT,30,51250
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-1802.smt2,UNSAT,14,18270,UNSAT,14,18290
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-0624.smt2,UNSAT,18,18250,UNSAT,13,18270
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-3853.smt2,UNSAT,24,17890,UNSAT,16,17910
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-3783.smt2,SAT,23,18480,SAT,28,51300
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-4832.smt2,SAT,19,18390,SAT,28,51220
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-0740.smt2,SAT,14,18250,SAT,21,50950
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-7645.smt2,SAT,18,18380,SAT,28,51080
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-0588.smt2,SAT,17,18490,SAT,28,51250
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-2675.smt2,SAT,15,18260,SAT,27,51010
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-3818.smt2,UNSAT,13,17890,UNSAT,14,17910
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-4686.smt2,UNSAT,20,17890,UNSAT,14,17910
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-2711.smt2,UNSAT,16,18390,UNSAT,18,18410
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-3937.smt2,SAT,14,18260,SAT,27,50980
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-3464.smt2,SAT,14,18270,SAT,23,51020
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-1966.smt2,SAT,20,18250,SAT,25,50970
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-1435.smt2,SAT,15,18260,SAT,23,51020
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-3500.smt2,SAT,16,18360,SAT,39,51040
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-2592.smt2,SAT,17,18390,SAT,25,51220
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-6828.smt2,UNSAT,13,17890,UNSAT,31,17910
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-4561.smt2,SAT,13,18270,SAT,38,51010
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-1551.smt2,UNSAT,19,18380,UNSAT,39,51180
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-5497.smt2,SAT,23,18270,SAT,31,51020
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-1849.smt2,UNSAT,15,18390,UNSAT,43,51320
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-4405.smt2,SAT,18,18380,SAT,25,51180
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-6530.smt2,SAT,27,18700,SAT,28,51540
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-6454.smt2,SAT,15,18590,SAT,39,51450
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-7236.smt2,UNSAT,24,17890,UNSAT,15,17910
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-3294.smt2,UNSAT,30,18250,UNSAT,15,18270
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-7352.smt2,UNSAT,38,17880,UNSAT,15,17900
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-6108.smt2,UNSAT,37,17880,UNSAT,15,17900
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-1799.smt2,SAT,39,18370,SAT,24,51040
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-5303.smt2,UNSAT,30,18390,UNSAT,25,51300
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-5180.smt2,UNSAT,14,17890,UNSAT,11,17910
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-4879.smt2,SAT,38,18480,SAT,28,51270
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-4159.smt2,SAT,31,18390,SAT,28,51310
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-5267.smt2,UNSAT,40,17890,UNSAT,12,17910
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-0257.smt2,UNSAT,35,18400,UNSAT,13,18420
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-1046.smt2,UNSAT,15,17890,UNSAT,23,17910
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-1122.smt2,SAT,12,18250,SAT,24,50940
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-0333.smt2,UNSAT,15,18400,UNSAT,23,18420
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-3017.smt2,UNSAT,24,17890,UNSAT,15,17910
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-2206.smt2,SAT,35,18260,SAT,24,50990
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-2362.smt2,SAT,15,18390,SAT,27,51180
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-1169.smt2,UNSAT,27,18250,UNSAT,15,18270
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-7319.smt2,UNSAT,12,18390,UNSAT,13,18410
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-3173.smt2,SAT,23,18260,SAT,23,50970
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-6143.smt2,UNSAT,11,17880,UNSAT,19,17900
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-4391.smt2,SAT,35,18380,SAT,32,51180
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-4112.smt2,UNSAT,14,17890,UNSAT,11,17910
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-4076.smt2,UNSAT,14,18260,UNSAT,10,18280
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-6027.smt2,UNSAT,17,17790,UNSAT,15,17810
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-3138.smt2,SAT,24,18490,SAT,34,51380
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-0391.smt2,SAT,11,18250,SAT,22,50950
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-0378.smt2,SAT,13,18300,SAT,32,51030
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-0159.smt2,UNSAT,13,18270,UNSAT,11,18290
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/20230321-UltimateAutomizerSvcomp2023/s3.i_5.smt2,UNKNOWN,10041,247910,UNKNOWN,10050,253940
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/egt/egt-5348.smt2,SAT,22,18250,SAT,34,50950
